Provider,ISO,Country,URL,Plan,GB,Days,Price,Currency,Price_EUR,ISO3,Type,Cost,Cost_Floor_Reference,SurfaceModeUsed,PricingSourceUsed,PricingUnitIdUsed,PricingRegionUsed,PricingUnitCountriesUsed,Is_Below_Cost_Floor,Cost_Floor_Gap,sku_scope_key,SKU,OverridePrice,PromoScopeKey,PromoCode,PromoType,PromoValue,PromoLabel,PromoBasePrice,FinalPriceAfterPromo,CompetitorTargetPricePerGB,CompetitorMinPricePerGB,HTPricePerGB,EUR_TO_USD
HT,CI,Ivory Coast,,Basic,10.25,26.0,20.65,EUR,20.65,,cost,16.509070948548505,21.69943116888483,cost_plus,iso_only,CI,,"[""CI""]",True,1.04943116888483,,CI_BASIC_26,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Basic,10.5,27.0,21.4,EUR,21.4,,cost,17.1336560722792,22.502023052878773,cost_plus,iso_only,CI,,"[""CI""]",True,1.1020230528787742,,CI_BASIC_27,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Basic,11.0,28.0,22.2,EUR,22.2,,cost,17.75805426535017,23.30437473097497,cost_plus,iso_only,CI,,"[""CI""]",True,1.1043747309749712,,CI_BASIC_28,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Basic,11.25,29.0,23.0,EUR,23.0,,cost,18.38227545728058,24.10649896260555,cost_plus,iso_only,CI,,"[""CI""]",True,1.1064989626055493,,CI_BASIC_29,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Basic,11.75,30.0,23.75,EUR,23.75,,cost,19.006328728458534,24.908407416069213,cost_plus,iso_only,CI,,"[""CI""]",True,1.1584074160692133,CI|Basic|30,CI_BASIC_30,23.75,CI|Basic|30,P6,percentage,20.0,P6 (-20%),23.75,19.0,1.665643364617139,1.65,2.021276595744681,1.1401
HT,CI,Ivory Coast,,Moderate,1.5,1.0,2.95,EUR,2.95,,cost,2.3625728,3.5211810480000003,cost_plus,iso_only,CI,,"[""CI""]",True,0.5711810480000001,,CI_MODERATE_1,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Moderate,3.0,2.0,5.7,EUR,5.7,,cost,4.540873120113679,6.320296959346078,cost_plus,iso_only,CI,,"[""CI""]",True,0.6202969593460779,,CI_MODERATE_2,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Moderate,4.25,3.0,8.35,EUR,8.35,,cost,6.6888560722792025,9.080455052878774,cost_plus,iso_only,CI,,"[""CI""]",True,0.7304550528787743,,CI_MODERATE_3,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Moderate,5.5,4.0,11.05,EUR,11.05,,cost,8.821145600000001,11.820447096000002,cost_plus,iso_only,CI,,"[""CI""]",True,0.7704470960000016,,CI_MODERATE_4,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Moderate,6.75,5.0,13.7,EUR,13.7,,cost,10.943406164672446,14.547551921604093,cost_plus,iso_only,CI,,"[""CI""]",True,0.8475519216040936,,CI_MODERATE_5,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Moderate,8.0,6.0,16.3,EUR,16.3,,cost,13.058542846958584,17.265502558341783,cost_plus,iso_only,CI,,"[""CI""]",True,0.9655025583417824,,CI_MODERATE_6,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Moderate,9.5,7.0,18.95,EUR,18.95,,cost,15.168281398025261,19.97651659646246,cost_plus,iso_only,CI,,"[""CI""]",True,1.0265165964624607,CI|Moderate|7,CI_MODERATE_7,18.95,CI|Moderate|7,P1,absolute,3.5084641698096664,P1 (-4 USD),18.95,15.4415,1.65,1.6,1.9947368421052631,1.1401
HT,CI,Ivory Coast,,Moderate,10.75,8.0,21.6,EUR,21.6,,cost,17.27374624022736,22.682038918692157,cost_plus,iso_only,CI,,"[""CI""]",True,1.082038918692156,,CI_MODERATE_8,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Moderate,12.0,9.0,24.2,EUR,24.2,,cost,19.3757184,25.383073144,cost_plus,iso_only,CI,,"[""CI""]",True,1.1830731440000015,,CI_MODERATE_9,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Moderate,13.25,10.0,26.85,EUR,26.85,,cost,21.47476653793662,28.080350001248558,cost_plus,iso_only,CI,,"[""CI""]",True,1.2303500012485564,,CI_MODERATE_10,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Moderate,14.5,11.0,29.45,EUR,29.45,,cost,23.571319946851514,30.774421131704194,cost_plus,iso_only,CI,,"[""CI""]",True,1.3244211317041952,,CI_MODERATE_11,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Moderate,15.75,12.0,32.1,EUR,32.1,,cost,25.665712144558405,33.465715105757546,cost_plus,iso_only,CI,,"[""CI""]",True,1.3657151057575447,,CI_MODERATE_12,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Moderate,17.0,13.0,34.7,EUR,34.7,,cost,27.75820836026628,36.15457274294217,cost_plus,iso_only,CI,,"[""CI""]",True,1.4545727429421689,,CI_MODERATE_13,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Moderate,18.25,14.0,37.3,EUR,37.3,,cost,29.849023640798162,38.84127037842564,cost_plus,iso_only,CI,,"[""CI""]",True,1.5412703784256436,,CI_MODERATE_14,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Moderate,19.5,15.0,39.9,EUR,39.9,,cost,31.93833521556984,41.526035752007246,cost_plus,iso_only,CI,,"[""CI""]",True,1.6260357520072475,CI|Moderate|15,CI_MODERATE_15,39.9,CI|Moderate|15,P6,percentage,20.0,P6 (-20%),39.9,31.92,1.7,1.65,2.046153846153846,1.1401
HT,CI,Ivory Coast,,Moderate,21.0,16.0,42.55,EUR,42.55,,cost,34.0262912,44.209059192000005,cost_plus,iso_only,CI,,"[""CI""]",True,1.659059192000008,,CI_MODERATE_16,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Moderate,22.25,17.0,45.15,EUR,45.15,,cost,36.113016881346304,46.89050169253,cost_plus,iso_only,CI,,"[""CI""]",True,1.7405016925300032,,CI_MODERATE_17,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Moderate,23.5,18.0,47.75,EUR,47.75,,cost,38.19861936034104,49.57050087803824,cost_plus,iso_only,CI,,"[""CI""]",True,1.8205008780382386,,CI_MODERATE_18,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Moderate,24.75,19.0,50.35,EUR,50.35,,cost,40.28319104558663,52.249175493578825,cost_plus,iso_only,CI,,"[""CI""]",True,1.8991754935788236,,CI_MODERATE_19,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Moderate,26.0,20.0,52.95,EUR,52.95,,cost,42.366812329344896,54.92662884320819,cost_plus,iso_only,CI,,"[""CI""]",True,1.9766288432081893,,CI_MODERATE_20,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Moderate,27.25,21.0,55.55,EUR,55.55,,cost,44.449553667574214,57.60295146283286,cost_plus,iso_only,CI,,"[""CI""]",True,2.0529514628328656,,CI_MODERATE_21,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Moderate,28.5,22.0,58.15,EUR,58.15,,cost,46.53147721873179,60.278223226070345,cost_plus,iso_only,CI,,"[""CI""]",True,2.1282232260703466,,CI_MODERATE_22,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Moderate,29.75,23.0,60.75,EUR,60.75,,cost,48.61263815061675,62.95251502354253,cost_plus,iso_only,CI,,"[""CI""]",True,2.2025150235425315,,CI_MODERATE_23,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Moderate,31.0,24.0,63.35,EUR,63.35,,cost,50.693085693917176,65.62589011668356,cost_plus,iso_only,CI,,"[""CI""]",True,2.275890116683563,,CI_MODERATE_24,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Moderate,32.25,25.0,65.95,EUR,65.95,,cost,52.772864000000006,68.29840524000001,cost_plus,iso_only,CI,,"[""CI""]",True,2.3484052400000053,,CI_MODERATE_25,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Moderate,33.5,26.0,68.55,EUR,68.55,,cost,54.85201284564552,70.97011150665449,cost_plus,iso_only,CI,,"[""CI""]",True,2.420111506654493,,CI_MODERATE_26,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Moderate,34.75,27.0,71.15,EUR,71.15,,cost,56.93056821683761,73.64105515863632,cost_plus,iso_only,CI,,"[""CI""]",True,2.491055158636314,,CI_MODERATE_27,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Moderate,36.25,28.0,73.75,EUR,73.75,,cost,59.008562796050526,76.31127819292492,cost_plus,iso_only,CI,,"[""CI""]",True,2.5612781929249167,,CI_MODERATE_28,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Moderate,37.5,29.0,76.35,EUR,76.35,,cost,61.08602637184176,78.98081888781667,cost_plus,iso_only,CI,,"[""CI""]",True,2.630818887816673,,CI_MODERATE_29,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Moderate,38.75,30.0,78.95,EUR,78.95,,cost,63.162986185375615,81.64971224820768,cost_plus,iso_only,CI,,"[""CI""]",True,2.6997122482076747,CI|Moderate|30,CI_MODERATE_30,78.95,CI|Moderate|30,P6,percentage,20.0,P6 (-20%),78.95,63.16,1.6333333333333333,1.6333333333333333,2.03741935483871,1.1401
HT,CI,Ivory Coast,,Large,2.75,1.0,5.5,EUR,5.5,,cost,4.410572800000001,6.152861048000001,cost_plus,iso_only,CI,,"[""CI""]",True,0.652861048000001,,CI_LARGE_1,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Large,5.5,2.0,10.8,EUR,10.8,,cost,8.63687312011368,11.583656959346078,cost_plus,iso_only,CI,,"[""CI""]",True,0.7836569593460769,,CI_LARGE_2,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Large,8.0,3.0,16.05,EUR,16.05,,cost,12.832856072279203,16.975495052878774,cost_plus,iso_only,CI,,"[""CI""]",True,0.9254950528787731,,CI_LARGE_3,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Large,10.5,4.0,21.25,EUR,21.25,,cost,17.0131456,22.347167096000003,cost_plus,iso_only,CI,,"[""CI""]",True,1.0971670960000033,,CI_LARGE_4,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Large,13.0,5.0,26.5,EUR,26.5,,cost,21.183406164672448,27.705951921604097,cost_plus,iso_only,CI,,"[""CI""]",True,1.2059519216040968,,CI_LARGE_5,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Large,15.5,6.0,31.7,EUR,31.7,,cost,25.346542846958588,33.05558255834178,cost_plus,iso_only,CI,,"[""CI""]",True,1.3555825583417835,,CI_LARGE_6,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Large,18.25,7.0,36.9,EUR,36.9,,cost,29.504281398025263,38.39827659646246,cost_plus,iso_only,CI,,"[""CI""]",True,1.4982765964624605,,CI_LARGE_7,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Large,20.75,8.0,42.05,EUR,42.05,,cost,33.65774624022736,43.73547891869216,cost_plus,iso_only,CI,,"[""CI""]",True,1.6854789186921622,,CI_LARGE_8,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Large,23.25,9.0,47.25,EUR,47.25,,cost,37.807718400000006,49.068193144000006,cost_plus,iso_only,CI,,"[""CI""]",True,1.8181931440000056,,CI_LARGE_9,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Large,25.75,10.0,52.45,EUR,52.45,,cost,41.954766537936614,54.39715000124855,cost_plus,iso_only,CI,,"[""CI""]",True,1.947150001248545,,CI_LARGE_10,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Large,28.25,11.0,57.6,EUR,57.6,,cost,46.099319946851516,59.7229011317042,cost_plus,iso_only,CI,,"[""CI""]",True,2.1229011317041966,,CI_LARGE_11,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Large,30.75,12.0,62.8,EUR,62.8,,cost,50.241712144558406,65.04587510575755,cost_plus,iso_only,CI,,"[""CI""]",True,2.2458751057575483,,CI_LARGE_12,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Large,33.25,13.0,68.0,EUR,68.0,,cost,54.38220836026628,70.36641274294217,cost_plus,iso_only,CI,,"[""CI""]",True,2.366412742942174,,CI_LARGE_13,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Large,35.75,14.0,73.15,EUR,73.15,,cost,58.52102364079816,75.68479037842563,cost_plus,iso_only,CI,,"[""CI""]",True,2.534790378425626,,CI_LARGE_14,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Large,38.25,15.0,78.3,EUR,78.3,,cost,62.65833521556984,81.00123575200725,cost_plus,iso_only,CI,,"[""CI""]",True,2.70123575200725,,CI_LARGE_15,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Large,41.0,16.0,83.5,EUR,83.5,,cost,66.7942912,86.315939192,cost_plus,iso_only,CI,,"[""CI""]",True,2.815939192000002,,CI_LARGE_16,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Large,43.5,17.0,88.65,EUR,88.65,,cost,70.9290168813463,91.62906169252999,cost_plus,iso_only,CI,,"[""CI""]",True,2.9790616925299815,,CI_LARGE_17,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Large,46.0,18.0,93.85,EUR,93.85,,cost,75.06261936034103,96.94074087803823,cost_plus,iso_only,CI,,"[""CI""]",True,3.0907408780382326,,CI_LARGE_18,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Large,48.5,19.0,99.0,EUR,99.0,,cost,79.19519104558665,102.25109549357884,cost_plus,iso_only,CI,,"[""CI""]",True,3.2510954935788448,,CI_LARGE_19,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Large,51.0,20.0,104.15,EUR,104.15,,cost,83.3268123293449,107.5602288432082,cost_plus,iso_only,CI,,"[""CI""]",True,3.4102288432081878,,CI_LARGE_20,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Large,53.5,21.0,109.3,EUR,109.3,,cost,87.4575536675742,112.86823146283285,cost_plus,iso_only,CI,,"[""CI""]",True,3.5682314628328555,,CI_LARGE_21,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Large,56.0,22.0,114.5,EUR,114.5,,cost,91.58747721873179,118.17518322607036,cost_plus,iso_only,CI,,"[""CI""]",True,3.6751832260703594,,CI_LARGE_22,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Large,58.5,23.0,119.65,EUR,119.65,,cost,95.71663815061676,123.48115502354253,cost_plus,iso_only,CI,,"[""CI""]",True,3.8311550235425216,,CI_LARGE_23,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Large,61.0,24.0,124.8,EUR,124.8,,cost,99.84508569391718,128.78621011668358,cost_plus,iso_only,CI,,"[""CI""]",True,3.98621011668358,,CI_LARGE_24,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Large,63.5,25.0,129.95,EUR,129.95,,cost,103.972864,134.09040524,cost_plus,iso_only,CI,,"[""CI""]",True,4.140405240000007,,CI_LARGE_25,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Large,66.0,26.0,135.15,EUR,135.15,,cost,108.10001284564552,139.3937915066545,cost_plus,iso_only,CI,,"[""CI""]",True,4.243791506654503,,CI_LARGE_26,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Large,68.5,27.0,140.3,EUR,140.3,,cost,112.22656821683762,144.69641515863637,cost_plus,iso_only,CI,,"[""CI""]",True,4.3964151586363585,,CI_LARGE_27,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Large,71.25,28.0,145.45,EUR,145.45,,cost,116.35256279605052,149.99831819292493,cost_plus,iso_only,CI,,"[""CI""]",True,4.548318192924938,,CI_LARGE_28,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Large,73.75,29.0,150.6,EUR,150.6,,cost,120.47802637184178,155.29953888781668,cost_plus,iso_only,CI,,"[""CI""]",True,4.699538887816686,,CI_LARGE_29,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Large,76.25,30.0,155.75,EUR,155.75,,cost,124.6029861853756,160.60011224820767,cost_plus,iso_only,CI,,"[""CI""]",True,4.850112248207665,,CI_LARGE_30,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Unlimited,3.75,1.0,7.45,EUR,7.45,,cost,5.963776000000001,8.148727160000002,cost_plus,iso_only,CI,,"[""CI""]",True,0.6987271600000016,,CI_UNLIMITED_1,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Unlimited,7.0,2.0,14.15,EUR,14.15,,cost,11.313310400378933,15.022878864486929,cost_plus,iso_only,CI,,"[""CI""]",True,0.8728788644869283,,CI_UNLIMITED_2,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Unlimited,10.25,3.0,20.7,EUR,20.7,,cost,16.561786907597345,21.767171176262586,cost_plus,iso_only,CI,,"[""CI""]",True,1.0671711762625868,,CI_UNLIMITED_3,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Unlimited,13.5,4.0,27.2,EUR,27.2,,cost,21.757952000000003,28.444243320000005,cost_plus,iso_only,CI,,"[""CI""]",True,1.244243320000006,,CI_UNLIMITED_4,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Unlimited,16.5,5.0,33.65,EUR,33.65,,cost,26.920687215574823,35.07835807201364,cost_plus,iso_only,CI,,"[""CI""]",True,1.4283580720136442,,CI_UNLIMITED_5,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Unlimited,19.75,6.0,40.05,EUR,40.05,,cost,32.05967615652862,41.68195886113927,cost_plus,iso_only,CI,,"[""CI""]",True,1.6319588611392746,,CI_UNLIMITED_6,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Unlimited,22.75,7.0,46.5,EUR,46.5,,cost,37.18067132675087,48.26243765487487,cost_plus,iso_only,CI,,"[""CI""]",True,1.7624376548748728,CI|Unlimited|7,CI_UNLIMITED_7,46.5,CI|Unlimited|7,P5,percentage,15.0,P5 (-15%),46.5,39.525,1.7380952380952381,1.6666666666666667,2.043956043956044,1.1401
HT,CI,Ivory Coast,,Unlimited,26.0,8.0,52.85,EUR,52.85,,cost,42.287420800757864,54.82461072897386,cost_plus,iso_only,CI,,"[""CI""]",True,1.9746107289738575,,CI_UNLIMITED_8,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Unlimited,29.0,9.0,59.25,EUR,59.25,,cost,47.38252800000001,61.37182348000001,cost_plus,iso_only,CI,,"[""CI""]",True,2.1218234800000104,,CI_UNLIMITED_9,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Unlimited,32.25,10.0,65.6,EUR,65.6,,cost,52.467888459788725,67.90651167082851,cost_plus,iso_only,CI,,"[""CI""]",True,2.306511670828513,,CI_UNLIMITED_10,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Unlimited,35.25,11.0,71.95,EUR,71.95,,cost,57.544933156171716,74.43051410568066,cost_plus,iso_only,CI,,"[""CI""]",True,2.480514105680655,,CI_UNLIMITED_11,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Unlimited,38.25,12.0,78.25,EUR,78.25,,cost,62.61477381519468,80.94525935252516,cost_plus,iso_only,CI,,"[""CI""]",True,2.695259352525156,,CI_UNLIMITED_12,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Unlimited,41.5,13.0,84.6,EUR,84.6,,cost,67.67829453422092,87.45188347647388,cost_plus,iso_only,CI,,"[""CI""]",True,2.851883476473887,,CI_UNLIMITED_13,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Unlimited,44.5,14.0,90.9,EUR,90.9,,cost,72.73621213599388,93.95130759475214,cost_plus,iso_only,CI,,"[""CI""]",True,3.0513075947521315,,CI_UNLIMITED_14,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Unlimited,47.5,15.0,97.25,EUR,97.25,,cost,77.7891173852328,100.44429084002414,cost_plus,iso_only,CI,,"[""CI""]",True,3.194290840024138,CI|Unlimited|15,CI_UNLIMITED_15,97.25,CI|Unlimited|15,P5,percentage,15.0,P5 (-15%),97.25,82.6625,1.7555555555555555,1.6555555555555554,2.0473684210526315,1.1401
HT,CI,Ivory Coast,,Unlimited,50.75,16.0,103.55,EUR,103.55,,cost,82.83750400000002,106.93146764000004,cost_plus,iso_only,CI,,"[""CI""]",True,3.3814676400000394,,CI_UNLIMITED_16,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Unlimited,53.75,17.0,109.85,EUR,109.85,,cost,87.88178960448766,113.41337464176665,cost_plus,iso_only,CI,,"[""CI""]",True,3.563374641766657,,CI_UNLIMITED_17,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Unlimited,56.75,18.0,116.15,EUR,116.15,,cost,92.9223312011368,119.89047059346079,cost_plus,iso_only,CI,,"[""CI""]",True,3.7404705934607847,,CI_UNLIMITED_18,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Unlimited,60.0,19.0,122.45,EUR,122.45,,cost,97.95943681862211,126.36315131192941,cost_plus,iso_only,CI,,"[""CI""]",True,3.9131513119294112,,CI_UNLIMITED_19,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Unlimited,63.0,20.0,128.75,EUR,128.75,,cost,102.99337443114965,132.8317611440273,cost_plus,iso_only,CI,,"[""CI""]",True,4.081761144027297,,CI_UNLIMITED_20,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Unlimited,66.0,21.0,135.05,EUR,135.05,,cost,108.02437889191403,139.29660187610955,cost_plus,iso_only,CI,,"[""CI""]",True,4.246601876109537,,CI_UNLIMITED_21,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Unlimited,69.25,22.0,141.3,EUR,141.3,,cost,113.05265739577263,145.75793975356783,cost_plus,iso_only,CI,,"[""CI""]",True,4.457939753567814,,CI_UNLIMITED_22,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Unlimited,72.25,23.0,147.6,EUR,147.6,,cost,118.07839383538916,152.21601107847508,cost_plus,iso_only,CI,,"[""CI""]",True,4.616011078475083,,CI_UNLIMITED_23,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Unlimited,75.25,24.0,153.9,EUR,153.9,,cost,123.10175231305722,158.67102672227853,cost_plus,iso_only,CI,,"[""CI""]",True,4.7710267222785205,,CI_UNLIMITED_24,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Unlimited,78.25,25.0,160.15,EUR,160.15,,cost,128.12288,165.1231758,cost_plus,iso_only,CI,,"[""CI""]",True,4.973175800000007,,CI_UNLIMITED_25,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Unlimited,81.5,26.0,166.45,EUR,166.45,,cost,133.1419094854851,171.5726286888483,cost_plus,iso_only,CI,,"[""CI""]",True,5.122628688848323,,CI_UNLIMITED_26,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Unlimited,84.5,27.0,172.7,EUR,172.7,,cost,138.15896072279205,178.01953952878776,cost_plus,iso_only,CI,,"[""CI""]",True,5.319539528787772,,CI_UNLIMITED_27,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Unlimited,87.5,28.0,178.95,EUR,178.95,,cost,143.17414265350175,184.46404830974976,cost_plus,iso_only,CI,,"[""CI""]",True,5.514048309749768,,CI_UNLIMITED_28,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Unlimited,90.5,29.0,185.25,EUR,185.25,,cost,148.18755457280588,190.90628262605554,cost_plus,iso_only,CI,,"[""CI""]",True,5.6562826260555426,,CI_UNLIMITED_29,,,,,,,,,,,,1.1401
HT,CI,Ivory Coast,,Unlimited,93.75,30.0,191.5,EUR,191.5,,cost,153.19928728458538,197.3463591606922,cost_plus,iso_only,CI,,"[""CI""]",True,5.846359160692202,,CI_UNLIMITED_30,,,,,,,,,,,,1.1401
HT,CL,Chile,,Basic,0.5,1.0,3.65,EUR,3.65,,cost,0.5804408831999999,1.2311415349119996,unit,iso_only,CL,,"[""CL""]",False,0.0,,CL_BASIC_1,,,,,,,,,,,,1.1401
HT,CL,Chile,,Basic,1.0,2.0,4.65,EUR,4.65,,cost,1.1113124693105796,1.913311523064095,unit,iso_only,CL,,"[""CL""]",False,0.0,,CL_BASIC_2,,,,,,,,,,,,1.1401
HT,CL,Chile,,Basic,1.25,3.0,5.45,EUR,5.45,,cost,1.6340286834431055,2.5850018582243908,unit,iso_only,CL,,"[""CL""]",False,0.0,,CL_BASIC_3,,,,,,,,,,,,1.1401
HT,CL,Chile,,Basic,1.75,4.0,6.45,EUR,6.45,,cost,2.1525233663999996,3.251267525824,unit,iso_only,CL,,"[""CL""]",False,0.0,,CL_BASIC_4,,,,,,,,,,,,1.1401
HT,CL,Chile,,Basic,2.25,5.0,7.45,EUR,7.45,,cost,2.6683202582968875,3.9140665319115007,unit,iso_only,CL,,"[""CL""]",False,0.0,,CL_BASIC_5,,,,,,,,,,,,1.1401
HT,CL,Chile,,Basic,2.5,6.0,8.2,EUR,8.2,,cost,3.1822008258318584,4.574403061193938,unit,iso_only,CL,,"[""CL""]",False,0.0,,CL_BASIC_6,,,,,,,,,,,,1.1401
HT,CL,Chile,,Basic,3.0,7.0,9.2,EUR,9.2,,cost,3.6946292960687943,5.2328736454484,unit,iso_only,CL,,"[""CL""]",False,0.0,,CL_BASIC_7,,,,,,,,,,,,1.1401
HT,CL,Chile,,Basic,3.25,8.0,9.9,EUR,9.9,,cost,4.205908138621159,5.889866958128189,unit,iso_only,CL,,"[""CL""]",False,0.0,,CL_BASIC_8,,,,,,,,,,,,1.1401
HT,CL,Chile,,Basic,3.75,9.0,10.85,EUR,10.85,,cost,4.7162474496,6.545652972736001,unit,iso_only,CL,,"[""CL""]",False,0.0,,CL_BASIC_9,,,,,,,,,,,,1.1401
HT,CL,Chile,,Basic,4.0,10.0,11.55,EUR,11.55,,cost,5.225800198704949,7.20042825533586,unit,iso_only,CL,,"[""CL""]",False,0.0,,CL_BASIC_10,,,,,,,,,,,,1.1401
HT,CL,Chile,,Basic,4.5,11.0,12.5,EUR,12.5,,cost,5.734681865703055,7.854341197428426,unit,iso_only,CL,,"[""CL""]",False,0.0,,CL_BASIC_11,,,,,,,,,,,,1.1401
HT,CL,Chile,,Basic,4.75,12.0,13.15,EUR,13.15,,cost,6.24298216688621,8.50750708444878,unit,iso_only,CL,,"[""CL""]",False,0.0,,CL_BASIC_12,,,,,,,,,,,,1.1401
HT,CL,Chile,,Basic,5.25,13.0,14.1,EUR,14.1,,cost,6.750772448911628,9.160017596851443,unit,iso_only,CL,,"[""CL""]",False,0.0,,CL_BASIC_13,,,,,,,,,,,,1.1401
HT,CL,Chile,,Basic,5.5,14.0,14.75,EUR,14.75,,cost,7.258110559374704,9.811947068796496,unit,iso_only,CL,,"[""CL""]",False,0.0,,CL_BASIC_14,,,,,,,,,,,,1.1401
HT,CL,Chile,,Basic,6.0,15.0,15.65,EUR,15.65,,cost,7.765044172988285,10.463356762289946,unit,iso_only,CL,,"[""CL""]",False,0.0,,CL_BASIC_15,,,,,,,,,,,,1.1401
HT,CL,Chile,,Basic,6.5,16.0,16.55,EUR,16.55,,cost,8.271613132799999,11.114297875647999,unit,iso_only,CL,,"[""CL""]",False,0.0,,CL_BASIC_16,,,,,,,,,,,,1.1401
