Provider,ISO,Country,URL,Plan,GB,Days,Price,Currency,ISO3,Type,Cost,Cost_Floor_Reference,SurfaceModeUsed,PricingSourceUsed,PricingUnitIdUsed,PricingRegionUsed,PricingUnitCountriesUsed,Is_Below_Cost_Floor,Cost_Floor_Gap,sku_scope_key,SKU,OverridePrice,PromoScopeKey,PromoCode,PromoType,PromoValue,PromoLabel,PromoBasePrice,FinalPriceAfterPromo,CompetitorTargetPricePerGB,CompetitorMinPricePerGB,HTPricePerGB
HT,CD,"Congo, The Democratic Republic of the",,Moderate,27.25,21.0,40.8,,,cost,34.155037038164025,44.374497594040776,unit,iso_only,CD,,"[""CD""]",True,3.5744975940407784,,CD_MODERATE_21,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Moderate,28.5,22.0,42.3,,,cost,35.75478709487351,46.43017641691246,unit,iso_only,CD,,"[""CD""]",True,4.130176416912462,,CD_MODERATE_22,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Moderate,29.75,23.0,43.8,,,cost,37.35395115493392,48.485102234090085,unit,iso_only,CD,,"[""CD""]",True,4.685102234090088,,CD_MODERATE_23,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Moderate,31.0,24.0,45.25,,,cost,38.95256704720595,50.53932365565965,unit,iso_only,CD,,"[""CD""]",True,5.289323655659651,,CD_MODERATE_24,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Moderate,32.25,25.0,46.75,,,cost,40.5506686976,52.592884276416,unit,iso_only,CD,,"[""CD""]",True,5.842884276416001,,CD_MODERATE_25,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Moderate,33.5,26.0,48.2,,,cost,42.14828667059402,54.64582337171331,unit,iso_only,CD,,"[""CD""]",True,6.44582337171331,,CD_MODERATE_26,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Moderate,34.75,27.0,49.65,,,cost,43.74544861781802,56.69817647389616,unit,iso_only,CD,,"[""CD""]",True,7.048176473896163,,CD_MODERATE_27,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Moderate,36.25,28.0,51.35,,,cost,45.34217965248522,58.74997585344351,unit,iso_only,CD,,"[""CD""]",True,7.399975853443507,,CD_MODERATE_28,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Moderate,37.5,29.0,52.8,,,cost,46.93850266412321,60.80125092339833,unit,iso_only,CD,,"[""CD""]",True,8.00125092339833,,CD_MODERATE_29,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Moderate,38.75,30.0,54.25,,,cost,48.534438584842626,62.852028581522774,unit,iso_only,CD,,"[""CD""]",True,8.602028581522774,,CD_MODERATE_30,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,2.75,1.0,8.75,,,cost,3.389084139520001,4.840248119283201,unit,iso_only,CD,,"[""CD""]",False,0.0,,CD_LARGE_1,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,5.5,2.0,12.1,,,cost,6.636573305495352,9.013271697561528,unit,iso_only,CD,,"[""CD""]",False,0.0,,CD_LARGE_2,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,8.0,3.0,15.15,,,cost,9.86076660593934,13.156360088632052,unit,iso_only,CD,,"[""CD""]",False,0.0,,CD_LARGE_3,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,10.5,4.0,18.1,,,cost,13.072901079040001,17.283952886566404,unit,iso_only,CD,,"[""CD""]",False,0.0,,CD_LARGE_4,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,13.0,5.0,21.0,,,cost,16.277329296934308,21.401643146560588,unit,iso_only,CD,,"[""CD""]",True,0.40164314656058764,,CD_LARGE_5,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,15.5,6.0,23.9,,,cost,19.476283523602977,25.512299327829822,unit,iso_only,CD,,"[""CD""]",True,1.6122993278298239,,CD_LARGE_6,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,18.25,7.0,26.95,,,cost,22.67108982624261,29.617625426721755,unit,iso_only,CD,,"[""CD""]",True,2.667625426721756,,CD_LARGE_7,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,20.75,8.0,29.8,,,cost,25.862612210990704,33.718731691123054,unit,iso_only,CD,,"[""CD""]",True,3.918731691123053,,CD_LARGE_8,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,23.25,9.0,32.55,,,cost,29.051450818560006,37.816389301849604,unit,iso_only,CD,,"[""CD""]",True,5.266389301849607,,CD_LARGE_9,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,25.75,10.0,35.3,,,cost,32.238042607750494,41.911159750959385,unit,iso_only,CD,,"[""CD""]",True,6.611159750959388,,CD_LARGE_10,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,28.25,11.0,38.0,,,cost,35.42271744716071,46.003466919601514,unit,iso_only,CD,,"[""CD""]",True,8.003466919601514,,CD_LARGE_11,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,30.75,12.0,40.7,,,cost,38.60573161187868,50.09364012126411,unit,iso_only,CD,,"[""CD""]",True,9.393640121264106,,CD_LARGE_12,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,33.25,13.0,43.35,,,cost,41.787288904028614,54.181941241676775,unit,iso_only,CD,,"[""CD""]",True,10.831941241676773,,CD_LARGE_13,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,35.75,14.0,46.0,,,cost,44.96755456558931,58.26858261678226,unit,iso_only,CD,,"[""CD""]",True,12.268582616782261,,CD_LARGE_14,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,38.25,15.0,48.65,,,cost,48.146664779643864,62.35373924184236,unit,iso_only,CD,,"[""CD""]",True,13.703739241842364,,CD_LARGE_15,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,41.0,16.0,51.5,,,cost,51.32473335808001,66.43755736513282,unit,iso_only,CD,,"[""CD""]",True,14.937557365132818,,CD_LARGE_16,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,43.5,17.0,54.05,,,cost,54.5018565716265,70.52016069454005,unit,iso_only,CD,,"[""CD""]",True,16.470160694540056,,CD_LARGE_17,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,46.0,18.0,56.65,,,cost,57.67811671648605,74.60165498068459,unit,iso_only,CD,,"[""CD""]",True,17.951654980684587,,CD_LARGE_18,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,48.5,19.0,59.2,,,cost,60.85358479942878,78.68213146726598,unit,iso_only,CD,,"[""CD""]",True,19.482131467265972,,CD_LARGE_19,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,51.0,20.0,61.7,,,cost,64.02832259386862,82.76166953312118,unit,iso_only,CD,,"[""CD""]",True,21.061669533121176,,CD_LARGE_20,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,53.5,21.0,64.25,,,cost,67.20238423816402,86.84033874604076,unit,iso_only,CD,,"[""CD""]",True,22.590338746040757,,CD_LARGE_21,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,56.0,22.0,66.75,,,cost,70.3758174948735,90.91820048091245,unit,iso_only,CD,,"[""CD""]",True,24.168200480912446,,CD_LARGE_22,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,58.5,23.0,69.2,,,cost,73.54866475493391,94.99530921009007,unit,iso_only,CD,,"[""CD""]",True,25.795309210090068,,CD_LARGE_23,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,61.0,24.0,71.7,,,cost,76.72096384720597,99.07171354365965,unit,iso_only,CD,,"[""CD""]",True,27.371713543659652,,CD_LARGE_24,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,63.5,25.0,74.15,,,cost,79.8927486976,103.14745707641599,unit,iso_only,CD,,"[""CD""]",True,28.997457076415984,,CD_LARGE_25,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,66.0,26.0,76.6,,,cost,83.06404987059403,107.22257908371333,unit,iso_only,CD,,"[""CD""]",True,30.622579083713333,,CD_LARGE_26,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,68.5,27.0,79.0,,,cost,86.23489501781803,111.29711509789617,unit,iso_only,CD,,"[""CD""]",True,32.29711509789617,,CD_LARGE_27,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,71.25,28.0,81.65,,,cost,89.40530925248522,115.3710973894435,unit,iso_only,CD,,"[""CD""]",True,33.7210973894435,,CD_LARGE_28,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,73.75,29.0,84.05,,,cost,92.57531546412322,119.44455537139834,unit,iso_only,CD,,"[""CD""]",True,35.39455537139834,,CD_LARGE_29,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Large,76.25,30.0,86.45,,,cost,95.74493458484261,123.51751594152276,unit,iso_only,CD,,"[""CD""]",True,37.06751594152276,,CD_LARGE_30,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,3.75,1.0,9.6,,,cost,4.582565478400001,6.373871639744001,unit,iso_only,CD,,"[""CD""]",False,0.0,,CD_UNLIMITED_1,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,7.0,2.0,13.35,,,cost,8.693147711651172,11.655969809471756,unit,iso_only,CD,,"[""CD""]",False,0.0,,CD_UNLIMITED_2,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,10.25,3.0,17.05,,,cost,12.726077059797799,16.838284021840174,unit,iso_only,CD,,"[""CD""]",False,0.0,,CD_UNLIMITED_3,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,13.5,4.0,20.65,,,cost,16.718810316800003,21.968946257088003,unit,iso_only,CD,,"[""CD""]",True,1.3189462570880046,,CD_UNLIMITED_4,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,16.5,5.0,23.95,,,cost,20.685856056447694,27.066600032535284,unit,iso_only,CD,,"[""CD""]",True,3.1166000325352847,,CD_UNLIMITED_5,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,19.75,6.0,27.4,,,cost,24.634655158676587,32.14080687889942,unit,iso_only,CD,,"[""CD""]",True,4.74080687889942,,CD_UNLIMITED_6,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,22.75,7.0,30.65,,,cost,28.569627847475367,37.19724678400585,unit,iso_only,CD,,"[""CD""]",True,6.54724678400585,,CD_UNLIMITED_7,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,26.0,8.0,34.05,,,cost,32.493654143302344,42.23962057414351,unit,iso_only,CD,,"[""CD""]",True,8.189620574143511,,CD_UNLIMITED_8,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,29.0,9.0,37.15,,,cost,36.4087345152,47.270498852032,unit,iso_only,CD,,"[""CD""]",True,10.120498852032,,CD_UNLIMITED_9,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,32.25,10.0,40.5,,,cost,40.316325492501655,52.29175325786463,unit,iso_only,CD,,"[""CD""]",True,11.791753257864627,,CD_UNLIMITED_10,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,35.25,11.0,43.55,,,cost,44.21752663720235,57.304796728805016,unit,iso_only,CD,,"[""CD""]",True,13.754796728805019,,CD_UNLIMITED_11,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,38.25,12.0,46.55,,,cost,48.113192199595595,62.31072697648034,unit,iso_only,CD,,"[""CD""]",True,15.760726976480342,,CD_UNLIMITED_12,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,41.5,13.0,49.8,,,cost,52.004001520095365,67.31041695332254,unit,iso_only,CD,,"[""CD""]",True,17.510416953322547,,CD_UNLIMITED_13,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,44.5,14.0,52.8,,,cost,55.890505405297695,72.30457444580755,unit,iso_only,CD,,"[""CD""]",True,19.50457444580755,,CD_UNLIMITED_14,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,47.5,15.0,55.75,,,cost,59.77315779881288,77.29378277147455,unit,iso_only,CD,,"[""CD""]",True,21.543782771474554,,CD_UNLIMITED_15,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,50.75,16.0,58.9,,,cost,63.65233807360001,82.27852942457602,unit,iso_only,CD,,"[""CD""]",True,23.378529424576023,,CD_UNLIMITED_16,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,53.75,17.0,61.8,,,cost,67.52836713208833,87.2592267647335,unit,iso_only,CD,,"[""CD""]",True,25.4592267647335,,CD_UNLIMITED_17,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,56.75,18.0,64.7,,,cost,71.40151929495352,92.23622729401526,unit,iso_only,CD,,"[""CD""]",True,27.536227294015262,,CD_UNLIMITED_18,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,60.0,19.0,67.75,,,cost,75.27203125142923,97.20983515808655,unit,iso_only,CD,,"[""CD""]",True,29.45983515808655,,CD_UNLIMITED_19,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,63.0,20.0,70.6,,,cost,79.14010891289539,102.18031495307056,unit,iso_only,CD,,"[""CD""]",True,31.58031495307057,,CD_UNLIMITED_20,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,66.0,21.0,73.45,,,cost,83.00593274054674,107.14789857160257,unit,iso_only,CD,,"[""CD""]",True,33.697898571602565,,CD_UNLIMITED_21,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,69.25,22.0,76.45,,,cost,86.86966194291169,112.11279059664153,unit,iso_only,CD,,"[""CD""]",True,35.66279059664153,,CD_UNLIMITED_22,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,72.25,23.0,79.25,,,cost,90.73143782311303,117.07517260270023,unit,iso_only,CD,,"[""CD""]",True,37.825172602700235,,CD_UNLIMITED_23,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,75.25,24.0,82.0,,,cost,94.59138647735317,122.03520662339882,unit,iso_only,CD,,"[""CD""]",True,40.03520662339882,,CD_UNLIMITED_24,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,78.25,25.0,84.8,,,cost,98.449620992,126.99303797472001,unit,iso_only,CD,,"[""CD""]",True,42.19303797472001,,CD_UNLIMITED_25,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,81.5,26.0,87.75,,,cost,102.30624324864674,131.94879757451105,unit,iso_only,CD,,"[""CD""]",True,44.19879757451105,,CD_UNLIMITED_26,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,84.5,27.0,90.45,,,cost,106.16134541939341,136.90260386392055,unit,iso_only,CD,,"[""CD""]",True,46.452603863920544,,CD_UNLIMITED_27,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,87.5,28.0,93.2,,,cost,110.01501121495075,141.85456441121173,unit,iso_only,CD,,"[""CD""]",True,48.65456441121172,,CD_UNLIMITED_28,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,90.5,29.0,95.9,,,cost,113.86731693374404,146.80477725986108,unit,iso_only,CD,,"[""CD""]",True,50.90477725986108,,CD_UNLIMITED_29,,,,,,,,,,,
HT,CD,"Congo, The Democratic Republic of the",,Unlimited,93.75,30.0,98.75,,,cost,117.71833234947542,151.75333206907592,unit,iso_only,CD,,"[""CD""]",True,53.003332069075924,,CD_UNLIMITED_30,,,,,,,,,,,
HT,CH,Switzerland,,Basic,0.5,1.0,2.75,,,cost,0.14903017472,0.6767787745152001,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_1,,,,,,,,,,,
HT,CH,Switzerland,,Basic,1.0,2.0,3.45,,,cost,0.2853332634958515,0.8519282435921691,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_2,,,,,,,,,,,
HT,CH,Switzerland,,Basic,1.25,3.0,3.95,,,cost,0.41954243272541697,1.0243870260521608,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_3,,,,,,,,,,,
HT,CH,Switzerland,,Basic,1.75,4.0,4.65,,,cost,0.55266770944,1.1954530066304,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_4,,,,,,,,,,,
HT,CH,Switzerland,,Basic,2.25,5.0,5.35,,,cost,0.6851003191067102,1.3656289100521226,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_5,,,,,,,,,,,
HT,CH,Switzerland,,Basic,2.5,6.0,5.8,,,cost,0.8170409059632728,1.5351725641628056,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_6,,,,,,,,,,,
HT,CH,Switzerland,,Basic,3.0,7.0,6.45,,,cost,0.9486086618902779,1.7042371305290072,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_7,,,,,,,,,,,
HT,CH,Switzerland,,Basic,3.25,8.0,6.9,,,cost,1.079881246991703,1.8729224023843383,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_8,,,,,,,,,,,
HT,CH,Switzerland,,Basic,3.75,9.0,7.55,,,cost,1.2109126041600002,2.0412976963456004,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_9,,,,,,,,,,,
HT,CH,Switzerland,,Basic,4.0,10.0,7.95,,,cost,1.3417420088868222,2.2094134814195665,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_10,,,,,,,,,,,
HT,CH,Switzerland,,Basic,4.5,11.0,8.6,,,cost,1.4723991109958774,2.3773078576297024,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_11,,,,,,,,,,,
HT,CH,Switzerland,,Basic,4.75,12.0,9.0,,,cost,1.602906945450834,2.5450104249043215,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_12,,,,,,,,,,,
HT,CH,Switzerland,,Basic,5.25,13.0,9.65,,,cost,1.7332838307490577,2.712544722512539,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_13,,,,,,,,,,,
HT,CH,Switzerland,,Basic,5.5,14.0,10.05,,,cost,1.863544619457793,2.879929836003264,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_14,,,,,,,,,,,
HT,CH,Switzerland,,Basic,6.0,15.0,10.65,,,cost,1.9937015522220234,3.0471814946053004,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_15,,,,,,,,,,,
HT,CH,Switzerland,,Basic,6.5,16.0,11.25,,,cost,2.12376485888,3.2143128436608,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_16,,,,,,,,,,,
HT,CH,Switzerland,,Basic,6.75,17.0,11.65,,,cost,2.2537431926049845,3.381335002497405,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_17,,,,,,,,,,,
HT,CH,Switzerland,,Basic,7.25,18.0,12.25,,,cost,2.3836439504875546,3.5482574763765076,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_18,,,,,,,,,,,
HT,CH,Switzerland,,Basic,7.5,19.0,12.6,,,cost,2.5134735148818503,3.7150884666231776,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_19,,,,,,,,,,,
HT,CH,Switzerland,,Basic,8.0,20.0,13.15,,,cost,2.6432374382134207,3.8818351081042457,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_20,,,,,,,,,,,
HT,CH,Switzerland,,Basic,8.25,21.0,13.5,,,cost,2.772940586640458,4.048503653832989,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_21,,,,,,,,,,,
HT,CH,Switzerland,,Basic,8.75,22.0,14.1,,,cost,2.9025872532404082,4.215099620413925,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_22,,,,,,,,,,,
HT,CH,Switzerland,,Basic,9.0,23.0,14.45,,,cost,3.0321812482692634,4.381627904026004,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_23,,,,,,,,,,,
HT,CH,Switzerland,,Basic,9.5,24.0,15.0,,,cost,3.1617259719265456,4.5480928739256115,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_24,,,,,,,,,,,
HT,CH,Switzerland,,Basic,9.75,25.0,15.3,,,cost,3.2912244736000003,4.714498448576,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_25,,,,,,,,,,,
HT,CH,Switzerland,,Basic,10.25,26.0,15.85,,,cost,3.4206795005392507,4.880848158192937,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_26,,,,,,,,,,,
HT,CH,Switzerland,,Basic,10.5,27.0,16.2,,,cost,3.550093538176251,5.047145196556483,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_27,,,,,,,,,,,
HT,CH,Switzerland,,Basic,11.0,28.0,16.7,,,cost,3.679468843780556,5.213392464258015,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_28,,,,,,,,,,,
HT,CH,Switzerland,,Basic,11.25,29.0,17.05,,,cost,3.808807474748537,5.3795926050518705,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_29,,,,,,,,,,,
HT,CH,Switzerland,,Basic,11.75,30.0,17.55,,,cost,3.9381113125366087,5.545748036609542,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_BASIC_30,,,,,,,,,,,
HT,CH,Switzerland,,Moderate,1.5,1.0,3.3,,,cost,0.48952508416,1.1143147331456,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_MODERATE_1,,,,,,,,,,,
HT,CH,Switzerland,,Moderate,3.0,2.0,4.75,,,cost,0.9408689104875544,1.6942915499765074,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_MODERATE_2,,,,,,,,,,,
HT,CH,Switzerland,,Moderate,4.25,3.0,6.05,,,cost,1.385930978176251,2.2661963069564823,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_MODERATE_3,,,,,,,,,,,
HT,CH,Switzerland,,Moderate,5.5,4.0,7.4,,,cost,1.8277413683200006,2.833922658291201,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_MODERATE_4,,,,,,,,,,,
HT,CH,Switzerland,,Moderate,6.75,5.0,8.7,,,cost,2.267473757320131,3.3989787781563683,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_MODERATE_5,,,,,,,,,,,
HT,CH,Switzerland,,Moderate,8.0,6.0,10.0,,,cost,2.705730077889819,3.962138150088417,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_MODERATE_6,,,,,,,,,,,
HT,CH,Switzerland,,Moderate,9.5,7.0,11.5,,,cost,3.1428679056708346,4.523860258787023,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_MODERATE_7,,,,,,,,,,,
HT,CH,Switzerland,,Moderate,10.75,8.0,12.75,,,cost,3.5791202209751094,5.084444483953015,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_MODERATE_8,,,,,,,,,,,
HT,CH,Switzerland,,Moderate,12.0,9.0,14.0,,,cost,4.014648852480001,5.644098775436801,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_MODERATE_9,,,,,,,,,,,
HT,CH,Switzerland,,Moderate,13.25,10.0,15.2,,,cost,4.449571626660468,6.202974540258701,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_MODERATE_10,,,,,,,,,,,
HT,CH,Switzerland,,Moderate,14.5,11.0,16.4,,,cost,4.883977492987634,6.761186078489109,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_MODERATE_11,,,,,,,,,,,
HT,CH,Switzerland,,Moderate,15.75,12.0,17.6,,,cost,5.317935556352502,7.318822189912965,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_MODERATE_12,,,,,,,,,,,
HT,CH,Switzerland,,Moderate,17.0,13.0,18.75,,,cost,5.751500772247174,7.875953492337618,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_MODERATE_13,,,,,,,,,,,
HT,CH,Switzerland,,Moderate,18.25,14.0,19.85,,,cost,6.18471769837338,8.432637242409793,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_MODERATE_14,,,,,,,,,,,
HT,CH,Switzerland,,Moderate,19.5,15.0,20.95,,,cost,6.617623056666071,8.9889206278159,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_MODERATE_15,,,,,,,,,,,
HT,CH,Switzerland,,Moderate,21.0,16.0,22.2,,,cost,7.050247536640001,9.5448430845824,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_MODERATE_16,,,,,,,,,,,
HT,CH,Switzerland,,Moderate,22.25,17.0,23.25,,,cost,7.482617097814955,10.100437970692218,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_MODERATE_17,,,,,,,,,,,
HT,CH,Switzerland,,Moderate,23.5,18.0,24.3,,,cost,7.914753931462665,10.655733801929525,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_MODERATE_18,,,,,,,,,,,
HT,CH,Switzerland,,Moderate,24.75,19.0,25.3,,,cost,8.34667718464555,11.210755182269532,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_MODERATE_19,,,,,,,,,,,
HT,CH,Switzerland,,Moderate,26.0,20.0,26.3,,,cost,8.778403514640264,11.765523516312738,unit,json_unit,FRCH,Western_Europe,"[""FR"", ""CH""]",False,0.0,,FRCH_MODERATE_20,,,,,,,,,,,
