Provider,ISO,Country,URL,Plan,GB,Days,Price,Currency,ISO3,Type,Cost,Cost_Floor_Reference,SurfaceModeUsed,PricingSourceUsed,PricingUnitIdUsed,PricingRegionUsed,PricingUnitCountriesUsed,Is_Below_Cost_Floor,Cost_Floor_Gap,sku_scope_key,SKU,OverridePrice,PromoScopeKey,PromoCode,PromoType,PromoValue,PromoLabel,PromoBasePrice,FinalPriceAfterPromo,CompetitorTargetPricePerGB,CompetitorMinPricePerGB,HTPricePerGB
HT,AR,Argentina,,Large,10.5,4.0,20.75,,,cost,9.90505336832,13.213268578291201,unit,iso_only,AR,,"[""AR""]",False,0.0,,AR_LARGE_4,,,,,,,,,,,
HT,AR,Argentina,,Large,13.0,5.0,24.35,,,cost,12.3329790690723,16.333153103757905,unit,iso_only,AR,,"[""AR""]",False,0.0,,AR_LARGE_5,,,,,,,,,,,
HT,AR,Argentina,,Large,15.5,6.0,27.75,,,cost,14.75675724549929,19.44770806046659,unit,iso_only,AR,,"[""AR""]",False,0.0,,AR_LARGE_6,,,,,,,,,,,
HT,AR,Argentina,,Large,18.25,7.0,31.2,,,cost,17.17739262993031,22.55822452946045,unit,iso_only,AR,,"[""AR""]",False,0.0,,AR_LARGE_7,,,,,,,,,,,
HT,AR,Argentina,,Large,20.75,8.0,34.2,,,cost,19.59553986106037,25.665543721462576,unit,iso_only,AR,,"[""AR""]",False,0.0,,AR_LARGE_8,,,,,,,,,,,
HT,AR,Argentina,,Large,23.25,9.0,37.0,,,cost,22.011653652480007,28.77024994343681,unit,iso_only,AR,,"[""AR""]",False,0.0,,AR_LARGE_9,,,,,,,,,,,
HT,AR,Argentina,,Large,25.75,10.0,39.65,,,cost,24.4260650783867,31.87276862572691,unit,iso_only,AR,,"[""AR""]",False,0.0,,AR_LARGE_10,,,,,,,,,,,
HT,AR,Argentina,,Large,28.25,11.0,42.15,,,cost,26.839024073056954,34.97342093387819,unit,iso_only,AR,,"[""AR""]",False,0.0,,AR_LARGE_11,,,,,,,,,,,
HT,AR,Argentina,,Large,30.75,12.0,44.55,,,cost,29.250724810561906,38.072456381572046,unit,iso_only,AR,,"[""AR""]",False,0.0,,AR_LARGE_12,,,,,,,,,,,
HT,AR,Argentina,,Large,33.25,13.0,46.75,,,cost,31.66132170734703,41.17007339394093,unit,iso_only,AR,,"[""AR""]",False,0.0,,AR_LARGE_13,,,,,,,,,,,
HT,AR,Argentina,,Large,35.75,14.0,48.9,,,cost,34.07093996367269,44.26643285331941,unit,iso_only,AR,,"[""AR""]",False,0.0,,AR_LARGE_14,,,,,,,,,,,
HT,AR,Argentina,,Large,38.25,15.0,50.85,,,cost,36.479682762504765,47.36166734981862,unit,iso_only,AR,,"[""AR""]",False,0.0,,AR_LARGE_15,,,,,,,,,,,
HT,AR,Argentina,,Large,41.0,16.0,52.95,,,cost,38.88763633664001,50.45588769258241,unit,iso_only,AR,,"[""AR""]",False,0.0,,AR_LARGE_16,,,,,,,,,,,
HT,AR,Argentina,,Large,43.5,17.0,54.75,,,cost,41.29487362831982,53.549187612390966,unit,iso_only,AR,,"[""AR""]",False,0.0,,AR_LARGE_17,,,,,,,,,,,
HT,AR,Argentina,,Large,46.0,18.0,56.45,,,cost,43.701456991590554,56.64164723419386,unit,iso_only,AR,,"[""AR""]",True,0.19164723419385865,,AR_LARGE_18,,,,,,,,,,,
HT,AR,Argentina,,Large,48.5,19.0,58.05,,,cost,46.10744022674055,59.73333569136161,unit,iso_only,AR,,"[""AR""]",True,1.6833356913616129,,AR_LARGE_19,,,,,,,,,,,
HT,AR,Argentina,,Large,51.0,20.0,59.55,,,cost,48.512870138144606,62.824313127515815,unit,iso_only,AR,,"[""AR""]",True,3.2743131275158177,,AR_LARGE_20,,,,,,,,,,,
HT,AR,Argentina,,Large,53.5,21.0,61.0,,,cost,50.917787745261705,65.91463225266129,unit,iso_only,AR,,"[""AR""]",True,4.914632252661292,,AR_LARGE_21,,,,,,,,,,,
HT,AR,Argentina,,Large,56.0,22.0,62.4,,,cost,53.32222923674565,69.00433956921816,unit,iso_only,AR,,"[""AR""]",True,6.604339569218162,,AR_LARGE_22,,,,,,,,,,,
HT,AR,Argentina,,Large,58.5,23.0,63.7,,,cost,55.72622673128908,72.09347634970646,unit,iso_only,AR,,"[""AR""]",True,8.39347634970646,,AR_LARGE_23,,,,,,,,,,,
HT,AR,Argentina,,Large,61.0,24.0,64.95,,,cost,58.12980889099859,75.18207942493318,unit,iso_only,AR,,"[""AR""]",True,10.232079424933175,,AR_LARGE_24,,,,,,,,,,,
HT,AR,Argentina,,Large,63.5,25.0,66.1,,,cost,60.533001420800005,78.27018182572802,unit,iso_only,AR,,"[""AR""]",True,12.170181825728022,,AR_LARGE_25,,,,,,,,,,,
HT,AR,Argentina,,Large,66.0,26.0,67.25,,,cost,62.93582747873483,81.35781331017425,unit,iso_only,AR,,"[""AR""]",True,14.10781331017425,,AR_LARGE_26,,,,,,,,,,,
HT,AR,Argentina,,Large,68.5,27.0,68.3,,,cost,65.33830801584287,84.44500080035809,unit,iso_only,AR,,"[""AR""]",True,16.14500080035809,,AR_LARGE_27,,,,,,,,,,,
HT,AR,Argentina,,Large,71.25,28.0,69.5,,,cost,67.74046205986062,87.5317687469209,unit,iso_only,AR,,"[""AR""]",True,18.031768746920903,,AR_LARGE_28,,,,,,,,,,,
HT,AR,Argentina,,Large,73.75,29.0,70.45,,,cost,70.14230695368629,90.61813943548688,unit,iso_only,AR,,"[""AR""]",True,20.16813943548688,,AR_LARGE_29,,,,,,,,,,,
HT,AR,Argentina,,Large,76.25,30.0,71.4,,,cost,72.54385855712569,93.70413324590652,unit,iso_only,AR,,"[""AR""]",True,22.304133245906513,,AR_LARGE_30,,,,,,,,,,,
HT,AR,Argentina,,Unlimited,3.75,1.0,9.9,,,cost,3.4721103872000008,4.946936847552001,unit,iso_only,AR,,"[""AR""]",False,0.0,,AR_UNLIMITED_1,,,,,,,,,,,
HT,AR,Argentina,,Unlimited,7.0,2.0,15.0,,,cost,6.586609315100615,8.949067969904291,unit,iso_only,AR,,"[""AR""]",False,0.0,,AR_UNLIMITED_2,,,,,,,,,,,
HT,AR,Argentina,,Unlimited,10.25,3.0,19.9,,,cost,9.642272337603174,12.875594953820078,unit,iso_only,AR,,"[""AR""]",False,0.0,,AR_UNLIMITED_3,,,,,,,,,,,
HT,AR,Argentina,,Unlimited,13.5,4.0,24.5,,,cost,12.667479654400003,16.762986355904005,unit,iso_only,AR,,"[""AR""]",False,0.0,,AR_UNLIMITED_4,,,,,,,,,,,
HT,AR,Argentina,,Unlimited,16.5,5.0,28.55,,,cost,15.673224096907662,20.625367964526347,unit,iso_only,AR,,"[""AR""]",False,0.0,,AR_UNLIMITED_5,,,,,,,,,,,
HT,AR,Argentina,,Unlimited,19.75,6.0,32.65,,,cost,18.66514345833096,24.469984343955282,unit,iso_only,AR,,"[""AR""]",False,0.0,,AR_UNLIMITED_6,,,,,,,,,,,
HT,AR,Argentina,,Unlimited,22.75,7.0,36.2,,,cost,21.646586846434356,28.30113909766815,unit,iso_only,AR,,"[""AR""]",False,0.0,,AR_UNLIMITED_7,,,,,,,,,,,
HT,AR,Argentina,,Unlimited,26.0,8.0,39.8,,,cost,24.61973639020123,32.121636261408575,unit,iso_only,AR,,"[""AR""]",False,0.0,,AR_UNLIMITED_8,,,,,,,,,,,
HT,AR,Argentina,,Unlimited,29.0,9.0,42.9,,,cost,27.586107801600004,35.933423525056,unit,iso_only,AR,,"[""AR""]",False,0.0,,AR_UNLIMITED_9,,,,,,,,,,,
HT,AR,Argentina,,Unlimited,32.25,10.0,46.05,,,cost,30.546804661289,39.73791898975636,unit,iso_only,AR,,"[""AR""]",False,0.0,,AR_UNLIMITED_10,,,,,,,,,,,
HT,AR,Argentina,,Unlimited,35.25,11.0,48.8,,,cost,33.502660083523175,43.53619320732728,unit,iso_only,AR,,"[""AR""]",False,0.0,,AR_UNLIMITED_11,,,,,,,,,,,
HT,AR,Argentina,,Unlimited,38.25,12.0,51.35,,,cost,36.45432131520635,47.32907789004016,unit,iso_only,AR,,"[""AR""]",False,0.0,,AR_UNLIMITED_12,,,,,,,,,,,
HT,AR,Argentina,,Unlimited,41.5,13.0,53.95,,,cost,39.402303077823426,51.11723445500311,unit,iso_only,AR,,"[""AR""]",False,0.0,,AR_UNLIMITED_13,,,,,,,,,,,
HT,AR,Argentina,,Unlimited,44.5,14.0,56.2,,,cost,42.34702270557564,54.90119917666469,unit,iso_only,AR,,"[""AR""]",False,0.0,,AR_UNLIMITED_14,,,,,,,,,,,
HT,AR,Argentina,,Unlimited,47.5,15.0,58.35,,,cost,45.28882414168254,58.681414022062064,unit,iso_only,AR,,"[""AR""]",True,0.33141402206206294,AR|Unlimited|15,AR_UNLIMITED_15,58.35,AR|Unlimited|15,P4,percentage,10.0,P4 (-10%),58.35,52.515,1.1311111111111112,1.1311111111111112,1.228421052631579
HT,AR,Argentina,,Unlimited,50.75,16.0,60.55,,,cost,48.227994828800014,62.45824835500802,unit,iso_only,AR,,"[""AR""]",True,1.9082483550080198,,AR_UNLIMITED_16,,,,,,,,,,,
HT,AR,Argentina,,Unlimited,53.75,17.0,62.4,,,cost,51.16477790773273,66.23201461143655,unit,iso_only,AR,,"[""AR""]",True,3.8320146114365556,,AR_UNLIMITED_17,,,,,,,,,,,
HT,AR,Argentina,,Unlimited,56.75,18.0,64.2,,,cost,54.09938122530185,70.00297987451287,unit,iso_only,AR,,"[""AR""]",True,5.802979874512872,,AR_UNLIMITED_18,,,,,,,,,,,
HT,AR,Argentina,,Unlimited,60.0,19.0,66.05,,,cost,57.0319841158018,73.77137458880532,unit,iso_only,AR,,"[""AR""]",True,7.721374588805318,,AR_UNLIMITED_19,,,,,,,,,,,
HT,AR,Argentina,,Unlimited,63.0,20.0,67.65,,,cost,59.96274259381533,77.5373992330527,unit,iso_only,AR,,"[""AR""]",True,9.88739923305269,,AR_UNLIMITED_20,,,,,,,,,,,
HT,AR,Argentina,,Unlimited,66.0,21.0,69.15,,,cost,62.89179339087235,81.30122950727097,unit,iso_only,AR,,"[""AR""]",True,12.151229507270969,,AR_UNLIMITED_21,,,,,,,,,,,
HT,AR,Argentina,,Unlimited,69.25,22.0,70.7,,,cost,65.81925713581883,85.06302041952719,unit,iso_only,AR,,"[""AR""]",True,14.363020419527189,,AR_UNLIMITED_22,,,,,,,,,,,
HT,AR,Argentina,,Unlimited,72.25,23.0,72.05,,,cost,68.74524089096357,88.82290954488819,unit,iso_only,AR,,"[""AR""]",True,16.772909544888194,,AR_UNLIMITED_23,,,,,,,,,,,
HT,AR,Argentina,,Unlimited,75.25,24.0,73.35,,,cost,71.66984019666192,92.58101965271058,unit,iso_only,AR,,"[""AR""]",True,19.231019652710586,,AR_UNLIMITED_24,,,,,,,,,,,
HT,AR,Argentina,,Unlimited,78.25,25.0,74.55,,,cost,74.59314073600001,96.33746084576,unit,iso_only,AR,,"[""AR""]",True,21.78746084576001,,AR_UNLIMITED_25,,,,,,,,,,,
HT,AR,Argentina,,Unlimited,81.5,26.0,75.8,,,cost,77.51521970244943,100.09233231764752,unit,iso_only,AR,,"[""AR""]",True,24.29233231764752,,AR_UNLIMITED_26,,,,,,,,,,,
HT,AR,Argentina,,Unlimited,84.5,27.0,76.9,,,cost,80.43614693280954,103.84572380866025,unit,iso_only,AR,,"[""AR""]",True,26.945723808660247,,AR_UNLIMITED_27,,,,,,,,,,,
HT,AR,Argentina,,Unlimited,87.5,28.0,77.95,,,cost,83.35598585286871,107.59771682093628,unit,iso_only,AR,,"[""AR""]",True,29.64771682093628,,AR_UNLIMITED_28,,,,,,,,,,,
HT,AR,Argentina,,Unlimited,90.5,29.0,78.9,,,cost,86.2747942722876,111.34838563988956,unit,iso_only,AR,,"[""AR""]",True,32.44838563988955,,AR_UNLIMITED_29,,,,,,,,,,,
HT,AR,Argentina,,Unlimited,93.75,30.0,79.95,,,cost,89.19262505708562,115.09779819835502,unit,iso_only,AR,,"[""AR""]",True,35.14779819835502,,AR_UNLIMITED_30,,,,,,,,,,,
HT,AT,Austria,,Basic,0.5,1.0,3.15,,,cost,0.26046360387584,0.8199707309804545,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_1,,,,,,,,,,,
HT,AT,Austria,,Basic,1.0,2.0,3.95,,,cost,0.4986837749832582,1.1260836508534868,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_2,,,,,,,,,,,
HT,AT,Austria,,Basic,1.25,3.0,4.45,,,cost,0.7332443527749174,1.4274939933157689,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_3,,,,,,,,,,,
HT,AT,Austria,,Basic,1.75,4.0,5.2,,,cost,0.96591058567168,1.7264701025881086,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_4,,,,,,,,,,,
HT,AT,Austria,,Basic,2.25,5.0,5.95,,,cost,1.1973662277876564,2.0238906027071386,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_5,,,,,,,,,,,
HT,AT,Austria,,Basic,2.5,6.0,6.4,,,cost,1.4279619498601857,2.320206105570339,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_6,,,,,,,,,,,
HT,AT,Austria,,Basic,3.0,7.0,7.1,,,cost,1.657906066392217,2.615684295313999,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_7,,,,,,,,,,,
HT,AT,Austria,,Basic,3.25,8.0,7.5,,,cost,1.8873343058065164,2.9104995829613736,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_8,,,,,,,,,,,
HT,AT,Austria,,Basic,3.75,9.0,8.2,,,cost,2.1163409453875204,3.204773114822964,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_9,,,,,,,,,,,
HT,AT,Austria,,Basic,4.0,10.0,8.55,,,cost,2.3449946278521754,3.4985930967900454,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_10,,,,,,,,,,,
HT,AT,Austria,,Basic,4.5,11.0,9.2,,,cost,2.5733471729071407,3.792026117185676,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_11,,,,,,,,,,,
HT,AT,Austria,,Basic,4.75,12.0,9.6,,,cost,2.801438839309835,4.085123908513138,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_12,,,,,,,,,,,
HT,AT,Austria,,Basic,5.25,13.0,10.2,,,cost,3.029301642736617,4.377927610916553,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_13,,,,,,,,,,,
HT,AT,Austria,,Basic,5.5,14.0,10.55,,,cost,3.2569615413748045,4.670470580666624,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_14,,,,,,,,,,,
HT,AT,Austria,,Basic,6.0,15.0,11.15,,,cost,3.4844399284926535,4.962780308113061,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_15,,,,,,,,,,,
HT,AT,Austria,,Basic,6.5,16.0,11.7,,,cost,3.71175468302336,5.254879767685018,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_16,,,,,,,,,,,
HT,AT,Austria,,Basic,6.75,17.0,12.05,,,cost,3.938920928324975,5.546788392897593,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_17,,,,,,,,,,,
HT,AT,Austria,,Basic,7.25,18.0,12.6,,,cost,4.165951592469775,5.838522796323661,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_18,,,,,,,,,,,
HT,AT,Austria,,Basic,7.5,19.0,12.9,,,cost,4.392857830050872,6.13009731161537,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_19,,,,,,,,,,,
HT,AT,Austria,,Basic,8.0,20.0,13.4,,,cost,4.619649345175313,6.421524408550277,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_20,,,,,,,,,,,
HT,AT,Austria,,Basic,8.25,21.0,13.7,,,cost,4.846334642544259,6.712815015669373,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_21,,,,,,,,,,,
HT,AT,Austria,,Basic,8.75,22.0,14.2,,,cost,5.07292122527193,7.00397877447443,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_22,,,,,,,,,,,
HT,AT,Austria,,Basic,9.0,23.0,14.45,,,cost,5.2994157526339345,7.295024242134605,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_23,,,,,,,,,,,
HT,AT,Austria,,Basic,9.5,24.0,14.9,,,cost,5.525824167240372,7.585959054903878,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_24,,,,,,,,,,,
HT,AT,Austria,,Basic,9.75,25.0,15.15,,,cost,5.752151798579201,7.8767900611742725,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_25,,,,,,,,,,,
HT,AT,Austria,,Basic,10.25,26.0,15.65,,,cost,5.978403448084354,8.167523430788394,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_26,,,,,,,,,,,
HT,AT,Austria,,Basic,10.5,27.0,15.85,,,cost,6.204583459604753,8.458164745592107,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_27,,,,,,,,,,,
HT,AT,Austria,,Basic,11.0,28.0,16.3,,,cost,6.430695778224434,8.748719075018398,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_28,,,,,,,,,,,
HT,AT,Austria,,Basic,11.25,29.0,16.5,,,cost,6.656743999704287,9.03919103962001,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_29,,,,,,,,,,,
HT,AT,Austria,,Basic,11.75,30.0,16.95,,,cost,6.882731412310725,9.329584864819282,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_BASIC_30,,,,,,,,,,,
HT,AT,Austria,,Moderate,1.5,1.0,4.15,,,cost,0.8555547079475201,1.5846627997125633,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_1,,,,,,,,,,,
HT,AT,Austria,,Moderate,3.0,2.0,6.0,,,cost,1.6443791175897746,2.5983021661028607,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_2,,,,,,,,,,,
HT,AT,Austria,,Moderate,4.25,3.0,7.65,,,cost,2.4222247472847522,3.5978338002609065,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_3,,,,,,,,,,,
HT,AT,Austria,,Moderate,5.5,4.0,9.3,,,cost,3.194387342295041,4.590062734849128,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_4,,,,,,,,,,,
HT,AT,Austria,,Moderate,6.75,5.0,10.9,,,cost,3.96291816496297,5.577624841977417,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_5,,,,,,,,,,,
HT,AT,Austria,,Moderate,8.0,6.0,12.45,,,cost,4.7288692275005575,6.561871957338216,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_6,,,,,,,,,,,
HT,AT,Austria,,Moderate,9.5,7.0,14.25,,,cost,5.492865473416652,7.543607133340397,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_7,,,,,,,,,,,
HT,AT,Austria,,Moderate,10.75,8.0,15.65,,,cost,6.25531408797955,8.523353603053721,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_8,,,,,,,,,,,
HT,AT,Austria,,Moderate,12.0,9.0,17.05,,,cost,7.016497903042562,9.501474805409691,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_9,,,,,,,,,,,
HT,AT,Austria,,Moderate,13.25,10.0,18.4,,,cost,7.776622846756529,10.47823535808214,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_10,,,,,,,,,,,
HT,AT,Austria,,Moderate,14.5,11.0,19.65,,,cost,8.535844378241425,11.45383502604023,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_11,,,,,,,,,,,
HT,AT,Austria,,Moderate,15.75,12.0,20.9,,,cost,9.294283273769505,12.428429006793815,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_12,,,,,,,,,,,
HT,AT,Austria,,Moderate,17.0,13.0,22.05,,,cost,10.052035580369852,13.402140720775261,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_13,,,,,,,,,,,
HT,AT,Austria,,Moderate,18.25,14.0,23.2,,,cost,10.809179172604415,14.375070236796674,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_14,,,,,,,,,,,
HT,AT,Austria,,Moderate,19.5,15.0,24.25,,,cost,11.565778230277962,15.347300025907181,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_15,,,,,,,,,,,
HT,AT,Austria,,Moderate,21.0,16.0,25.5,,,cost,12.321886390190082,16.318899011394254,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_16,,,,,,,,,,,
HT,AT,Austria,,Moderate,22.25,17.0,26.5,,,cost,13.077549022414928,17.28992549380318,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_17,,,,,,,,,,,
HT,AT,Austria,,Moderate,23.5,18.0,27.45,,,cost,13.832804911169328,18.260429310852587,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_18,,,,,,,,,,,
HT,AT,Austria,,Moderate,24.75,19.0,28.35,,,cost,14.587687520232615,19.23045346349891,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_19,,,,,,,,,,,
HT,AT,Austria,,Moderate,26.0,20.0,29.2,,,cost,15.342225961925942,20.200035361074836,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_20,,,,,,,,,,,
HT,AT,Austria,,Moderate,27.25,21.0,30.0,,,cost,16.096445750352782,21.169207789203327,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_21,,,,,,,,,,,
HT,AT,Austria,,Moderate,28.5,22.0,30.8,,,cost,16.850369394855793,22.137999672389693,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_22,,,,,,,,,,,
HT,AT,Austria,,Moderate,29.75,23.0,31.55,,,cost,17.604016873261806,23.106436682141418,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_23,,,,,,,,,,,
HT,AT,Austria,,Moderate,31.0,24.0,32.3,,,cost,18.357406013401118,24.074541727220435,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_24,,,,,,,,,,,
HT,AT,Austria,,Moderate,32.25,25.0,33.0,,,cost,19.110552803737605,25.042335352802823,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_25,,,,,,,,,,,
HT,AT,Austria,,Moderate,33.5,26.0,33.65,,,cost,19.86347164857306,26.009836068416384,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_26,,,,,,,,,,,
HT,AT,Austria,,Moderate,34.75,27.0,34.3,,,cost,20.61617557945426,26.977060619598724,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_27,,,,,,,,,,,
HT,AT,Austria,,Moderate,36.25,28.0,35.05,,,cost,21.368676431633304,27.944024214648795,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_28,,,,,,,,,,,
HT,AT,Austria,,Moderate,37.5,29.0,35.65,,,cost,22.120984992392867,28.910740715224833,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_29,,,,,,,,,,,
HT,AT,Austria,,Moderate,38.75,30.0,36.2,,,cost,22.87311112653218,29.877222797593852,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_MODERATE_30,,,,,,,,,,,
HT,AT,Austria,,Large,2.75,1.0,5.4,,,cost,1.5971936711475205,2.537668867424564,unit,json_unit,AT-HR-SI,Alpe_Adria,"[""AT"", ""HR"", ""SI""]",False,0.0,,AT-HR-SI_LARGE_1,,,,,,,,,,,
