Provider,ISO,Country,URL,Plan,GB,Days,Price,Currency,Price_USD,ISO3,Type,Cost,Cost_Floor_Reference,SurfaceModeUsed,PricingSourceUsed,PricingUnitIdUsed,PricingRegionUsed,PricingUnitCountriesUsed,Is_Below_Cost_Floor,Cost_Floor_Gap,sku_scope_key,SKU,OverridePrice,PromoScopeKey,PromoCode,PromoType,PromoValue,PromoLabel,PromoBasePrice,FinalPriceAfterPromo,CompetitorTargetPricePerGB,CompetitorMinPricePerGB,HTPricePerGB,EUR_TO_USD
HT,LC,Saint Lucia,,Moderate,29.75,23.0,83.75,USD,83.75,,cost,83.13490313327723,107.31362552626125,unit,iso_only,LC,,"[""LC""]",True,23.563625526261248,,LC_MODERATE_23,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Moderate,31.0,24.0,84.15,USD,84.15,,cost,86.69278049945245,111.8854979417964,unit,iso_only,LC,,"[""LC""]",True,27.735497941796396,,LC_MODERATE_24,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Moderate,32.25,25.0,84.6,USD,84.6,,cost,90.2495133696,116.455899679936,unit,iso_only,LC,,"[""LC""]",True,31.855899679936,,LC_MODERATE_25,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Moderate,33.5,26.0,85.0,USD,85.0,,cost,93.80516976798069,121.02491815185519,unit,iso_only,LC,,"[""LC""]",True,36.02491815185519,,LC_MODERATE_26,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Moderate,34.75,27.0,85.45,USD,85.45,,cost,97.35981123602483,125.5926324382919,unit,iso_only,LC,,"[""LC""]",True,40.1426324382919,,LC_MODERATE_27,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Moderate,36.25,28.0,85.85,USD,85.85,,cost,100.9134936656658,130.15911436038056,unit,iso_only,LC,,"[""LC""]",True,44.30911436038056,,LC_MODERATE_28,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Moderate,37.5,29.0,86.3,USD,86.3,,cost,104.46626799980518,134.72442937974967,unit,iso_only,LC,,"[""LC""]",True,48.42442937974967,,LC_MODERATE_29,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Moderate,38.75,30.0,86.7,USD,86.7,,cost,108.01818082492011,139.28863736002234,unit,iso_only,LC,,"[""LC""]",True,52.58863736002233,,LC_MODERATE_30,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,2.75,1.0,13.6,USD,13.6,,cost,7.542741073920001,10.177697279987202,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_LARGE_1,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,5.5,2.0,41.25,USD,41.25,,cost,14.770348566362408,19.465172907775692,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_LARGE_2,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,8.0,3.0,73.8,USD,73.8,,cost,21.946108812008276,28.686024823430635,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_LARGE_3,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,10.5,4.0,105.8,USD,105.8,,cost,29.095030947839998,37.8723897679744,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_LARGE_4,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,13.0,5.0,132.6,USD,132.6,,cost,36.226802052514586,47.036715637481244,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_LARGE_5,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,15.5,6.0,152.1,USD,152.1,,cost,43.34639024972623,56.1853864708982,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_LARGE_6,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,18.25,7.0,167.7,USD,167.7,,cost,50.4567468328329,65.32219468019028,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_LARGE_7,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,20.75,8.0,172.8,USD,172.8,,cost,57.55979473272482,74.4496112315514,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_LARGE_8,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,23.25,9.0,173.7,USD,173.7,,cost,64.65686962176001,83.56935246396161,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_LARGE_9,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,25.75,10.0,174.55,USD,174.55,,cost,71.7489439948523,92.6826680333852,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_LARGE_10,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,28.25,11.0,175.4,USD,175.4,,cost,78.83675200710812,101.79050132913392,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_LARGE_11,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,30.75,12.0,176.3,USD,176.3,,cost,85.92086402401655,110.89358527086128,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_LARGE_12,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,33.25,13.0,177.2,USD,177.2,,cost,93.00173362730938,119.99250271109254,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_LARGE_13,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,35.75,14.0,178.05,USD,178.05,,cost,100.07972857931098,129.0877262244146,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_LARGE_14,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,38.25,15.0,178.95,USD,178.95,,cost,107.15515196890675,138.17964528004515,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_LARGE_15,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,41.0,16.0,179.85,USD,179.85,,cost,114.22825709568001,147.26858536794882,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_LARGE_16,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,43.5,17.0,180.75,USD,180.75,,cost,121.29925821963435,156.35482181223014,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_LARGE_17,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,46.0,18.0,181.65,USD,181.65,,cost,128.3683384990872,165.43858997132708,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_LARGE_18,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,48.5,19.0,182.55,USD,182.55,,cost,135.43565596661,174.52009291709388,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_LARGE_19,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,51.0,20.0,183.45,USD,183.45,,cost,142.50134810502917,183.59950731496247,unit,iso_only,LC,,"[""LC""]",True,0.14950731496247727,,LC_LARGE_20,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,53.5,21.0,184.4,USD,184.4,,cost,149.56553540460203,192.67698799491362,unit,iso_only,LC,,"[""LC""]",True,8.276987994913611,,LC_LARGE_21,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,56.0,22.0,185.3,USD,185.3,,cost,156.62832416561415,201.75267155281418,unit,iso_only,LC,,"[""LC""]",True,16.452671552814166,,LC_LARGE_22,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,58.5,23.0,186.25,USD,186.25,,cost,163.68980873327723,210.82667922226125,unit,iso_only,LC,,"[""LC""]",True,24.576679222261248,,LC_LARGE_23,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,61.0,24.0,187.15,USD,187.15,,cost,170.75007329945245,219.8991191897964,unit,iso_only,LC,,"[""LC""]",True,32.7491191897964,,LC_LARGE_24,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,63.5,25.0,188.1,USD,188.1,,cost,177.8091933696,228.970088479936,unit,iso_only,LC,,"[""LC""]",True,40.870088479936015,,LC_LARGE_25,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,66.0,26.0,189.05,USD,189.05,,cost,184.8672369679807,238.0396745038552,unit,iso_only,LC,,"[""LC""]",True,48.989674503855184,,LC_LARGE_26,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,68.5,27.0,190.0,USD,190.0,,cost,191.92426563602484,247.10795634229194,unit,iso_only,LC,,"[""LC""]",True,57.10795634229194,,LC_LARGE_27,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,71.25,28.0,190.95,USD,190.95,,cost,198.9803352656658,256.1750058163805,unit,iso_only,LC,,"[""LC""]",True,65.22500581638053,,LC_LARGE_28,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,73.75,29.0,191.9,USD,191.9,,cost,206.0354967998052,265.2408883877497,unit,iso_only,LC,,"[""LC""]",True,73.34088838774969,,LC_LARGE_29,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Large,76.25,30.0,192.85,USD,192.85,,cost,213.08979682492009,274.3056639200223,unit,iso_only,LC,,"[""LC""]",True,81.45566392002232,,LC_LARGE_30,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,3.75,1.0,21.75,USD,21.75,,cost,10.1989515264,13.590927711424001,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_UNLIMITED_1,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,7.0,2.0,63.9,USD,63.9,,cost,19.34745778120803,25.346758248852314,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_UNLIMITED_2,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,10.25,3.0,116.65,USD,116.65,,cost,28.323139880027593,36.88050974583546,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_UNLIMITED_3,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,13.5,4.0,166.25,USD,166.25,,cost,37.2093616128,48.299304672448,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_UNLIMITED_4,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,16.5,5.0,199.45,USD,199.45,,cost,46.038413241715276,59.64463601560413,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_UNLIMITED_5,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,19.75,6.0,225.2,USD,225.2,,cost,54.82685517908741,70.93778390512732,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_UNLIMITED_6,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,22.75,7.0,234.5,USD,234.5,,cost,63.58452506944299,82.19138971423423,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_UNLIMITED_7,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,26.0,8.0,238.3,USD,238.3,,cost,72.31783268241605,93.41368999690462,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_UNLIMITED_8,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,29.0,9.0,239.5,USD,239.5,,cost,81.0312302592,104.610405883072,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_UNLIMITED_9,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,32.25,10.0,240.65,USD,240.65,,cost,89.72795944950768,115.78570289261737,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_UNLIMITED_10,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,35.25,11.0,241.9,USD,241.9,,cost,98.41046743702705,126.94272565657975,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_UNLIMITED_11,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,38.25,12.0,243.1,USD,243.1,,cost,107.08065544005518,138.0839172404709,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_UNLIMITED_12,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,41.5,13.0,244.3,USD,244.3,,cost,115.74003539769791,149.21122048604184,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_UNLIMITED_13,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,44.5,14.0,245.5,USD,245.5,,cost,124.38983318436992,160.32621064191534,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_UNLIMITED_14,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,47.5,15.0,246.75,USD,246.75,,cost,133.03105909635585,171.43018593881726,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_UNLIMITED_15,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,50.75,16.0,248.0,USD,248.0,,cost,141.6645574656,182.524231343296,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_UNLIMITED_16,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,53.75,17.0,249.2,USD,249.2,,cost,150.29104249211457,193.60926460236723,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_UNLIMITED_17,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,56.75,18.0,250.45,USD,250.45,,cost,158.9111247036241,204.68607024415695,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_UNLIMITED_18,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,60.0,19.0,251.7,USD,251.7,,cost,167.5253308753666,215.75532517484606,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_UNLIMITED_19,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,63.0,20.0,253.0,USD,253.0,,cost,176.13411928343055,226.81761827920826,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_UNLIMITED_20,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,66.0,21.0,254.25,USD,254.25,,cost,184.73789156200675,237.87346565717868,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_UNLIMITED_21,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,69.25,22.0,255.5,USD,255.5,,cost,193.33700204538053,248.923322628314,unit,iso_only,LC,,"[""LC""]",False,0.0,,LC_UNLIMITED_22,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,72.25,23.0,256.8,USD,256.8,,cost,201.93176521759077,259.9675933046041,unit,iso_only,LC,,"[""LC""]",True,3.167593304604111,,LC_UNLIMITED_23,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,75.25,24.0,258.1,USD,258.1,,cost,210.5224617181748,271.00663830785464,unit,iso_only,LC,,"[""LC""]",True,12.906638307854621,,LC_UNLIMITED_24,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,78.25,25.0,259.35,USD,259.35,,cost,219.109343232,282.04078105312,unit,iso_only,LC,,"[""LC""]",True,22.690781053119963,,LC_UNLIMITED_25,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,81.5,26.0,260.65,USD,260.65,,cost,227.6926365066023,293.070312910984,unit,iso_only,LC,,"[""LC""]",True,32.42031291098402,,LC_UNLIMITED_26,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,84.5,27.0,261.95,USD,261.95,,cost,236.2725466800828,304.0954974839064,unit,iso_only,LC,,"[""LC""]",True,42.14549748390641,,LC_UNLIMITED_27,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,87.5,28.0,263.3,USD,263.3,,cost,244.849260058886,315.1165741756685,unit,iso_only,LC,,"[""LC""]",True,51.81657417566851,,LC_UNLIMITED_28,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,90.5,29.0,264.6,USD,264.6,,cost,253.42294645268396,326.13376119169885,unit,iso_only,LC,,"[""LC""]",True,61.53376119169883,,LC_UNLIMITED_29,,,,,,,,,,,,1.1401
HT,LC,Saint Lucia,,Unlimited,93.75,30.0,265.9,USD,265.9,,cost,261.9937611497337,337.1472580774078,unit,iso_only,LC,,"[""LC""]",True,71.24725807740782,,LC_UNLIMITED_30,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,0.5,1.0,3.35,USD,3.35,,cost,0.25502795841535997,0.8129859265637376,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_1,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,1.0,2.0,4.2,USD,4.2,,cost,0.48827668486637976,1.112710540053298,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_2,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,1.25,3.0,4.75,USD,4.75,,cost,0.7179421904832388,1.407830714770962,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_3,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,1.75,4.0,5.55,USD,5.55,,cost,0.9457528845107198,1.700567456596275,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_4,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,2.25,5.0,6.35,USD,6.35,,cost,1.17237825171823,1.9917810534579257,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_5,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,2.5,6.0,6.85,USD,6.85,,cost,1.398161644654412,2.2819127133809194,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_6,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,3.0,7.0,7.65,USD,7.65,,cost,1.6233070304824513,2.57122453416995,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_7,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,3.25,8.0,8.1,USD,8.1,,cost,1.8479473050927593,2.8598872870441956,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_8,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,3.75,9.0,8.85,USD,8.85,,cost,2.07217477828608,3.1480195900976127,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_9,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,4.0,10.0,9.25,USD,9.25,,cost,2.296056660266459,3.4357078084423995,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_10,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,4.5,11.0,9.95,USD,9.95,,cost,2.5196436893090266,3.7230171407620993,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_11,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,4.75,12.0,10.4,USD,10.4,,cost,2.7429752840064774,4.009998239948323,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_12,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,5.25,13.0,11.05,USD,11.05,,cost,2.96608279189627,4.296691387586707,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_13,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,5.5,14.0,11.45,USD,11.45,,cost,3.1889916294412695,4.5831292438320315,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_14,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,6.0,15.0,12.1,USD,12.1,,cost,3.411722743451111,4.869338725334678,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_15,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,6.5,16.0,12.7,USD,12.7,,cost,3.63429363974144,5.15534232706775,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_16,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,6.75,17.0,13.1,USD,13.1,,cost,3.856719126059175,5.44115907698604,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_17,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,7.25,18.0,13.7,USD,13.7,,cost,4.079011860679139,5.726805240972693,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_18,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,7.5,19.0,14.0,USD,14.0,,cost,4.301182765407934,6.012294853549195,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_19,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,8.0,20.0,14.6,USD,14.6,,cost,4.52324134183646,6.297640124259852,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_20,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,8.25,21.0,14.9,USD,14.9,,cost,4.745195917180273,6.582851753576651,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_21,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,8.75,22.0,15.45,USD,15.45,,cost,4.967053837970222,6.867939181791735,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_22,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,9.0,23.0,15.75,USD,15.75,,cost,5.188821624508715,7.152910787493699,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_23,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,9.5,24.0,16.3,USD,16.3,,cost,5.4105050953888245,7.4377740475746394,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_24,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,9.75,25.0,16.55,USD,16.55,,cost,5.632109468876799,7.722535667506687,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_25,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,10.25,26.0,17.05,USD,17.05,,cost,5.8536394462048875,8.00720168837328,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_26,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,10.5,27.0,17.35,USD,17.35,,cost,6.075099280569717,8.291777575532086,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_27,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,11.0,28.0,17.8,USD,17.8,,cost,6.296492834724903,8.5762682926215,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_28,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,11.25,29.0,18.05,USD,18.05,,cost,6.517823629390979,8.86067836376741,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_29,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Basic,11.75,30.0,18.5,USD,18.5,,cost,6.739094884211144,9.145011926211321,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_BASIC_30,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Moderate,1.5,1.0,4.3,USD,4.3,,cost,0.83770003652608,1.561719546936013,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_MODERATE_1,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Moderate,3.0,2.0,6.25,USD,6.25,,cost,1.6100623771591394,2.554205154649494,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_MODERATE_2,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Moderate,4.25,3.0,7.95,USD,7.95,,cost,2.3716750552897166,3.5328774460472863,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_MODERATE_3,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Moderate,5.5,4.0,9.6,USD,9.6,,cost,3.127723298652161,4.504399438768027,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_MODERATE_4,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Moderate,6.75,5.0,11.25,USD,11.25,,cost,3.8802155615546905,5.471351996597778,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_MODERATE_5,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Moderate,8.0,6.0,12.85,USD,12.85,,cost,4.630181901643237,6.43505874361156,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_MODERATE_6,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Moderate,9.5,7.0,14.65,USD,14.65,,cost,5.3782342204073545,7.39630597322345,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,LI|Moderate|7,DE-LI_MODERATE_7,14.65,LI|Moderate|7,P3,percentage,5.0,P3 (-5%),14.65,13.9175,1.5,1.45,1.5421052631578949,1.1401
HT,LI,Liechtenstein,,Moderate,10.75,8.0,16.15,USD,16.15,,cost,6.12477120551828,8.35560599909099,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_MODERATE_8,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Moderate,12.0,9.0,17.55,USD,17.55,,cost,6.870069786378241,9.31331467549604,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_MODERATE_9,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Moderate,13.25,10.0,18.95,USD,18.95,,cost,7.614331593599379,10.269691097775203,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_MODERATE_10,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Moderate,14.5,11.0,20.25,USD,20.25,,cost,8.357708842007083,11.224930861979102,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_MODERATE_11,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Moderate,15.75,12.0,21.5,USD,21.5,,cost,9.100319787379433,12.179185926782573,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_MODERATE_12,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Moderate,17.0,13.0,22.75,USD,22.75,,cost,9.842258472328812,13.132577136942523,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_MODERATE_13,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Moderate,18.25,14.0,23.9,USD,23.9,,cost,10.58360114624381,14.085202472923296,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_MODERATE_14,,,,,,,,,,,,1.1401
HT,LI,Liechtenstein,,Moderate,19.5,15.0,25.0,USD,25.0,,cost,11.324410649553334,15.037142684676034,unit,json_unit,DE-LI,Central_Europe,"[""DE"", ""LI""]",False,0.0,,DE-LI_MODERATE_15,,,,,,,,,,,,1.1401
