ISO3,Provider,Days,GB,ChangeType,ChangeReason,Price_old,Price_new,SpecialOffer_old,SpecialOffer_new
PAK,holafly,3,9,deleted,,12.9,,,
PAK,holafly,4,12,deleted,,16.9,,,
PAK,holafly,5,15,deleted,,20.9,,,
PAK,holafly,6,18,deleted,,24.9,,,
PAK,holafly,7,21,deleted,,29.9,,,
PAK,holafly,8,24,deleted,,31.9,,,
PAK,holafly,9,27,deleted,,34.9,,,
PAK,holafly,10,30,deleted,,36.9,,,
PAK,holafly,11,33,deleted,,39.9,,,
PAK,holafly,12,36,deleted,,43.9,,,
PAK,holafly,13,39,deleted,,45.9,,,
PAK,holafly,14,42,deleted,,47.9,,,
PAK,holafly,15,45,deleted,,50.9,,,
PAK,holafly,16,48,deleted,,52.9,,,
PAK,holafly,17,51,deleted,,53.9,,,
PAK,holafly,18,54,deleted,,56.9,,,
PAK,holafly,19,57,deleted,,59.9,,,
PAK,holafly,20,60,deleted,,61.9,,,
PAK,holafly,21,63,deleted,,63.9,,,
PAK,holafly,22,66,deleted,,64.9,,,
PAK,holafly,23,69,deleted,,65.9,,,
PAK,holafly,24,72,deleted,,66.9,,,
PAK,holafly,25,75,deleted,,67.9,,,
PAK,holafly,26,78,deleted,,69.9,,,
PAK,holafly,27,81,deleted,,70.9,,,
PAK,holafly,28,84,deleted,,71.9,,,
PAK,holafly,29,87,deleted,,72.9,,,
PAK,holafly,30,90,deleted,,74.9,,,
PAK,vodafone,10,5,changed,price,15.0,11.0,N,N
PAK,vodafone,10,10,new,,,12.0,,N
PAK,vodafone,30,10,changed,price,25.0,15.0,N,N
PAK,vodafone,30,20,changed,price,41.0,16.5,N,N
PAK,vodafone,30,40,new,,,27.0,,N
PAN,holafly,1,3,deleted,,7.9,,,
PAN,holafly,2,6,deleted,,12.9,,,
PAN,holafly,3,9,deleted,,20.9,,,
PAN,holafly,4,12,deleted,,25.9,,,
PAN,holafly,5,15,deleted,,29.9,,,
PAN,holafly,6,18,deleted,,31.9,,,
PAN,holafly,7,21,deleted,,36.9,,,
PAN,holafly,8,24,deleted,,37.9,,,
PAN,holafly,9,27,deleted,,38.9,,,
PAN,holafly,10,30,deleted,,39.9,,,
PAN,holafly,11,33,deleted,,42.9,,,
PAN,holafly,12,36,deleted,,44.9,,,
PAN,holafly,13,39,deleted,,46.9,,,
PAN,holafly,14,42,deleted,,48.9,,,
PAN,holafly,15,45,deleted,,50.9,,,
PAN,holafly,16,48,deleted,,54.9,,,
PAN,holafly,17,51,deleted,,57.9,,,
PAN,holafly,18,54,deleted,,61.9,,,
PAN,holafly,19,57,deleted,,65.9,,,
PAN,holafly,20,60,deleted,,69.9,,,
PAN,holafly,21,63,deleted,,72.9,,,
PAN,holafly,22,66,deleted,,75.9,,,
PAN,holafly,23,69,deleted,,78.9,,,
PAN,holafly,24,72,deleted,,81.9,,,
PAN,holafly,25,75,deleted,,85.9,,,
PAN,holafly,26,78,deleted,,88.9,,,
PAN,holafly,27,81,deleted,,91.9,,,
PAN,holafly,28,84,deleted,,94.9,,,
PAN,holafly,29,87,deleted,,101.9,,,
PAN,holafly,30,90,deleted,,104.9,,,
PAN,orange,7,1,new,,,9.99,,
PAN,orange,7,3,new,,,15.99,,
PAN,orange,7,5,new,,,31.99,,
PAN,orange,7,10,new,,,39.99,,
PAN,orange,14,10,new,,,43.99,,
PAN,orange,14,20,new,,,49.99,,
PAN,orange,30,2,deleted,,15.99,,,
PAN,orange,30,10,deleted,,35.99,,,
PAN,orange,30,20,changed,price,47.99,51.99,,
PAN,orange,30,50,changed,price,59.99,65.99,,
PAN,orange,30,100,new,,,112.99,,
PAN,orange,45,100,new,,,115.99,,
PAN,vodafone,7,2,changed,price,10.0,11.0,N,N
PAN,vodafone,7,4,new,,,12.0,,N
PAN,vodafone,10,3,changed,price,17.0,15.0,N,N
PAN,vodafone,10,6,new,,,16.5,,N
PAN,vodafone,15,5,changed,price,24.0,22.5,N,N
PAN,vodafone,15,10,new,,,25.0,,N
PAN,vodafone,30,10,changed,price,30.0,28.5,N,N
PAN,vodafone,30,20,new,,,32.0,,N
PER,holafly,1,3,deleted,,7.9,,,
PER,holafly,2,6,deleted,,12.9,,,
PER,holafly,3,9,deleted,,20.9,,,
PER,holafly,4,12,deleted,,25.9,,,
PER,holafly,5,15,deleted,,29.9,,,
PER,holafly,6,18,deleted,,31.9,,,
PER,holafly,7,21,deleted,,36.9,,,
PER,holafly,8,24,deleted,,37.9,,,
PER,holafly,9,27,deleted,,38.9,,,
PER,holafly,10,30,deleted,,39.9,,,
PER,holafly,11,33,deleted,,42.9,,,
PER,holafly,12,36,deleted,,44.9,,,
PER,holafly,13,39,deleted,,46.9,,,
PER,holafly,14,42,deleted,,48.9,,,
PER,holafly,15,45,deleted,,50.9,,,
PER,holafly,16,48,deleted,,52.9,,,
PER,holafly,17,51,deleted,,53.9,,,
PER,holafly,18,54,deleted,,56.9,,,
PER,holafly,19,57,deleted,,59.9,,,
PER,holafly,20,60,deleted,,61.9,,,
PER,holafly,21,63,deleted,,63.9,,,
PER,holafly,22,66,deleted,,64.9,,,
PER,holafly,23,69,deleted,,65.9,,,
PER,holafly,24,72,deleted,,66.9,,,
PER,holafly,25,75,deleted,,67.9,,,
PER,holafly,26,78,deleted,,69.9,,,
PER,holafly,27,81,deleted,,70.9,,,
PER,holafly,28,84,deleted,,85.9,,,
PER,holafly,29,87,deleted,,87.9,,,
PER,holafly,30,90,deleted,,89.9,,,
PER,orange,7,1,new,,,4.99,,
PER,orange,7,3,new,,,10.99,,
PER,orange,7,5,new,,,16.99,,
PER,orange,7,10,new,,,25.99,,
PER,orange,14,10,new,,,26.99,,
PER,orange,14,20,new,,,37.99,,
PER,orange,30,100,changed,price+promo,100.99,143.99,30% OFF,
PER,orange,45,100,new,,,82.99,,
PER,vodafone,10,5,changed,price,12.0,13.0,N,N
PER,vodafone,10,10,new,,,14.5,,N
PER,vodafone,30,10,changed,price,24.0,22.5,N,N
PER,vodafone,30,20,changed,price,31.0,25.0,N,N
PER,vodafone,30,40,new,,,36.5,,N
PHL,orange,7,1,new,,,4.99,,
PHL,orange,7,3,new,,,9.99,,
PHL,orange,7,10,new,,,19.99,,
PHL,orange,45,100,new,,,74.99,,
PHL,vodafone,7,2,changed,price,9.0,11.0,N,N
PHL,vodafone,15,3,changed,price,10.5,12.0,N,N
PHL,vodafone,30,5,changed,price,11.5,13.0,N,N
PNG,vodafone,7,2,changed,price,11.0,12.0,N,N
PNG,vodafone,10,3,changed,price,14.5,15.5,N,N
PNG,vodafone,15,5,changed,price,22.0,25.0,N,N
PNG,vodafone,30,15,changed,price,49.0,55.0,N,N
POL,holafly,1,3,deleted,,3.9,,,
POL,holafly,2,6,deleted,,7.8,,,
POL,holafly,3,9,deleted,,11.7,,,
POL,holafly,4,12,deleted,,15.6,,,
POL,holafly,5,15,deleted,,19.5,,,
POL,holafly,6,18,deleted,,23.4,,,
POL,holafly,7,21,deleted,,27.3,,,
POL,holafly,8,24,deleted,,31.2,,,
POL,holafly,9,27,deleted,,34.9,,,
POL,holafly,10,30,deleted,,36.9,,,
POL,holafly,11,33,deleted,,39.9,,,
POL,holafly,12,36,deleted,,43.9,,,
POL,holafly,13,39,deleted,,45.9,,,
POL,holafly,14,42,deleted,,47.9,,,
POL,holafly,15,45,deleted,,50.9,,,
POL,holafly,16,48,deleted,,52.9,,,
POL,holafly,17,51,deleted,,54.9,,,
POL,holafly,18,54,deleted,,56.9,,,
POL,holafly,19,57,deleted,,59.9,,,
POL,holafly,20,60,deleted,,61.9,,,
POL,holafly,21,63,deleted,,63.9,,,
POL,holafly,22,66,deleted,,64.9,,,
POL,holafly,23,69,deleted,,65.9,,,
POL,holafly,24,72,deleted,,66.9,,,
POL,holafly,25,75,deleted,,68.9,,,
POL,holafly,26,78,deleted,,69.9,,,
POL,holafly,27,81,deleted,,70.9,,,
POL,holafly,28,84,deleted,,71.9,,,
POL,holafly,29,87,deleted,,72.9,,,
POL,holafly,30,90,deleted,,74.9,,,
POL,vodafone,15,10,changed,price,10.0,11.0,N,N
POL,vodafone,15,20,new,,,12.0,,N
POL,vodafone,30,20,changed,price,13.0,14.0,N,N
POL,vodafone,30,40,new,,,15.5,,N
POL,vodafone,30,50,changed,price,26.0,27.5,N,N
POL,vodafone,30,100,new,,,30.5,,N
PRI,holafly,1,3,deleted,,7.9,,,
PRI,holafly,2,6,deleted,,12.9,,,
PRI,holafly,3,9,deleted,,20.9,,,
PRI,holafly,4,12,deleted,,25.9,,,
PRI,holafly,5,15,deleted,,29.9,,,
PRI,holafly,6,18,deleted,,31.9,,,
PRI,holafly,7,21,deleted,,36.9,,,
PRI,holafly,8,24,deleted,,37.9,,,
PRI,holafly,9,27,deleted,,38.9,,,
PRI,holafly,10,30,deleted,,39.9,,,
PRI,holafly,11,33,deleted,,42.9,,,
PRI,holafly,12,36,deleted,,44.9,,,
PRI,holafly,13,39,deleted,,46.9,,,
PRI,holafly,14,42,deleted,,48.9,,,
PRI,holafly,15,45,deleted,,50.9,,,
PRI,holafly,16,48,deleted,,54.9,,,
PRI,holafly,17,51,deleted,,57.9,,,
PRI,holafly,18,54,deleted,,61.9,,,
PRI,holafly,19,57,deleted,,65.9,,,
PRI,holafly,20,60,deleted,,69.9,,,
PRI,holafly,21,63,deleted,,72.9,,,
PRI,holafly,22,66,deleted,,75.9,,,
PRI,holafly,23,69,deleted,,78.9,,,
PRI,holafly,24,72,deleted,,81.9,,,
PRI,holafly,25,75,deleted,,85.9,,,
PRI,holafly,26,78,deleted,,88.9,,,
PRI,holafly,27,81,deleted,,91.9,,,
PRI,holafly,28,84,deleted,,94.9,,,
PRI,holafly,29,87,deleted,,101.9,,,
PRI,holafly,30,90,deleted,,104.9,,,
PRI,vodafone,10,5,new,,,12.0,,N
PRI,vodafone,15,10,changed,price,19.0,18.0,N,N
PRI,vodafone,15,20,new,,,20.0,,N
PRI,vodafone,30,20,changed,price,32.0,33.0,N,N
PRI,vodafone,30,40,new,,,36.5,,N
PRI,vodafone,110,5,deleted,,12.0,,N,
PRI,vodafone,110,10,new,,,13.0,,N
PRT,holafly,1,3,deleted,,3.9,,,
PRT,holafly,2,6,deleted,,7.8,,,
PRT,holafly,3,9,deleted,,11.7,,,
PRT,holafly,4,12,deleted,,15.6,,,
PRT,holafly,5,15,deleted,,19.5,,,
PRT,holafly,6,18,deleted,,23.4,,,
PRT,holafly,7,21,deleted,,27.3,,,
PRT,holafly,8,24,deleted,,31.2,,,
PRT,holafly,9,27,deleted,,34.9,,,
PRT,holafly,10,30,deleted,,36.9,,,
PRT,holafly,11,33,deleted,,39.9,,,
PRT,holafly,12,36,deleted,,43.9,,,
PRT,holafly,13,39,deleted,,45.9,,,
PRT,holafly,14,42,deleted,,47.9,,,
PRT,holafly,15,45,deleted,,50.9,,,
PRT,holafly,16,48,deleted,,52.9,,,
PRT,holafly,17,51,deleted,,54.9,,,
PRT,holafly,18,54,deleted,,56.9,,,
PRT,holafly,19,57,deleted,,59.9,,,
PRT,holafly,20,60,deleted,,61.9,,,
PRT,holafly,21,63,deleted,,63.9,,,
PRT,holafly,22,66,deleted,,64.9,,,
PRT,holafly,23,69,deleted,,65.9,,,
PRT,holafly,24,72,deleted,,66.9,,,
PRT,holafly,25,75,deleted,,68.9,,,
PRT,holafly,26,78,deleted,,69.9,,,
PRT,holafly,27,81,deleted,,70.9,,,
PRT,holafly,28,84,deleted,,71.9,,,
PRT,holafly,29,87,deleted,,72.9,,,
PRT,holafly,30,90,deleted,,74.9,,,
PRT,orange,5,15,changed,price,20.99,18.99,30% OFF,30% OFF
PRT,vodafone,15,10,new,,,11.0,,N
PRT,vodafone,15,20,changed,price,15.0,16.0,N,N
PRT,vodafone,15,40,new,,,18.0,,N
PRT,vodafone,15,45,new,,,43.5,,N
PRT,vodafone,15,100,deleted,,37.0,,N,
PRT,vodafone,30,10,deleted,,10.0,,N,
PRT,vodafone,30,20,new,,,12.0,,N
PRT,vodafone,30,50,changed,price,29.0,31.0,N,N
PRT,vodafone,30,100,new,,,34.0,,N
PRY,airalo,3,1,changed,price,6.5,5.5,,
PRY,airalo,3,3,changed,price,16.5,14.0,,
PRY,airalo,7,3,changed,price,18.5,15.0,,
PRY,airalo,7,5,changed,price,27.5,21.0,,
PRY,airalo,7,10,changed,price,46.0,37.0,,
PRY,airalo,15,5,changed,price,28.5,22.0,,
PRY,airalo,15,10,changed,price,47.0,38.0,,
PRY,airalo,15,20,new,,,48.0,,
PRY,airalo,30,5,changed,price,30.0,23.0,,
PRY,airalo,30,10,changed,price,48.0,39.0,,
PRY,airalo,30,20,new,,,49.0,,
PRY,airalo,30,90,new,,,99.0,,
PRY,holafly,1,3,deleted,,9.9,,,
PRY,holafly,2,6,deleted,,15.9,,,
PRY,holafly,3,9,deleted,,20.9,,,
PRY,holafly,4,12,deleted,,25.9,,,
PRY,holafly,5,15,deleted,,31.9,,,
PRY,holafly,6,18,deleted,,36.9,,,
PRY,holafly,7,21,deleted,,39.9,,,
PRY,holafly,8,24,deleted,,42.9,,,
PRY,holafly,9,27,deleted,,45.9,,,
PRY,holafly,10,30,deleted,,47.9,,,
PRY,holafly,11,33,deleted,,51.9,,,
PRY,holafly,12,36,deleted,,54.9,,,
PRY,holafly,13,39,deleted,,58.9,,,
PRY,holafly,14,42,deleted,,61.9,,,
PRY,holafly,15,45,deleted,,63.9,,,
PRY,holafly,16,48,deleted,,67.9,,,
PRY,holafly,17,51,deleted,,71.9,,,
PRY,holafly,18,54,deleted,,74.9,,,
PRY,holafly,19,57,deleted,,77.9,,,
PRY,holafly,20,60,deleted,,79.9,,,
PRY,holafly,21,63,deleted,,84.9,,,
PRY,holafly,22,66,deleted,,87.9,,,
PRY,holafly,23,69,deleted,,90.9,,,
PRY,holafly,24,72,deleted,,93.9,,,
PRY,holafly,25,75,deleted,,97.9,,,
PRY,holafly,26,78,deleted,,100.9,,,
PRY,holafly,27,81,deleted,,103.9,,,
PRY,holafly,28,84,deleted,,106.9,,,
PRY,holafly,29,87,deleted,,110.9,,,
PRY,holafly,30,90,deleted,,112.9,,,
PRY,orange,7,1,new,,,7.99,,
PRY,orange,7,3,new,,,17.99,,
PRY,orange,7,5,new,,,28.99,,
PRY,orange,7,10,new,,,45.99,,
PRY,orange,14,10,new,,,49.99,,
PRY,orange,14,20,new,,,56.99,,
PRY,orange,30,2,deleted,,14.99,,,
PRY,orange,30,5,deleted,,25.99,,,
PRY,orange,30,20,changed,price,70.99,71.99,,
PRY,orange,30,50,changed,price,106.99,107.99,,
PRY,orange,30,100,new,,,140.99,,
PRY,orange,45,100,new,,,142.99,,
PRY,vodafone,7,2,changed,price,11.0,12.0,N,N
PRY,vodafone,7,4,new,,,13.0,,N
PRY,vodafone,10,3,changed,price,14.0,13.0,N,N
PRY,vodafone,10,6,new,,,14.5,,N
PRY,vodafone,15,5,changed,price,23.0,22.5,N,N
PRY,vodafone,15,10,new,,,25.0,,N
PRY,vodafone,30,15,changed,price,39.0,33.0,N,N
PRY,vodafone,30,30,new,,,36.5,,N
PYF,vodafone,15,3,changed,price,19.0,22.5,N,N
QAT,holafly,1,3,deleted,,9.9,,,
QAT,holafly,2,6,deleted,,12.9,,,
QAT,holafly,3,9,deleted,,20.9,,,
QAT,holafly,4,12,deleted,,25.9,,,
QAT,holafly,5,15,deleted,,29.9,,,
QAT,holafly,6,18,deleted,,31.9,,,
QAT,holafly,7,21,deleted,,36.9,,,
QAT,holafly,8,24,deleted,,37.9,,,
QAT,holafly,9,27,deleted,,38.9,,,
QAT,holafly,10,30,deleted,,39.9,,,
QAT,holafly,11,33,deleted,,43.9,,,
QAT,holafly,12,36,deleted,,46.9,,,
QAT,holafly,13,39,deleted,,47.9,,,
QAT,holafly,14,42,deleted,,48.9,,,
QAT,holafly,15,45,deleted,,50.9,,,
QAT,holafly,16,48,deleted,,52.9,,,
QAT,holafly,17,51,deleted,,54.9,,,
QAT,holafly,18,54,deleted,,58.9,,,
QAT,holafly,19,57,deleted,,63.9,,,
QAT,holafly,20,60,deleted,,69.9,,,
QAT,holafly,21,63,deleted,,74.9,,,
QAT,holafly,22,66,deleted,,81.9,,,
QAT,holafly,23,69,deleted,,86.9,,,
QAT,holafly,24,72,deleted,,89.9,,,
QAT,holafly,25,75,deleted,,93.9,,,
QAT,holafly,26,78,deleted,,97.9,,,
QAT,holafly,27,81,deleted,,101.9,,,
QAT,holafly,28,84,deleted,,104.9,,,
QAT,holafly,29,87,deleted,,107.9,,,
QAT,holafly,30,90,deleted,,112.9,,,
QAT,vodafone,7,3,changed,price,10.0,11.0,N,N
QAT,vodafone,7,6,new,,,12.0,,N
QAT,vodafone,10,5,changed,price,11.5,12.0,N,N
QAT,vodafone,10,10,new,,,13.0,,N
QAT,vodafone,15,10,changed,price,20.0,20.5,N,N
QAT,vodafone,15,20,new,,,22.5,,N
QAT,vodafone,30,20,changed,price,35.0,36.0,N,N
QAT,vodafone,30,40,new,,,40.0,,N
REU,orange,7,1,new,,,4.99,,
REU,orange,7,3,new,,,11.99,,
REU,orange,7,5,new,,,15.99,,
REU,orange,7,10,new,,,22.99,,
REU,orange,14,10,new,,,23.99,,
REU,orange,14,20,new,,,38.99,,
REU,orange,30,5,deleted,,9.99,,,
REU,orange,30,50,new,,,51.99,,
REU,orange,30,100,new,,,83.99,,
REU,orange,45,100,new,,,85.99,,
REU,vodafone,7,5,changed,price,11.0,12.0,N,N
REU,vodafone,7,10,new,,,13.0,,N
REU,vodafone,10,10,changed,price,14.0,15.0,N,N
REU,vodafone,10,20,new,,,16.5,,N
REU,vodafone,30,20,changed,price,21.0,22.5,N,N
REU,vodafone,30,40,new,,,25.0,,N
ROU,holafly,1,3,deleted,,3.9,,,
ROU,holafly,2,6,deleted,,7.8,,,
ROU,holafly,3,9,deleted,,11.7,,,
ROU,holafly,4,12,deleted,,15.6,,,
ROU,holafly,5,15,deleted,,19.5,,,
ROU,holafly,6,18,deleted,,23.4,,,
ROU,holafly,7,21,deleted,,27.3,,,
ROU,holafly,8,24,deleted,,31.2,,,
ROU,holafly,9,27,deleted,,34.9,,,
ROU,holafly,10,30,deleted,,36.9,,,
ROU,holafly,11,33,deleted,,39.9,,,
ROU,holafly,12,36,deleted,,43.9,,,
ROU,holafly,13,39,deleted,,45.9,,,
ROU,holafly,14,42,deleted,,47.9,,,
ROU,holafly,15,45,deleted,,50.9,,,
ROU,holafly,16,48,deleted,,52.9,,,
ROU,holafly,17,51,deleted,,54.9,,,
ROU,holafly,18,54,deleted,,56.9,,,
ROU,holafly,19,57,deleted,,59.9,,,
ROU,holafly,20,60,deleted,,61.9,,,
ROU,holafly,21,63,deleted,,63.9,,,
ROU,holafly,22,66,deleted,,64.9,,,
ROU,holafly,23,69,deleted,,65.9,,,
ROU,holafly,24,72,deleted,,66.9,,,
ROU,holafly,25,75,deleted,,68.9,,,
ROU,holafly,26,78,deleted,,69.9,,,
ROU,holafly,27,81,deleted,,70.9,,,
ROU,holafly,28,84,deleted,,71.9,,,
ROU,holafly,29,87,deleted,,72.9,,,
ROU,holafly,30,90,deleted,,74.9,,,
ROU,vodafone,7,5,changed,price,10.0,11.0,N,N
ROU,vodafone,7,10,new,,,12.0,,N
ROU,vodafone,15,20,new,,,15.5,,N
ROU,vodafone,30,20,changed,price,21.0,20.5,N,N
ROU,vodafone,30,40,new,,,22.5,,N
ROU,vodafone,30,50,changed,price,34.0,33.0,N,N
ROU,vodafone,30,100,new,,,36.5,,N
RUS,vodafone,15,3,changed,price,12.5,15.0,N,N
RWA,vodafone,10,5,changed,price,20.0,21.5,N,N
RWA,vodafone,10,10,new,,,23.5,,N
RWA,vodafone,30,15,changed,price,37.0,40.5,N,N
RWA,vodafone,30,30,new,,,44.5,,N
SAU,holafly,1,3,deleted,,7.9,,,
SAU,holafly,2,6,deleted,,9.9,,,
SAU,holafly,3,9,deleted,,12.9,,,
SAU,holafly,4,12,deleted,,16.9,,,
SAU,holafly,5,15,deleted,,20.9,,,
SAU,holafly,6,18,deleted,,24.9,,,
SAU,holafly,7,21,deleted,,29.9,,,
SAU,holafly,8,24,deleted,,31.9,,,
SAU,holafly,9,27,deleted,,34.9,,,
SAU,holafly,10,30,deleted,,36.9,,,
SAU,holafly,11,33,deleted,,39.9,,,
SAU,holafly,12,36,deleted,,43.9,,,
SAU,holafly,13,39,deleted,,47.9,,,
SAU,holafly,14,42,deleted,,50.9,,,
SAU,holafly,15,45,deleted,,58.9,,,
SAU,holafly,16,48,deleted,,61.9,,,
SAU,holafly,17,51,deleted,,63.9,,,
SAU,holafly,18,54,deleted,,66.9,,,
SAU,holafly,19,57,deleted,,70.9,,,
SAU,holafly,20,60,deleted,,74.9,,,
SAU,holafly,21,63,deleted,,76.9,,,
SAU,holafly,22,66,deleted,,79.9,,,
SAU,holafly,23,69,deleted,,83.9,,,
SAU,holafly,24,72,deleted,,86.9,,,
SAU,holafly,25,75,deleted,,89.9,,,
SAU,holafly,26,78,deleted,,92.9,,,
SAU,holafly,27,81,deleted,,96.9,,,
SAU,holafly,28,84,deleted,,99.9,,,
SAU,holafly,29,87,deleted,,102.9,,,
SAU,holafly,30,90,deleted,,106.9,,,
SAU,orange,7,1,new,,,4.99,,
SAU,orange,7,3,new,,,11.99,,
SAU,orange,7,10,new,,,23.99,,
SAU,orange,45,100,new,,,99.99,,
SAU,vodafone,15,3,changed,price,11.5,12.0,N,N
SAU,vodafone,30,5,changed,price,17.0,14.5,N,N
SAU,vodafone,30,20,changed,price,40.0,41.0,N,N
SEN,holafly,1,3,deleted,,9.9,,,
SEN,holafly,2,6,deleted,,15.9,,,
SEN,holafly,3,9,deleted,,20.9,,,
SEN,holafly,4,12,deleted,,25.9,,,
SEN,holafly,5,15,deleted,,31.9,,,
SEN,holafly,6,18,deleted,,36.9,,,
SEN,holafly,7,21,deleted,,39.9,,,
SEN,holafly,8,24,deleted,,42.9,,,
SEN,holafly,9,27,deleted,,45.9,,,
SEN,holafly,10,30,deleted,,47.9,,,
SEN,holafly,11,33,deleted,,51.9,,,
SEN,holafly,12,36,deleted,,54.9,,,
SEN,holafly,13,39,deleted,,58.9,,,
SEN,holafly,14,42,deleted,,61.9,,,
SEN,holafly,15,45,deleted,,63.9,,,
SEN,holafly,16,48,deleted,,67.9,,,
SEN,holafly,17,51,deleted,,71.9,,,
SEN,holafly,18,54,deleted,,74.9,,,
SEN,holafly,19,57,deleted,,77.9,,,
SEN,holafly,20,60,deleted,,79.9,,,
SEN,holafly,21,63,deleted,,84.9,,,
SEN,holafly,22,66,deleted,,87.9,,,
SEN,holafly,23,69,deleted,,90.9,,,
SEN,holafly,24,72,deleted,,93.9,,,
SEN,holafly,25,75,deleted,,97.9,,,
SEN,holafly,26,78,deleted,,100.9,,,
SEN,holafly,27,81,deleted,,103.9,,,
SEN,holafly,28,84,deleted,,106.9,,,
SEN,holafly,29,87,deleted,,110.9,,,
SEN,holafly,30,90,deleted,,112.9,,,
SEN,orange,7,1,new,,,5.99,,
SEN,orange,7,2,deleted,,9.99,,,
SEN,orange,7,3,new,,,14.99,,
SEN,orange,7,5,changed,price,22.99,23.99,,
SEN,orange,7,10,new,,,34.99,,
SEN,orange,14,10,changed,price,34.99,37.99,,
SEN,orange,30,100,new,,,86.99,,
SEN,orange,45,100,new,,,87.99,,
SEN,vodafone,7,2,changed,price,19.0,14.5,N,N
SEN,vodafone,15,3,changed,price,25.0,22.5,N,N
SEN,vodafone,30,5,changed,price,37.0,39.0,N,N
SGP,holafly,1,3,deleted,,3.9,,,
SGP,holafly,2,6,deleted,,7.8,,,
SGP,holafly,3,9,deleted,,11.7,,,
SGP,holafly,4,12,deleted,,15.6,,,
SGP,holafly,5,15,deleted,,19.5,,,
SGP,holafly,6,18,deleted,,23.4,,,
SGP,holafly,7,21,deleted,,27.3,,,
SGP,holafly,8,24,deleted,,31.2,,,
SGP,holafly,9,27,deleted,,34.9,,,
SGP,holafly,10,30,deleted,,36.9,,,
SGP,holafly,11,33,deleted,,39.9,,,
SGP,holafly,12,36,deleted,,43.9,,,
SGP,holafly,13,39,deleted,,45.9,,,
SGP,holafly,14,42,deleted,,47.9,,,
SGP,holafly,15,45,deleted,,50.9,,,
SGP,holafly,16,48,deleted,,52.9,,,
SGP,holafly,17,51,deleted,,53.9,,,
SGP,holafly,18,54,deleted,,56.9,,,
SGP,holafly,19,57,deleted,,59.9,,,
SGP,holafly,20,60,deleted,,61.9,,,
SGP,holafly,21,63,deleted,,63.9,,,
SGP,holafly,22,66,deleted,,64.9,,,
SGP,holafly,23,69,deleted,,65.9,,,
SGP,holafly,24,72,deleted,,66.9,,,
SGP,holafly,25,75,deleted,,67.9,,,
SGP,holafly,26,78,deleted,,69.9,,,
SGP,holafly,27,81,deleted,,70.9,,,
SGP,holafly,28,84,deleted,,71.9,,,
SGP,holafly,29,87,deleted,,72.9,,,
SGP,holafly,30,90,deleted,,74.9,,,
SGP,orange,7,1,new,,,7.99,,
SGP,orange,7,3,new,,,10.99,,
SGP,orange,7,5,new,,,14.99,,
SGP,orange,7,10,new,,,20.99,,
SGP,orange,14,10,new,,,21.99,,
SGP,orange,14,20,new,,,27.99,,
SGP,orange,45,100,new,,,92.99,,
SGP,vodafone,10,5,changed,price,10.0,11.0,N,N
SGP,vodafone,10,10,new,,,12.0,,N
SGP,vodafone,15,10,changed,price,13.0,14.0,N,N
SGP,vodafone,15,20,new,,,15.5,,N
SGP,vodafone,30,20,changed,price,19.0,20.5,N,N
SGP,vodafone,30,40,new,,,22.5,,N
SGP,vodafone,30,50,changed,price,41.0,42.5,N,N
SGP,vodafone,30,100,new,,,47.0,,N
SLE,vodafone,7,2,changed,price,17.5,14.5,N,N
SLE,vodafone,15,3,changed,price,24.0,22.5,N,N
SLE,vodafone,30,5,changed,price,37.5,34.0,N,N
SLV,holafly,1,3,deleted,,9.9,,,
SLV,holafly,2,6,deleted,,12.9,,,
SLV,holafly,3,9,deleted,,20.9,,,
SLV,holafly,4,12,deleted,,25.9,,,
SLV,holafly,5,15,deleted,,29.9,,,
SLV,holafly,6,18,deleted,,31.9,,,
SLV,holafly,7,21,deleted,,36.9,,,
SLV,holafly,8,24,deleted,,37.9,,,
SLV,holafly,9,27,deleted,,38.9,,,
SLV,holafly,10,30,deleted,,39.9,,,
SLV,holafly,11,33,deleted,,42.9,,,
SLV,holafly,12,36,deleted,,44.9,,,
SLV,holafly,13,39,deleted,,46.9,,,
SLV,holafly,14,42,deleted,,48.9,,,
SLV,holafly,15,45,deleted,,50.9,,,
SLV,holafly,16,48,deleted,,54.9,,,
SLV,holafly,17,51,deleted,,57.9,,,
SLV,holafly,18,54,deleted,,61.9,,,
SLV,holafly,19,57,deleted,,65.9,,,
SLV,holafly,20,60,deleted,,69.9,,,
SLV,holafly,21,63,deleted,,72.9,,,
SLV,holafly,22,66,deleted,,75.9,,,
SLV,holafly,23,69,deleted,,78.9,,,
SLV,holafly,24,72,deleted,,81.9,,,
SLV,holafly,25,75,deleted,,85.9,,,
SLV,holafly,26,78,deleted,,88.9,,,
SLV,holafly,27,81,deleted,,91.9,,,
SLV,holafly,28,84,deleted,,94.9,,,
SLV,holafly,29,87,deleted,,101.9,,,
SLV,holafly,30,90,deleted,,104.9,,,
SLV,orange,7,1,new,,,5.99,,
SLV,orange,7,3,new,,,15.99,,
SLV,orange,7,5,new,,,23.99,,
SLV,orange,7,10,new,,,33.99,,
SLV,orange,14,10,new,,,35.99,,
SLV,orange,14,20,new,,,49.99,,
SLV,orange,30,2,deleted,,14.99,,,
SLV,orange,30,5,deleted,,23.99,,,
SLV,orange,45,100,new,,,142.99,,
SLV,vodafone,7,3,changed,price,12.0,13.0,N,N
SLV,vodafone,7,6,new,,,14.5,,N
