ISO3,Provider,Plan,Days,GB,ChangeType,ChangeReason,Price_old,Price_new,Currency_old,Currency_new,usd_price_old,usd_price_new,eur_price_old,eur_price_new,SpecialOffer_old,SpecialOffer_new
GTM,orange,Data-1,7,1,new,,,5.99,,USD,,5.99,,,,
GTM,orange,Data-10,7,10,new,,,38.99,,USD,,38.99,,,,
GTM,orange,Data-3,7,3,new,,,16.99,,USD,,16.99,,,,
GTM,orange,Data-5,7,5,new,,,23.99,,USD,,23.99,,,,
HKG,orange,Data+Calls+SMS-20,30,20,new,,,35.99,,USD,,35.99,,,,
HKG,orange,Data-1,7,1,new,,,1.06,,USD,,1.06,,,,Clearance Sale
HKG,orange,Data-10,7,10,new,,,16.99,,USD,,16.99,,,,
HKG,orange,Data-3,7,3,new,,,1.62,,USD,,1.62,,,,Clearance Sale
HKG,orange,Data-5,7,5,new,,,2.32,,USD,,2.32,,,,Clearance Sale
HRV,orange,Data+Calls+SMS-1,7,1,new,,,5.99,,USD,,5.99,,,,
HRV,orange,Data+Calls+SMS-10,7,10,new,,,19.99,,USD,,19.99,,,,
HRV,orange,Data+Calls+SMS-3,7,3,new,,,10.99,,USD,,10.99,,,,
HRV,orange,Data+Calls+SMS-5,7,5,new,,,13.99,,USD,,13.99,,,,
HRV,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
HRV,orange,Data-10,7,10,new,,,15.99,,USD,,15.99,,,,
HRV,orange,Data-3,7,3,new,,,8.99,,USD,,8.99,,,,
HRV,orange,Data-5,7,5,new,,,10.99,,USD,,10.99,,,,
HUN,orange,Data+Calls+SMS-1,7,1,new,,,5.99,,USD,,5.99,,,,
HUN,orange,Data+Calls+SMS-10,7,10,new,,,19.99,,USD,,19.99,,,,
HUN,orange,Data+Calls+SMS-3,7,3,new,,,10.99,,USD,,10.99,,,,
HUN,orange,Data+Calls+SMS-5,7,5,new,,,13.99,,USD,,13.99,,,,
HUN,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
HUN,orange,Data-10,7,10,new,,,15.99,,USD,,15.99,,,,
HUN,orange,Data-3,7,3,new,,,8.99,,USD,,8.99,,,,
HUN,orange,Data-5,7,5,new,,,10.99,,USD,,10.99,,,,
IDN,orange,Data+Calls+SMS-2,7,2,new,,,9.99,,USD,,9.99,,,,
IDN,orange,Data+Calls+SMS-5,7,5,new,,,13.99,,USD,,13.99,,,,
IDN,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
IDN,orange,Data-10,7,10,new,,,20.99,,USD,,20.99,,,,
IDN,orange,Data-3,7,3,new,,,9.99,,USD,,9.99,,,,
IDN,orange,Data-5,7,5,new,,,11.99,,USD,,11.99,,,,
IND,orange,Data+Calls+SMS-100,30,100,new,,,62.99,,USD,,62.99,,,,30% OFF
IND,orange,Data+Calls+SMS-2,30,2,new,,,9.99,,USD,,9.99,,,,
IND,orange,Data+Calls+SMS-20,30,20,new,,,33.99,,USD,,33.99,,,,30% OFF
IND,orange,Data+Calls+SMS-5,30,5,new,,,16.99,,USD,,16.99,,,,
IND,orange,Data+Calls+SMS-50,30,50,new,,,50.99,,USD,,50.99,,,,30% OFF
IND,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
IND,orange,Data-10,7,10,new,,,22.99,,USD,,22.99,,,,
IND,orange,Data-3,7,3,new,,,11.99,,USD,,11.99,,,,
IND,orange,Data-5,7,5,new,,,15.99,,USD,,15.99,,,,
IRL,orange,Data+Calls+SMS-1,7,1,new,,,5.99,,USD,,5.99,,,,
IRL,orange,Data+Calls+SMS-10,7,10,new,,,19.99,,USD,,19.99,,,,
IRL,orange,Data+Calls+SMS-3,7,3,new,,,10.99,,USD,,10.99,,,,
IRL,orange,Data+Calls+SMS-5,7,5,new,,,13.99,,USD,,13.99,,,,
IRL,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
IRL,orange,Data-10,7,10,new,,,15.99,,USD,,15.99,,,,
IRL,orange,Data-3,7,3,new,,,8.99,,USD,,8.99,,,,
IRL,orange,Data-5,7,5,new,,,10.99,,USD,,10.99,,,,
IRQ,orange,Data+Calls+SMS-10,30,10,new,,,106.99,,USD,,106.99,,,,
IRQ,orange,Data+Calls+SMS-2,30,2,new,,,40.99,,USD,,40.99,,,,
IRQ,orange,Data+Calls+SMS-20,30,20,new,,,118.99,,USD,,118.99,,,,
IRQ,orange,Data-10,30,10,new,,,82.99,,USD,,82.99,,,,
IRQ,orange,Data-2,30,2,new,,,22.99,,USD,,22.99,,,,
IRQ,orange,Data-20,30,20,new,,,130.99,,USD,,130.99,,,,
IRQ,orange,Data-5,30,5,new,,,40.99,,USD,,40.99,,,,
ISL,orange,Data+Calls+SMS-1,7,1,new,,,5.99,,USD,,5.99,,,,
ISL,orange,Data+Calls+SMS-10,7,10,new,,,19.99,,USD,,19.99,,,,
ISL,orange,Data+Calls+SMS-3,7,3,new,,,10.99,,USD,,10.99,,,,
ISL,orange,Data+Calls+SMS-5,7,5,new,,,13.99,,USD,,13.99,,,,
ISL,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
ISL,orange,Data-10,7,10,new,,,15.99,,USD,,15.99,,,,
ISL,orange,Data-3,7,3,new,,,8.99,,USD,,8.99,,,,
ISL,orange,Data-4,7,4,new,,,11.99,,USD,,11.99,,,,
ISL,orange,Data-5,7,5,new,,,10.99,,USD,,10.99,,,,
ISR,orange,Data+Calls+SMS-20,30,20,new,,,29.99,,USD,,29.99,,,,
ISR,orange,Data+Calls+SMS-50,30,50,new,,,58.99,,USD,,58.99,,,,30% OFF
ISR,orange,Data-1,7,1,new,,,5.99,,USD,,5.99,,,,
ISR,orange,Data-10,7,10,new,,,17.99,,USD,,17.99,,,,
ISR,orange,Data-3,7,3,new,,,9.99,,USD,,9.99,,,,
ISR,orange,Data-5,7,5,new,,,13.99,,USD,,13.99,,,,
ITA,orange,Data+Calls+SMS-1,7,1,new,,,5.99,,USD,,5.99,,,,
ITA,orange,Data+Calls+SMS-10,7,10,new,,,19.99,,USD,,19.99,,,,
ITA,orange,Data+Calls+SMS-3,7,3,new,,,10.99,,USD,,10.99,,,,
ITA,orange,Data+Calls+SMS-5,7,5,new,,,13.99,,USD,,13.99,,,,
ITA,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
ITA,orange,Data-10,7,10,new,,,15.99,,USD,,15.99,,,,
ITA,orange,Data-3,7,3,new,,,8.99,,USD,,8.99,,,,
ITA,orange,Data-5,7,5,new,,,10.99,,USD,,10.99,,,,
JAM,orange,Data+Calls+SMS-10,30,10,new,,,34.99,,USD,,34.99,,,,
JEY,orange,Data+Calls+SMS-20,14,20,new,,,23.99,,USD,,23.99,,,,
JEY,orange,Data-1,7,1,new,,,5.99,,USD,,5.99,,,,
JEY,orange,Data-4,7,4,new,,,8.99,,USD,,8.99,,,,
JOR,orange,Data+Calls+SMS-2,7,2,new,,,10.99,,USD,,10.99,,,,
JOR,orange,Data+Calls+SMS-5,7,5,new,,,19.99,,USD,,19.99,,,,
JOR,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
JOR,orange,Data-10,7,10,new,,,28.99,,USD,,28.99,,,,
JOR,orange,Data-3,7,3,new,,,14.99,,USD,,14.99,,,,
JOR,orange,Data-5,7,5,new,,,17.99,,USD,,17.99,,,,
JPN,orange,Data+Calls+SMS-2,7,2,new,,,11.99,,USD,,11.99,,,,
JPN,orange,Data+Calls+SMS-5,7,5,new,,,17.99,,USD,,17.99,,,,
JPN,orange,Data-1,7,1,new,,,1.0,,USD,,1.0,,,,
JPN,orange,Data-10,7,10,new,,,16.99,,USD,,16.99,,,,
JPN,orange,Data-3,7,3,new,,,9.99,,USD,,9.99,,,,
JPN,orange,Data-5,7,5,new,,,11.99,,USD,,11.99,,,,
KAZ,orange,Data+Calls+SMS-1,7,1,new,,,4.99,,USD,,4.99,,,,
KAZ,orange,Data+Calls+SMS-10,7,10,new,,,16.99,,USD,,16.99,,,,
KAZ,orange,Data+Calls+SMS-3,7,3,new,,,8.99,,USD,,8.99,,,,
KAZ,orange,Data+Calls+SMS-5,7,5,new,,,10.99,,USD,,10.99,,,,
KEN,orange,Data+Calls+SMS-15,30,15,new,,,34.99,,USD,,34.99,,,,
KHM,orange,Data+Calls+SMS-20,30,20,new,,,28.99,,USD,,28.99,,,,40% OFF
KHM,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
KHM,orange,Data-10,7,10,new,,,20.99,,USD,,20.99,,,,
KHM,orange,Data-3,7,3,new,,,8.99,,USD,,8.99,,,,
KHM,orange,Data-5,7,5,new,,,13.99,,USD,,13.99,,,,
KOR,orange,Data+Calls+SMS-10,30,10,new,,,34.99,,USD,,34.99,,,,
KOR,orange,Data+Calls+SMS-100,30,100,new,,,75.99,,USD,,75.99,,,,30% OFF
KOR,orange,Data+Calls+SMS-2,30,2,new,,,16.99,,USD,,16.99,,,,
KOR,orange,Data+Calls+SMS-20,30,20,new,,,41.99,,USD,,41.99,,,,30% OFF
KOR,orange,Data+Calls+SMS-5,30,5,new,,,25.99,,USD,,25.99,,,,
KOR,orange,Data+Calls+SMS-50,30,50,new,,,58.99,,USD,,58.99,,,,30% OFF
KOR,orange,Data-1,7,1,new,,,1.06,,USD,,1.06,,,,Clearance Sale
KOR,orange,Data-10,7,10,new,,,19.99,,USD,,19.99,,,,
KOR,orange,Data-10,14,10,new,,,3.99,,USD,,3.99,,,,Clearance Sale
KOR,orange,Data-100,30,100,new,,,73.99,,USD,,73.99,,,,
KOR,orange,Data-100,45,100,new,,,74.99,,USD,,74.99,,,,
KOR,orange,Data-20,14,20,new,,,25.99,,USD,,25.99,,,,30% OFF
KOR,orange,Data-20,30,20,new,,,5.99,,USD,,5.99,,,,Clearance Sale
KOR,orange,Data-3,7,3,new,,,1.11,,USD,,1.11,,,,Clearance Sale
KOR,orange,Data-30,30,30,new,,,9.99,,USD,,9.99,,,,Clearance Sale
KOR,orange,Data-5,7,5,new,,,2.99,,USD,,2.99,,,,Clearance Sale
KOR,orange,Data-50,30,50,new,,,14.79,,USD,,14.79,,,,Clearance Sale
KOR,orange,Data-Unlimited,1,3,new,,,4.35,,USD,,4.35,,,,Clearance Sale
KWT,orange,Data+Calls+SMS-1,7,1,new,,,1.06,,USD,,1.06,,,,Clearance Sale
KWT,orange,Data+Calls+SMS-10,7,10,new,,,22.99,,USD,,22.99,,,,
KWT,orange,Data+Calls+SMS-3,7,3,new,,,3.99,,USD,,3.99,,,,Clearance Sale
KWT,orange,Data+Calls+SMS-5,7,5,new,,,5.99,,USD,,5.99,,,,Clearance Sale
LAO,orange,Data+Calls+SMS-20,30,20,new,,,35.99,,USD,,35.99,,,,40% OFF
LAO,orange,Data-1,7,1,new,,,5.99,,USD,,5.99,,,,
LAO,orange,Data-10,7,10,new,,,27.99,,USD,,27.99,,,,
LAO,orange,Data-3,7,3,new,,,13.99,,USD,,13.99,,,,
LAO,orange,Data-5,7,5,new,,,17.99,,USD,,17.99,,,,
LBN,orange,Data+Calls+SMS-1,30,1,new,,,34.99,,USD,,34.99,,,,
LBR,orange,Data+Calls+SMS-10,30,10,new,,,47.99,,USD,,47.99,,,,
LBR,orange,Data-1,7,1,new,,,5.99,,USD,,5.99,,,,
LBR,orange,Data-10,7,10,new,,,21.99,,USD,,21.99,,,,
LBR,orange,Data-3,7,3,new,,,11.99,,USD,,11.99,,,,
LBR,orange,Data-5,7,5,new,,,14.99,,USD,,14.99,,,,
LCA,orange,Data+Calls+SMS-1,30,1,new,,,34.99,,USD,,34.99,,,,
LIE,orange,Data+Calls+SMS-1,7,1,new,,,5.99,,USD,,5.99,,,,
LIE,orange,Data+Calls+SMS-10,7,10,new,,,19.99,,USD,,19.99,,,,
LIE,orange,Data+Calls+SMS-3,7,3,new,,,10.99,,USD,,10.99,,,,
LIE,orange,Data+Calls+SMS-5,7,5,new,,,13.99,,USD,,13.99,,,,
LIE,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
LIE,orange,Data-10,7,10,new,,,15.99,,USD,,15.99,,,,
LIE,orange,Data-3,7,3,new,,,8.99,,USD,,8.99,,,,
LIE,orange,Data-5,7,5,new,,,10.99,,USD,,10.99,,,,
LKA,orange,Data+Calls+SMS-1,7,1,new,,,4.99,,USD,,4.99,,,,
LKA,orange,Data+Calls+SMS-10,7,10,new,,,15.99,,USD,,15.99,,,,
LKA,orange,Data+Calls+SMS-3,7,3,new,,,8.99,,USD,,8.99,,,,
LKA,orange,Data+Calls+SMS-5,7,5,new,,,10.99,,USD,,10.99,,,,
LTU,orange,Data+Calls+SMS-1,7,1,new,,,5.99,,USD,,5.99,,,,
LTU,orange,Data+Calls+SMS-10,7,10,new,,,19.99,,USD,,19.99,,,,
LTU,orange,Data+Calls+SMS-3,7,3,new,,,10.99,,USD,,10.99,,,,
LTU,orange,Data+Calls+SMS-5,7,5,new,,,13.99,,USD,,13.99,,,,
LTU,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
LTU,orange,Data-10,7,10,new,,,15.99,,USD,,15.99,,,,
LTU,orange,Data-3,7,3,new,,,8.99,,USD,,8.99,,,,
LTU,orange,Data-5,7,5,new,,,10.99,,USD,,10.99,,,,
LUX,orange,Data+Calls+SMS-1,7,1,new,,,5.99,,USD,,5.99,,,,
LUX,orange,Data+Calls+SMS-10,7,10,new,,,19.99,,USD,,19.99,,,,
LUX,orange,Data+Calls+SMS-3,7,3,new,,,10.99,,USD,,10.99,,,,
LUX,orange,Data+Calls+SMS-5,7,5,new,,,13.99,,USD,,13.99,,,,
LUX,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
LUX,orange,Data-10,7,10,new,,,15.99,,USD,,15.99,,,,
LUX,orange,Data-3,7,3,new,,,8.99,,USD,,8.99,,,,
LUX,orange,Data-5,7,5,new,,,10.99,,USD,,10.99,,,,
LVA,orange,Data+Calls+SMS-1,7,1,new,,,5.99,,USD,,5.99,,,,
LVA,orange,Data+Calls+SMS-10,7,10,new,,,19.99,,USD,,19.99,,,,
LVA,orange,Data+Calls+SMS-3,7,3,new,,,10.99,,USD,,10.99,,,,
LVA,orange,Data+Calls+SMS-5,7,5,new,,,13.99,,USD,,13.99,,,,
LVA,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
LVA,orange,Data-10,7,10,new,,,15.99,,USD,,15.99,,,,
LVA,orange,Data-3,7,3,new,,,8.99,,USD,,8.99,,,,
LVA,orange,Data-5,7,5,new,,,10.99,,USD,,10.99,,,,
MAC,orange,Data+Calls+SMS-20,30,20,new,,,59.99,,USD,,59.99,,,,
MAC,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
MAC,orange,Data-10,7,10,new,,,15.99,,USD,,15.99,,,,
MAC,orange,Data-3,7,3,new,,,8.99,,USD,,8.99,,,,
MAC,orange,Data-5,7,5,new,,,10.99,,USD,,10.99,,,,
MAR,holafly,Unlimited,1,3,changed,price,3.9,5.9,USD,USD,3.9,5.9,3.79,5.5,,
MAR,holafly,Unlimited,2,6,changed,price,7.9,9.9,USD,USD,7.9,9.9,7.58,9.5,,
MAR,holafly,Unlimited,3,9,changed,price,11.9,14.5,USD,USD,11.9,14.5,11.37,13.5,,
MAR,holafly,Unlimited,4,12,changed,price,16.5,18.9,USD,USD,16.5,18.9,14.9,17.5,,
MAR,holafly,Unlimited,5,15,changed,price,20.5,23.5,USD,USD,20.5,23.5,18.5,21.5,,
MAR,holafly,Unlimited,6,18,changed,price,23.9,27.5,USD,USD,23.9,27.5,21.9,24.9,,
MAR,holafly,Unlimited,7,21,changed,price,27.5,31.5,USD,USD,27.5,31.5,25.5,28.9,,
MAR,holafly,Unlimited,8,24,changed,price,30.9,35.5,USD,USD,30.9,35.5,28.9,32.9,,
MAR,holafly,Unlimited,9,27,changed,price,33.9,38.9,USD,USD,33.9,38.9,31.9,36.5,,
MAR,holafly,Unlimited,10,30,changed,price,36.5,41.9,USD,USD,36.5,41.9,33.9,38.9,,
MAR,holafly,Unlimited,11,33,changed,price,39.5,44.9,USD,USD,39.5,44.9,36.9,41.9,,
MAR,holafly,Unlimited,12,36,changed,price,42.9,48.9,USD,USD,42.9,48.9,39.9,45.5,,
MAR,holafly,Unlimited,13,39,changed,price,44.9,51.5,USD,USD,44.9,51.5,41.9,47.9,,
MAR,holafly,Unlimited,14,42,changed,price,47.5,54.5,USD,USD,47.5,54.5,43.9,50.5,,
MAR,holafly,Unlimited,15,45,changed,price,50.5,57.9,USD,USD,50.5,57.9,46.9,53.9,,
MAR,holafly,Unlimited,16,48,changed,price,51.9,59.9,USD,USD,51.9,59.9,48.5,55.5,,
MAR,holafly,Unlimited,17,51,changed,price,53.5,61.5,USD,USD,53.5,61.5,49.9,56.9,,
MAR,holafly,Unlimited,18,54,changed,price,55.9,64.5,USD,USD,55.9,64.5,51.9,59.5,,
MAR,holafly,Unlimited,19,57,changed,price,58.5,67.5,USD,USD,58.5,67.5,54.5,62.5,,
MAR,holafly,Unlimited,20,60,changed,price,60.9,69.9,USD,USD,60.9,69.9,56.9,64.9,,
MAR,holafly,Unlimited,21,63,changed,price,62.9,71.9,USD,USD,62.9,71.9,58.5,66.9,,
MAR,holafly,Unlimited,22,66,changed,price,64.5,73.9,USD,USD,64.5,73.9,59.9,68.5,,
MAR,holafly,Unlimited,23,69,changed,price,65.5,74.9,USD,USD,65.5,74.9,60.9,69.9,,
MAR,holafly,Unlimited,24,72,changed,price,66.5,76.5,USD,USD,66.5,76.5,61.9,70.9,,
MAR,holafly,Unlimited,25,75,changed,price,67.9,77.5,USD,USD,67.9,77.5,62.9,71.9,,
MAR,holafly,Unlimited,26,78,changed,price,68.9,78.5,USD,USD,68.9,78.5,63.9,72.9,,
MAR,holafly,Unlimited,27,81,changed,price,69.9,79.9,USD,USD,69.9,79.9,64.9,74.5,,
MAR,holafly,Unlimited,28,84,changed,price,70.9,81.5,USD,USD,70.9,81.5,65.9,75.5,,
MAR,holafly,Unlimited,29,87,changed,price,71.9,82.9,USD,USD,71.9,82.9,66.9,76.9,,
MAR,holafly,Unlimited,30,90,changed,price,73.9,84.9,USD,USD,73.9,84.9,68.9,78.9,,
MAR,orange,Data+Calls+SMS-100,30,100,new,,,57.99,,USD,,57.99,,,,40% OFF
MAR,orange,Data+Calls+SMS-20,30,20,new,,,28.99,,USD,,28.99,,,,40% OFF
MAR,orange,Data+Calls+SMS-50,30,50,new,,,35.99,,USD,,35.99,,,,50% OFF
MAR,orange,Data-1,7,1,new,,,7.99,,USD,,7.99,,,,
MAR,orange,Data-3,7,3,new,,,11.99,,USD,,11.99,,,,
MAR,orange,Data-5,7,5,new,,,20.99,,USD,,20.99,,,,
MCO,orange,Data+Calls+SMS-1,7,1,new,,,5.99,,USD,,5.99,,,,
MCO,orange,Data+Calls+SMS-10,7,10,new,,,19.99,,USD,,19.99,,,,
MCO,orange,Data+Calls+SMS-3,7,3,new,,,10.99,,USD,,10.99,,,,
MCO,orange,Data+Calls+SMS-5,7,5,new,,,13.99,,USD,,13.99,,,,
MCO,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
MCO,orange,Data-10,7,10,new,,,15.99,,USD,,15.99,,,,
MCO,orange,Data-3,7,3,new,,,8.99,,USD,,8.99,,,,
MCO,orange,Data-5,7,5,new,,,10.99,,USD,,10.99,,,,
MDA,orange,Data+Calls+SMS-20,30,20,new,,,29.99,,USD,,29.99,,,,
MDA,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
MDA,orange,Data-10,7,10,new,,,27.99,,USD,,27.99,,,,
MDA,orange,Data-3,7,3,new,,,14.99,,USD,,14.99,,,,
MDA,orange,Data-5,7,5,new,,,17.99,,USD,,17.99,,,,
MEX,holafly,Unlimited,1,3,changed,price,5.9,4.9,USD,USD,5.9,4.9,5.9,4.9,,
MEX,holafly,Unlimited,2,6,changed,price,9.5,7.9,USD,USD,9.5,7.9,8.9,7.5,,
MEX,holafly,Unlimited,3,9,changed,price,12.5,10.9,USD,USD,12.5,10.9,11.9,10.5,,
MEX,holafly,Unlimited,4,12,changed,price,16.5,14.5,USD,USD,16.5,14.5,14.9,13.5,,
MEX,holafly,Unlimited,5,15,changed,price,20.5,17.5,USD,USD,20.5,17.5,18.5,16.5,,
MEX,holafly,Unlimited,6,18,changed,price,23.9,20.9,USD,USD,23.9,20.9,21.9,19.5,,
MEX,holafly,Unlimited,7,21,changed,price,27.5,23.9,USD,USD,27.5,23.9,25.5,22.5,,
MEX,holafly,Unlimited,8,24,changed,price,30.9,26.5,USD,USD,30.9,26.5,28.9,24.9,,
MEX,holafly,Unlimited,9,27,changed,price,33.9,28.9,USD,USD,33.9,28.9,31.9,27.5,,
MEX,holafly,Unlimited,10,30,changed,price,36.5,31.9,USD,USD,36.5,31.9,33.9,29.9,,
MEX,holafly,Unlimited,11,33,changed,price,39.5,34.9,USD,USD,39.5,34.9,36.9,32.5,,
MEX,holafly,Unlimited,12,36,changed,price,42.9,37.5,USD,USD,42.9,37.5,39.9,34.9,,
MEX,holafly,Unlimited,13,39,changed,price,44.9,39.5,USD,USD,44.9,39.5,41.9,36.9,,
MEX,holafly,Unlimited,14,42,changed,price,47.5,41.5,USD,USD,47.5,41.5,43.9,38.5,,
MEX,holafly,Unlimited,15,45,changed,price,50.5,43.9,USD,USD,50.5,43.9,46.9,40.9,,
MEX,holafly,Unlimited,16,48,changed,price,52.5,45.9,USD,USD,52.5,45.9,48.9,42.9,,
MEX,holafly,Unlimited,17,51,changed,price,52.9,46.9,USD,USD,52.9,46.9,49.5,43.9,,
MEX,holafly,Unlimited,18,54,changed,price,55.9,48.9,USD,USD,55.9,48.9,51.9,45.5,,
MEX,holafly,Unlimited,19,57,changed,price,57.9,51.5,USD,USD,57.9,51.5,54.5,47.9,,
MEX,holafly,Unlimited,20,60,changed,price,60.9,53.5,USD,USD,60.9,53.5,56.9,49.9,,
MEX,holafly,Unlimited,21,63,changed,price,63.5,55.5,USD,USD,63.5,55.5,58.9,51.5,,
MEX,holafly,Unlimited,22,66,changed,price,64.5,56.5,USD,USD,64.5,56.5,59.9,52.5,,
MEX,holafly,Unlimited,23,69,changed,price,65.5,57.5,USD,USD,65.5,57.5,60.9,53.5,,
MEX,holafly,Unlimited,24,72,changed,price,66.5,57.9,USD,USD,66.5,57.9,61.9,53.9,,
MEX,holafly,Unlimited,25,75,changed,price,67.9,58.9,USD,USD,67.9,58.9,62.9,54.9,,
MEX,holafly,Unlimited,26,78,changed,price,68.9,59.9,USD,USD,68.9,59.9,63.9,55.9,,
MEX,holafly,Unlimited,27,81,changed,price,69.9,60.9,USD,USD,69.9,60.9,64.9,56.9,,
MEX,holafly,Unlimited,28,84,changed,price,70.9,62.5,USD,USD,70.9,62.5,65.9,57.9,,
MEX,holafly,Unlimited,29,87,changed,price,71.9,62.9,USD,USD,71.9,62.9,66.9,58.5,,
MEX,holafly,Unlimited,30,90,changed,price,73.9,64.9,USD,USD,73.9,64.9,68.9,60.5,,
MEX,orange,Data+Calls+SMS-2,7,2,new,,,17.99,,USD,,17.99,,,,
MEX,orange,Data+Calls+SMS-5,7,5,new,,,29.99,,USD,,29.99,,,,
MEX,orange,Data-1,7,1,new,,,5.99,,USD,,5.99,,,,
MEX,orange,Data-10,7,10,new,,,21.99,,USD,,21.99,,,,
MEX,orange,Data-3,7,3,new,,,11.99,,USD,,11.99,,,,
MEX,orange,Data-5,7,5,new,,,14.99,,USD,,14.99,,,,
MEX,saily,Standard,30,10,changed,price,23.74,24.99,USD,USD,23.74,24.99,,,,
MEX,saily,Standard,30,20,changed,price,43.69,45.99,USD,USD,43.69,45.99,,,,
MEX,saily,Unlimited,5,15,changed,price,18.04,18.99,USD,USD,18.04,18.99,,,,
MEX,saily,Unlimited,10,30,changed,price,33.24,34.99,USD,USD,33.24,34.99,,,,
MEX,saily,Unlimited,15,45,changed,price,46.54,48.99,USD,USD,46.54,48.99,,,,
MEX,saily,Unlimited,20,60,changed,price,56.99,59.99,USD,USD,56.99,59.99,,,,
MEX,saily,Unlimited,25,75,changed,price,62.69,65.99,USD,USD,62.69,65.99,,,,
MEX,saily,Unlimited,30,90,changed,price,68.39,71.99,USD,USD,68.39,71.99,,,,
MKD,orange,Data+Calls+SMS-1,7,1,new,,,4.99,,USD,,4.99,,,,
MKD,orange,Data+Calls+SMS-10,7,10,new,,,20.99,,USD,,20.99,,,,
MKD,orange,Data+Calls+SMS-3,7,3,new,,,8.99,,USD,,8.99,,,,
MKD,orange,Data+Calls+SMS-5,7,5,new,,,13.99,,USD,,13.99,,,,
MLI,orange,Data+Calls+SMS-20,30,20,new,,,53.99,,USD,,53.99,,,,
MLI,orange,Data-1,7,1,new,,,9.99,,USD,,9.99,,,,
MLI,orange,Data-10,7,10,new,,,44.99,,USD,,44.99,,,,
MLI,orange,Data-3,7,3,new,,,22.99,,USD,,22.99,,,,
MLI,orange,Data-5,7,5,new,,,35.99,,USD,,35.99,,,,
MLT,orange,Data+Calls+SMS-1,7,1,new,,,5.99,,USD,,5.99,,,,
MLT,orange,Data+Calls+SMS-10,7,10,new,,,19.99,,USD,,19.99,,,,
MLT,orange,Data+Calls+SMS-3,7,3,new,,,10.99,,USD,,10.99,,,,
MLT,orange,Data+Calls+SMS-5,7,5,new,,,13.99,,USD,,13.99,,,,
MLT,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
MLT,orange,Data-10,7,10,new,,,15.99,,USD,,15.99,,,,
MLT,orange,Data-3,7,3,new,,,8.99,,USD,,8.99,,,,
MLT,orange,Data-5,7,5,new,,,10.99,,USD,,10.99,,,,
MNE,orange,Data+Calls+SMS-20,30,20,new,,,21.99,,USD,,21.99,,,,40% OFF
MNE,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
MNE,orange,Data-10,7,10,new,,,20.99,,USD,,20.99,,,,
MNE,orange,Data-3,7,3,new,,,10.99,,USD,,10.99,,,,
MNE,orange,Data-5,7,5,new,,,13.99,,USD,,13.99,,,,
MUS,orange,Data+Calls+SMS-20,30,20,new,,,46.99,,USD,,46.99,,,,
MYS,orange,Data+Calls+SMS-10,30,10,new,,,35.99,,USD,,35.99,,,,
MYS,orange,Data+Calls+SMS-100,30,100,new,,,64.99,,USD,,64.99,,,,40% OFF
MYS,orange,Data+Calls+SMS-2,30,2,new,,,16.99,,USD,,16.99,,,,
MYS,orange,Data+Calls+SMS-20,30,20,new,,,28.99,,USD,,28.99,,,,40% OFF
MYS,orange,Data+Calls+SMS-5,30,5,new,,,23.99,,USD,,23.99,,,,
MYS,orange,Data+Calls+SMS-50,30,50,new,,,58.99,,USD,,58.99,,,,30% OFF
MYS,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
MYS,orange,Data-10,7,10,new,,,19.99,,USD,,19.99,,,,
MYS,orange,Data-3,7,3,new,,,10.99,,USD,,10.99,,,,
MYS,orange,Data-5,7,5,new,,,13.99,,USD,,13.99,,,,
NGA,orange,Data+Calls+SMS-10,30,10,new,,,46.99,,USD,,46.99,,,,
NGA,orange,Data-1,7,1,new,,,8.99,,USD,,8.99,,,,
NGA,orange,Data-10,7,10,new,,,45.99,,USD,,45.99,,,,
NGA,orange,Data-3,7,3,new,,,17.99,,USD,,17.99,,,,
NGA,orange,Data-5,7,5,new,,,28.99,,USD,,28.99,,,,
NIC,orange,Data+Calls+SMS-20,30,20,new,,,71.99,,USD,,71.99,,,,
NIC,orange,Data-1,7,1,new,,,14.99,,USD,,14.99,,,,
NIC,orange,Data-10,7,10,new,,,47.99,,USD,,47.99,,,,
NIC,orange,Data-3,7,3,new,,,26.99,,USD,,26.99,,,,
NIC,orange,Data-5,7,5,new,,,33.99,,USD,,33.99,,,,
