ISO3,Provider,Plan,Days,GB,ChangeType,ChangeReason,Price_old,Price_new,Currency_old,Currency_new,usd_price_old,usd_price_new,eur_price_old,eur_price_new,SpecialOffer_old,SpecialOffer_new
ISL,holafly,Unlimited,18,54,new,,,55.9,,USD,,55.9,,51.9,,
ISL,holafly,Unlimited,19,57,new,,,58.5,,USD,,58.5,,54.5,,
ISL,holafly,Unlimited,20,60,new,,,60.9,,USD,,60.9,,56.9,,
ISL,holafly,Unlimited,21,63,new,,,62.9,,USD,,62.9,,58.5,,
ISL,holafly,Unlimited,22,66,new,,,64.5,,USD,,64.5,,59.9,,
ISL,holafly,Unlimited,23,69,new,,,65.5,,USD,,65.5,,60.9,,
ISL,holafly,Unlimited,24,72,new,,,66.5,,USD,,66.5,,61.9,,
ISL,holafly,Unlimited,25,75,new,,,67.9,,USD,,67.9,,62.9,,
ISL,holafly,Unlimited,26,78,new,,,68.9,,USD,,68.9,,63.9,,
ISL,holafly,Unlimited,27,81,new,,,69.9,,USD,,69.9,,64.9,,
ISL,holafly,Unlimited,28,84,new,,,70.9,,USD,,70.9,,65.9,,
ISL,holafly,Unlimited,29,87,new,,,71.9,,USD,,71.9,,66.9,,
ISL,holafly,Unlimited,30,90,new,,,73.9,,USD,,73.9,,68.9,,
ISR,holafly,Unlimited,1,3,new,,,5.9,,USD,,5.9,,5.9,,
ISR,holafly,Unlimited,2,6,new,,,9.5,,USD,,9.5,,8.9,,
ISR,holafly,Unlimited,3,9,new,,,12.5,,USD,,12.5,,11.9,,
ISR,holafly,Unlimited,4,12,new,,,16.5,,USD,,16.5,,14.9,,
ISR,holafly,Unlimited,5,15,new,,,20.5,,USD,,20.5,,18.5,,
ISR,holafly,Unlimited,6,18,new,,,23.9,,USD,,23.9,,21.9,,
ISR,holafly,Unlimited,7,21,new,,,27.5,,USD,,27.5,,25.5,,
ISR,holafly,Unlimited,8,24,new,,,30.9,,USD,,30.9,,28.9,,
ISR,holafly,Unlimited,9,27,new,,,33.9,,USD,,33.9,,31.9,,
ISR,holafly,Unlimited,10,30,new,,,36.5,,USD,,36.5,,33.9,,
ISR,holafly,Unlimited,11,33,new,,,39.5,,USD,,39.5,,36.9,,
ISR,holafly,Unlimited,12,36,new,,,42.9,,USD,,42.9,,39.9,,
ISR,holafly,Unlimited,13,39,new,,,44.9,,USD,,44.9,,41.9,,
ISR,holafly,Unlimited,14,42,new,,,47.5,,USD,,47.5,,43.9,,
ISR,holafly,Unlimited,15,45,new,,,50.5,,USD,,50.5,,46.9,,
ISR,holafly,Unlimited,16,48,new,,,52.5,,USD,,52.5,,48.9,,
ISR,holafly,Unlimited,17,51,new,,,52.9,,USD,,52.9,,49.5,,
ISR,holafly,Unlimited,18,54,new,,,55.9,,USD,,55.9,,51.9,,
ISR,holafly,Unlimited,19,57,new,,,57.9,,USD,,57.9,,54.5,,
ISR,holafly,Unlimited,20,60,new,,,60.9,,USD,,60.9,,56.9,,
ISR,holafly,Unlimited,21,63,new,,,63.5,,USD,,63.5,,58.9,,
ISR,holafly,Unlimited,22,66,new,,,64.5,,USD,,64.5,,59.9,,
ISR,holafly,Unlimited,23,69,new,,,65.5,,USD,,65.5,,60.9,,
ISR,holafly,Unlimited,24,72,new,,,66.5,,USD,,66.5,,61.9,,
ISR,holafly,Unlimited,25,75,new,,,67.9,,USD,,67.9,,62.9,,
ISR,holafly,Unlimited,26,78,new,,,68.9,,USD,,68.9,,63.9,,
ISR,holafly,Unlimited,27,81,new,,,69.9,,USD,,69.9,,64.9,,
ISR,holafly,Unlimited,28,84,new,,,70.9,,USD,,70.9,,65.9,,
ISR,holafly,Unlimited,29,87,new,,,71.9,,USD,,71.9,,66.9,,
ISR,holafly,Unlimited,30,90,new,,,73.9,,USD,,73.9,,68.9,,
ITA,holafly,Unlimited,1,3,changed,price,4.5,3.9,USD,USD,4.5,3.9,3.79,3.79,,
ITA,holafly,Unlimited,2,6,changed,price,9.0,7.9,USD,USD,9.0,7.9,7.58,7.58,,
ITA,holafly,Unlimited,3,9,changed,price,13.5,11.9,USD,USD,13.5,11.9,11.37,11.37,,
ITA,holafly,Unlimited,4,12,changed,price,16.9,16.5,USD,USD,16.9,16.5,14.9,14.9,,
ITA,holafly,Unlimited,5,15,changed,price,20.9,20.5,USD,USD,20.9,20.5,18.9,18.5,,
ITA,holafly,Unlimited,6,18,changed,price,24.9,23.9,USD,USD,24.9,23.9,22.9,21.9,,
ITA,holafly,Unlimited,7,21,changed,price,28.9,27.5,USD,USD,28.9,27.5,26.9,25.5,,
ITA,holafly,Unlimited,8,24,changed,price,32.9,30.9,USD,USD,32.9,30.9,28.9,28.9,,
ITA,holafly,Unlimited,9,27,changed,price,36.5,33.9,USD,USD,36.5,33.9,31.9,31.9,,
ITA,holafly,Unlimited,10,30,changed,price,38.9,36.5,USD,USD,38.9,36.5,33.9,33.9,,
ITA,holafly,Unlimited,11,33,changed,price,41.9,39.5,USD,USD,41.9,39.5,36.9,36.9,,
ITA,holafly,Unlimited,12,36,changed,price,45.5,42.9,USD,USD,45.5,42.9,39.9,39.9,,
ITA,holafly,Unlimited,13,39,changed,price,47.9,44.9,USD,USD,47.9,44.9,41.9,41.9,,
ITA,holafly,Unlimited,14,42,changed,price,49.9,47.5,USD,USD,49.9,47.5,43.9,43.9,,
ITA,holafly,Unlimited,15,45,changed,price,52.9,50.5,USD,USD,52.9,50.5,46.9,46.9,,
ITA,holafly,Unlimited,16,48,changed,price,55.9,51.9,USD,USD,55.9,51.9,48.9,48.5,,
ITA,holafly,Unlimited,17,51,changed,price,56.9,53.5,USD,USD,56.9,53.5,49.9,49.9,,
ITA,holafly,Unlimited,18,54,changed,price,59.5,55.9,USD,USD,59.5,55.9,51.9,51.9,,
ITA,holafly,Unlimited,19,57,changed,price,62.5,58.5,USD,USD,62.5,58.5,54.9,54.5,,
ITA,holafly,Unlimited,20,60,changed,price,64.9,60.9,USD,USD,64.9,60.9,56.9,56.9,,
ITA,holafly,Unlimited,21,63,changed,price,67.5,62.9,USD,USD,67.5,62.9,58.9,58.5,,
ITA,holafly,Unlimited,22,66,changed,price,68.5,64.5,USD,USD,68.5,64.5,59.9,59.9,,
ITA,holafly,Unlimited,23,69,changed,price,69.9,65.5,USD,USD,69.9,65.5,60.9,60.9,,
ITA,holafly,Unlimited,24,72,changed,price,70.9,66.5,USD,USD,70.9,66.5,61.9,61.9,,
ITA,holafly,Unlimited,25,75,changed,price,71.9,67.9,USD,USD,71.9,67.9,62.9,62.9,,
ITA,holafly,Unlimited,26,78,changed,price,72.9,68.9,USD,USD,72.9,68.9,63.9,63.9,,
ITA,holafly,Unlimited,27,81,changed,price,74.5,69.9,USD,USD,74.5,69.9,64.9,64.9,,
ITA,holafly,Unlimited,28,84,changed,price,75.5,70.9,USD,USD,75.5,70.9,65.9,65.9,,
ITA,holafly,Unlimited,29,87,changed,price,76.9,71.9,USD,USD,76.9,71.9,66.9,66.9,,
ITA,holafly,Unlimited,30,90,changed,price,78.9,73.9,USD,USD,78.9,73.9,68.9,68.9,,
JOR,holafly,Unlimited,1,3,new,,,6.9,,USD,,6.9,,6.9,,
JOR,holafly,Unlimited,2,6,new,,,9.5,,USD,,9.5,,8.9,,
JOR,holafly,Unlimited,3,9,new,,,12.5,,USD,,12.5,,11.9,,
JOR,holafly,Unlimited,4,12,new,,,16.5,,USD,,16.5,,15.5,,
JOR,holafly,Unlimited,5,15,new,,,20.5,,USD,,20.5,,18.9,,
JOR,holafly,Unlimited,6,18,new,,,24.5,,USD,,24.5,,22.5,,
JOR,holafly,Unlimited,7,21,new,,,27.9,,USD,,27.9,,25.9,,
JOR,holafly,Unlimited,8,24,new,,,30.9,,USD,,30.9,,28.9,,
JOR,holafly,Unlimited,9,27,new,,,33.9,,USD,,33.9,,31.9,,
JOR,holafly,Unlimited,10,30,new,,,36.5,,USD,,36.5,,34.5,,
JOR,holafly,Unlimited,11,33,new,,,39.9,,USD,,39.9,,37.5,,
JOR,holafly,Unlimited,12,36,new,,,43.5,,USD,,43.5,,40.9,,
JOR,holafly,Unlimited,13,39,new,,,46.9,,USD,,46.9,,43.9,,
JOR,holafly,Unlimited,14,42,new,,,50.5,,USD,,50.5,,46.9,,
JOR,holafly,Unlimited,15,45,new,,,57.9,,USD,,57.9,,53.9,,
JOR,holafly,Unlimited,16,48,new,,,60.9,,USD,,60.9,,56.9,,
JOR,holafly,Unlimited,17,51,new,,,63.5,,USD,,63.5,,58.9,,
JOR,holafly,Unlimited,18,54,new,,,66.5,,USD,,66.5,,61.9,,
JOR,holafly,Unlimited,19,57,new,,,69.9,,USD,,69.9,,64.9,,
JOR,holafly,Unlimited,20,60,new,,,72.9,,USD,,72.9,,68.5,,
JOR,holafly,Unlimited,21,63,new,,,76.5,,USD,,76.5,,71.5,,
JOR,holafly,Unlimited,22,66,new,,,79.9,,USD,,79.9,,74.9,,
JOR,holafly,Unlimited,23,69,new,,,83.5,,USD,,83.5,,77.9,,
JOR,holafly,Unlimited,24,72,new,,,86.9,,USD,,86.9,,80.9,,
JOR,holafly,Unlimited,25,75,new,,,90.5,,USD,,90.5,,83.9,,
JOR,holafly,Unlimited,26,78,new,,,93.9,,USD,,93.9,,86.9,,
JOR,holafly,Unlimited,27,81,new,,,97.5,,USD,,97.5,,89.9,,
JOR,holafly,Unlimited,28,84,new,,,100.9,,USD,,100.9,,92.9,,
JOR,holafly,Unlimited,29,87,new,,,104.5,,USD,,104.5,,95.9,,
JOR,holafly,Unlimited,30,90,new,,,107.5,,USD,,107.5,,98.9,,
JPN,holafly,Unlimited,2,6,changed,price,7.8,7.9,USD,USD,7.8,7.9,7.58,7.58,,
JPN,holafly,Unlimited,3,9,changed,price,11.7,11.9,USD,USD,11.7,11.9,11.37,11.37,,
JPN,holafly,Unlimited,4,12,changed,price,15.6,16.5,USD,USD,15.6,16.5,14.9,14.9,,
JPN,holafly,Unlimited,5,15,changed,price,19.5,20.5,USD,USD,19.5,20.5,18.9,18.5,,
JPN,holafly,Unlimited,6,18,changed,price,23.4,23.9,USD,USD,23.4,23.9,22.9,21.9,,
JPN,holafly,Unlimited,7,21,changed,price,27.3,27.5,USD,USD,27.3,27.5,26.9,25.5,,
JPN,holafly,Unlimited,8,24,changed,price,31.2,30.9,USD,USD,31.2,30.9,28.9,28.9,,
JPN,holafly,Unlimited,9,27,changed,price,34.9,33.9,USD,USD,34.9,33.9,31.9,31.9,,
JPN,holafly,Unlimited,10,30,changed,price,36.9,36.5,USD,USD,36.9,36.5,33.9,33.9,,
JPN,holafly,Unlimited,11,33,changed,price,39.9,39.5,USD,USD,39.9,39.5,36.9,36.9,,
JPN,holafly,Unlimited,12,36,changed,price,43.9,42.9,USD,USD,43.9,42.9,39.9,39.9,,
JPN,holafly,Unlimited,13,39,changed,price,45.9,44.9,USD,USD,45.9,44.9,41.9,41.9,,
JPN,holafly,Unlimited,14,42,changed,price,47.9,47.5,USD,USD,47.9,47.5,43.9,43.9,,
JPN,holafly,Unlimited,15,45,changed,price,50.9,50.5,USD,USD,50.9,50.5,46.9,46.9,,
JPN,holafly,Unlimited,16,48,changed,price,52.9,51.9,USD,USD,52.9,51.9,48.9,48.5,,
JPN,holafly,Unlimited,17,51,changed,price,54.9,53.5,USD,USD,54.9,53.5,49.9,49.9,,
JPN,holafly,Unlimited,18,54,changed,price,56.9,55.9,USD,USD,56.9,55.9,51.9,51.9,,
JPN,holafly,Unlimited,19,57,changed,price,59.9,58.5,USD,USD,59.9,58.5,54.9,54.5,,
JPN,holafly,Unlimited,20,60,changed,price,61.9,60.9,USD,USD,61.9,60.9,56.9,56.9,,
JPN,holafly,Unlimited,21,63,changed,price,63.9,62.9,USD,USD,63.9,62.9,58.9,58.5,,
JPN,holafly,Unlimited,22,66,changed,price,64.9,64.5,USD,USD,64.9,64.5,59.9,59.9,,
JPN,holafly,Unlimited,23,69,changed,price,65.9,65.5,USD,USD,65.9,65.5,60.9,60.9,,
JPN,holafly,Unlimited,24,72,changed,price,66.9,66.5,USD,USD,66.9,66.5,61.9,61.9,,
JPN,holafly,Unlimited,25,75,changed,price,68.9,67.9,USD,USD,68.9,67.9,62.9,62.9,,
JPN,holafly,Unlimited,26,78,changed,price,69.9,68.9,USD,USD,69.9,68.9,63.9,63.9,,
JPN,holafly,Unlimited,27,81,changed,price,70.9,69.9,USD,USD,70.9,69.9,64.9,64.9,,
JPN,holafly,Unlimited,28,84,changed,price,71.9,70.9,USD,USD,71.9,70.9,65.9,65.9,,
JPN,holafly,Unlimited,29,87,changed,price,72.9,71.9,USD,USD,72.9,71.9,66.9,66.9,,
JPN,holafly,Unlimited,30,90,changed,price,74.9,73.9,USD,USD,74.9,73.9,68.9,68.9,,
KEN,holafly,Unlimited,1,3,new,,,9.5,,USD,,9.5,,8.9,,
KEN,holafly,Unlimited,2,6,new,,,13.5,,USD,,13.5,,12.5,,
KEN,holafly,Unlimited,3,9,new,,,19.9,,USD,,19.9,,18.5,,
KEN,holafly,Unlimited,4,12,new,,,25.5,,USD,,25.5,,23.9,,
KEN,holafly,Unlimited,5,15,new,,,28.9,,USD,,28.9,,26.9,,
KEN,holafly,Unlimited,6,18,new,,,31.5,,USD,,31.5,,29.5,,
KEN,holafly,Unlimited,7,21,new,,,36.5,,USD,,36.5,,33.9,,
KEN,holafly,Unlimited,8,24,new,,,37.5,,USD,,37.5,,34.9,,
KEN,holafly,Unlimited,9,27,new,,,38.5,,USD,,38.5,,35.9,,
KEN,holafly,Unlimited,10,30,new,,,39.5,,USD,,39.5,,36.9,,
KEN,holafly,Unlimited,11,33,new,,,48.5,,USD,,48.5,,44.9,,
KEN,holafly,Unlimited,12,36,new,,,52.5,,USD,,52.5,,48.9,,
KEN,holafly,Unlimited,13,39,new,,,55.9,,USD,,55.9,,52.5,,
KEN,holafly,Unlimited,14,42,new,,,59.5,,USD,,59.5,,56.5,,
KEN,holafly,Unlimited,15,45,new,,,64.9,,USD,,64.9,,60.5,,
KEN,holafly,Unlimited,16,48,new,,,68.9,,USD,,68.9,,64.5,,
KEN,holafly,Unlimited,17,51,new,,,72.9,,USD,,72.9,,68.5,,
KEN,holafly,Unlimited,18,54,new,,,77.5,,USD,,77.5,,71.9,,
KEN,holafly,Unlimited,19,57,new,,,81.9,,USD,,81.9,,76.5,,
KEN,holafly,Unlimited,20,60,new,,,85.9,,USD,,85.9,,80.5,,
KEN,holafly,Unlimited,21,63,new,,,89.9,,USD,,89.9,,84.5,,
KEN,holafly,Unlimited,22,66,new,,,93.9,,USD,,93.9,,88.5,,
KEN,holafly,Unlimited,23,69,new,,,97.9,,USD,,97.9,,92.5,,
KEN,holafly,Unlimited,24,72,new,,,101.9,,USD,,101.9,,95.9,,
KEN,holafly,Unlimited,25,75,new,,,105.9,,USD,,105.9,,99.5,,
KEN,holafly,Unlimited,26,78,new,,,109.9,,USD,,109.9,,102.9,,
KEN,holafly,Unlimited,27,81,new,,,113.9,,USD,,113.9,,106.5,,
KEN,holafly,Unlimited,28,84,new,,,117.9,,USD,,117.9,,109.9,,
KEN,holafly,Unlimited,29,87,new,,,121.9,,USD,,121.9,,113.5,,
KEN,holafly,Unlimited,30,90,new,,,125.9,,USD,,125.9,,116.9,,
KHM,holafly,Unlimited,1,3,new,,,5.9,,USD,,5.9,,5.9,,
KHM,holafly,Unlimited,2,6,new,,,9.5,,USD,,9.5,,8.9,,
KHM,holafly,Unlimited,3,9,new,,,12.5,,USD,,12.5,,11.9,,
KHM,holafly,Unlimited,4,12,new,,,16.5,,USD,,16.5,,14.9,,
KHM,holafly,Unlimited,5,15,new,,,20.5,,USD,,20.5,,18.5,,
KHM,holafly,Unlimited,6,18,new,,,23.9,,USD,,23.9,,21.9,,
KHM,holafly,Unlimited,7,21,new,,,27.5,,USD,,27.5,,25.5,,
KHM,holafly,Unlimited,8,24,new,,,30.9,,USD,,30.9,,28.9,,
KHM,holafly,Unlimited,9,27,new,,,33.9,,USD,,33.9,,31.9,,
KHM,holafly,Unlimited,10,30,new,,,36.5,,USD,,36.5,,33.9,,
KHM,holafly,Unlimited,11,33,new,,,39.5,,USD,,39.5,,36.9,,
KHM,holafly,Unlimited,12,36,new,,,42.9,,USD,,42.9,,39.9,,
KHM,holafly,Unlimited,13,39,new,,,44.9,,USD,,44.9,,41.9,,
KHM,holafly,Unlimited,14,42,new,,,47.5,,USD,,47.5,,43.9,,
KHM,holafly,Unlimited,15,45,new,,,50.5,,USD,,50.5,,46.9,,
KHM,holafly,Unlimited,16,48,new,,,52.5,,USD,,52.5,,48.9,,
KHM,holafly,Unlimited,17,51,new,,,52.9,,USD,,52.9,,49.5,,
KHM,holafly,Unlimited,18,54,new,,,55.9,,USD,,55.9,,51.9,,
KHM,holafly,Unlimited,19,57,new,,,57.9,,USD,,57.9,,54.5,,
KHM,holafly,Unlimited,20,60,new,,,60.9,,USD,,60.9,,56.9,,
KHM,holafly,Unlimited,21,63,new,,,63.5,,USD,,63.5,,58.9,,
KHM,holafly,Unlimited,22,66,new,,,64.5,,USD,,64.5,,59.9,,
KHM,holafly,Unlimited,23,69,new,,,65.5,,USD,,65.5,,60.9,,
KHM,holafly,Unlimited,24,72,new,,,66.5,,USD,,66.5,,61.9,,
KHM,holafly,Unlimited,25,75,new,,,67.9,,USD,,67.9,,62.9,,
KHM,holafly,Unlimited,26,78,new,,,68.9,,USD,,68.9,,63.9,,
KHM,holafly,Unlimited,27,81,new,,,69.9,,USD,,69.9,,64.9,,
KHM,holafly,Unlimited,28,84,new,,,70.9,,USD,,70.9,,65.9,,
KHM,holafly,Unlimited,29,87,new,,,71.9,,USD,,71.9,,66.9,,
KHM,holafly,Unlimited,30,90,new,,,73.9,,USD,,73.9,,68.9,,
KOR,holafly,Unlimited,1,3,changed,price,6.9,5.9,USD,USD,6.9,5.9,5.9,5.9,,
KOR,holafly,Unlimited,2,6,changed,price,9.9,9.5,USD,USD,9.9,9.5,8.9,8.9,,
KOR,holafly,Unlimited,3,9,changed,price,12.9,12.5,USD,USD,12.9,12.5,11.9,11.9,,
KOR,holafly,Unlimited,4,12,changed,price,16.9,16.5,USD,USD,16.9,16.5,14.9,14.9,,
KOR,holafly,Unlimited,5,15,changed,price,20.9,20.5,USD,USD,20.9,20.5,18.9,18.5,,
KOR,holafly,Unlimited,6,18,changed,price,24.9,23.9,USD,USD,24.9,23.9,22.9,21.9,,
KOR,holafly,Unlimited,7,21,changed,price,29.9,27.5,USD,USD,29.9,27.5,26.9,25.5,,
KOR,holafly,Unlimited,8,24,changed,price,31.9,30.9,USD,USD,31.9,30.9,28.9,28.9,,
KOR,holafly,Unlimited,9,27,changed,price,34.9,33.9,USD,USD,34.9,33.9,31.9,31.9,,
KOR,holafly,Unlimited,10,30,changed,price,36.9,36.5,USD,USD,36.9,36.5,33.9,33.9,,
KOR,holafly,Unlimited,11,33,changed,price,39.9,39.5,USD,USD,39.9,39.5,36.9,36.9,,
KOR,holafly,Unlimited,12,36,changed,price,43.9,42.9,USD,USD,43.9,42.9,39.9,39.9,,
KOR,holafly,Unlimited,13,39,changed,price,45.9,44.9,USD,USD,45.9,44.9,41.9,41.9,,
KOR,holafly,Unlimited,14,42,changed,price,47.9,47.5,USD,USD,47.9,47.5,43.9,43.9,,
KOR,holafly,Unlimited,15,45,changed,price,50.9,50.5,USD,USD,50.9,50.5,46.9,46.9,,
KOR,holafly,Unlimited,16,48,changed,price,52.9,52.5,USD,USD,52.9,52.5,48.9,48.9,,
KOR,holafly,Unlimited,17,51,changed,price,53.9,52.9,USD,USD,53.9,52.9,49.9,49.5,,
KOR,holafly,Unlimited,18,54,changed,price,56.9,55.9,USD,USD,56.9,55.9,51.9,51.9,,
KOR,holafly,Unlimited,19,57,changed,price,59.9,57.9,USD,USD,59.9,57.9,54.9,54.5,,
KOR,holafly,Unlimited,20,60,changed,price,61.9,60.9,USD,USD,61.9,60.9,56.9,56.9,,
KOR,holafly,Unlimited,21,63,changed,price,63.9,63.5,USD,USD,63.9,63.5,58.9,58.9,,
KOR,holafly,Unlimited,22,66,changed,price,64.9,64.5,USD,USD,64.9,64.5,59.9,59.9,,
KOR,holafly,Unlimited,23,69,changed,price,65.9,65.5,USD,USD,65.9,65.5,60.9,60.9,,
KOR,holafly,Unlimited,24,72,changed,price,66.9,66.5,USD,USD,66.9,66.5,61.9,61.9,,
KOR,holafly,Unlimited,26,78,changed,price,69.9,68.9,USD,USD,69.9,68.9,63.9,63.9,,
KOR,holafly,Unlimited,27,81,changed,price,70.9,69.9,USD,USD,70.9,69.9,64.9,64.9,,
KOR,holafly,Unlimited,28,84,changed,price,71.9,70.9,USD,USD,71.9,70.9,65.9,65.9,,
KOR,holafly,Unlimited,29,87,changed,price,72.9,71.9,USD,USD,72.9,71.9,66.9,66.9,,
KOR,holafly,Unlimited,30,90,changed,price,74.9,73.9,USD,USD,74.9,73.9,68.9,68.9,,
LAO,holafly,Unlimited,1,3,new,,,9.5,,USD,,9.5,,8.9,,
LAO,holafly,Unlimited,2,6,new,,,14.9,,USD,,14.9,,13.9,,
LAO,holafly,Unlimited,3,9,new,,,19.9,,USD,,19.9,,18.9,,
LAO,holafly,Unlimited,4,12,new,,,25.5,,USD,,25.5,,23.9,,
LAO,holafly,Unlimited,5,15,new,,,30.9,,USD,,30.9,,28.9,,
LAO,holafly,Unlimited,6,18,new,,,36.5,,USD,,36.5,,33.9,,
LAO,holafly,Unlimited,7,21,new,,,39.5,,USD,,39.5,,36.9,,
LAO,holafly,Unlimited,8,24,new,,,41.9,,USD,,41.9,,38.9,,
LAO,holafly,Unlimited,9,27,new,,,44.9,,USD,,44.9,,41.9,,
LAO,holafly,Unlimited,10,30,new,,,46.9,,USD,,46.9,,43.9,,
LAO,holafly,Unlimited,11,33,new,,,51.5,,USD,,51.5,,47.9,,
LAO,holafly,Unlimited,12,36,new,,,54.9,,USD,,54.9,,50.9,,
LAO,holafly,Unlimited,13,39,new,,,57.9,,USD,,57.9,,53.9,,
LAO,holafly,Unlimited,14,42,new,,,60.9,,USD,,60.9,,56.9,,
LAO,holafly,Unlimited,15,45,new,,,63.5,,USD,,63.5,,58.9,,
LAO,holafly,Unlimited,16,48,new,,,67.5,,USD,,67.5,,62.5,,
LAO,holafly,Unlimited,17,51,new,,,70.9,,USD,,70.9,,65.9,,
LAO,holafly,Unlimited,18,54,new,,,73.9,,USD,,73.9,,68.9,,
LAO,holafly,Unlimited,19,57,new,,,77.5,,USD,,77.5,,71.9,,
LAO,holafly,Unlimited,20,60,new,,,79.9,,USD,,79.9,,73.9,,
LAO,holafly,Unlimited,21,63,new,,,83.5,,USD,,83.5,,77.5,,
LAO,holafly,Unlimited,22,66,new,,,86.9,,USD,,86.9,,80.9,,
LAO,holafly,Unlimited,23,69,new,,,90.5,,USD,,90.5,,83.9,,
LAO,holafly,Unlimited,24,72,new,,,93.5,,USD,,93.5,,86.9,,
LAO,holafly,Unlimited,25,75,new,,,96.9,,USD,,96.9,,89.9,,
LAO,holafly,Unlimited,26,78,new,,,99.9,,USD,,99.9,,92.9,,
LAO,holafly,Unlimited,27,81,new,,,103.5,,USD,,103.5,,95.9,,
LAO,holafly,Unlimited,28,84,new,,,106.5,,USD,,106.5,,98.9,,
LAO,holafly,Unlimited,29,87,new,,,109.9,,USD,,109.9,,101.9,,
LAO,holafly,Unlimited,30,90,new,,,111.9,,USD,,111.9,,103.9,,
LBR,holafly,Unlimited,1,3,new,,,9.5,,USD,,9.5,,8.9,,
LBR,holafly,Unlimited,2,6,new,,,14.9,,USD,,14.9,,13.9,,
LBR,holafly,Unlimited,3,9,new,,,19.9,,USD,,19.9,,18.9,,
LBR,holafly,Unlimited,4,12,new,,,25.5,,USD,,25.5,,23.9,,
LBR,holafly,Unlimited,5,15,new,,,30.9,,USD,,30.9,,28.9,,
LBR,holafly,Unlimited,6,18,new,,,36.5,,USD,,36.5,,33.9,,
LBR,holafly,Unlimited,7,21,new,,,39.5,,USD,,39.5,,36.9,,
LBR,holafly,Unlimited,8,24,new,,,41.9,,USD,,41.9,,38.9,,
LBR,holafly,Unlimited,9,27,new,,,44.9,,USD,,44.9,,41.9,,
LBR,holafly,Unlimited,10,30,new,,,46.9,,USD,,46.9,,43.9,,
LBR,holafly,Unlimited,11,33,new,,,51.5,,USD,,51.5,,47.9,,
LBR,holafly,Unlimited,12,36,new,,,54.9,,USD,,54.9,,50.9,,
LBR,holafly,Unlimited,13,39,new,,,57.9,,USD,,57.9,,53.9,,
LBR,holafly,Unlimited,14,42,new,,,60.9,,USD,,60.9,,56.9,,
LBR,holafly,Unlimited,15,45,new,,,63.5,,USD,,63.5,,58.9,,
LBR,holafly,Unlimited,16,48,new,,,67.5,,USD,,67.5,,62.5,,
LBR,holafly,Unlimited,17,51,new,,,70.9,,USD,,70.9,,65.9,,
LBR,holafly,Unlimited,18,54,new,,,73.9,,USD,,73.9,,68.9,,
LBR,holafly,Unlimited,19,57,new,,,77.5,,USD,,77.5,,71.9,,
LBR,holafly,Unlimited,20,60,new,,,79.9,,USD,,79.9,,73.9,,
LBR,holafly,Unlimited,21,63,new,,,83.5,,USD,,83.5,,77.5,,
LBR,holafly,Unlimited,22,66,new,,,86.9,,USD,,86.9,,80.9,,
LBR,holafly,Unlimited,23,69,new,,,90.5,,USD,,90.5,,83.9,,
LBR,holafly,Unlimited,24,72,new,,,93.5,,USD,,93.5,,86.9,,
LBR,holafly,Unlimited,25,75,new,,,96.9,,USD,,96.9,,89.9,,
LBR,holafly,Unlimited,26,78,new,,,99.9,,USD,,99.9,,92.9,,
LBR,holafly,Unlimited,27,81,new,,,103.5,,USD,,103.5,,95.9,,
LBR,holafly,Unlimited,28,84,new,,,106.5,,USD,,106.5,,98.9,,
LBR,holafly,Unlimited,29,87,new,,,109.9,,USD,,109.9,,101.9,,
LBR,holafly,Unlimited,30,90,new,,,111.9,,USD,,111.9,,103.9,,
LIE,holafly,Unlimited,1,3,new,,,3.9,,USD,,3.9,,3.79,,
LIE,holafly,Unlimited,2,6,new,,,7.9,,USD,,7.9,,7.58,,
LIE,holafly,Unlimited,3,9,new,,,11.9,,USD,,11.9,,11.37,,
LIE,holafly,Unlimited,4,12,new,,,16.5,,USD,,16.5,,14.9,,
LIE,holafly,Unlimited,5,15,new,,,20.5,,USD,,20.5,,18.5,,
LIE,holafly,Unlimited,6,18,new,,,23.9,,USD,,23.9,,21.9,,
LIE,holafly,Unlimited,7,21,new,,,27.5,,USD,,27.5,,25.5,,
LIE,holafly,Unlimited,8,24,new,,,30.9,,USD,,30.9,,28.9,,
LIE,holafly,Unlimited,9,27,new,,,33.9,,USD,,33.9,,31.9,,
LIE,holafly,Unlimited,10,30,new,,,36.5,,USD,,36.5,,33.9,,
LIE,holafly,Unlimited,11,33,new,,,39.5,,USD,,39.5,,36.9,,
LIE,holafly,Unlimited,12,36,new,,,42.9,,USD,,42.9,,39.9,,
LIE,holafly,Unlimited,13,39,new,,,44.9,,USD,,44.9,,41.9,,
LIE,holafly,Unlimited,14,42,new,,,47.5,,USD,,47.5,,43.9,,
LIE,holafly,Unlimited,15,45,new,,,50.5,,USD,,50.5,,46.9,,
LIE,holafly,Unlimited,16,48,new,,,51.9,,USD,,51.9,,48.5,,
LIE,holafly,Unlimited,17,51,new,,,53.5,,USD,,53.5,,49.9,,
LIE,holafly,Unlimited,18,54,new,,,55.9,,USD,,55.9,,51.9,,
LIE,holafly,Unlimited,19,57,new,,,58.5,,USD,,58.5,,54.5,,
LIE,holafly,Unlimited,20,60,new,,,60.9,,USD,,60.9,,56.9,,
LIE,holafly,Unlimited,21,63,new,,,62.9,,USD,,62.9,,58.5,,
LIE,holafly,Unlimited,22,66,new,,,64.5,,USD,,64.5,,59.9,,
