ISO3,Provider,Plan,Days,GB,ChangeType,ChangeReason,Price_old,Price_new,Currency_old,Currency_new,usd_price_old,usd_price_new,eur_price_old,eur_price_new,SpecialOffer_old,SpecialOffer_new
NOR,airalo,Unlimited,5,15,changed,price,19.0,18.5,USD,USD,19.0,18.5,19.0,18.5,,
NOR,airalo,Unlimited,10,30,changed,price,35.0,34.5,USD,USD,35.0,34.5,35.0,34.5,,
NOR,airalo,Unlimited,15,45,changed,price,49.0,48.0,USD,USD,49.0,48.0,49.0,48.0,,
NOR,airalo,Unlimited,30,90,changed,price,72.5,69.0,USD,USD,72.5,69.0,72.5,69.0,,
NOR,saily,Unlimited,7,21,new,,,26.99,,USD,,26.99,,,,
NZL,airalo,Standard,3,1,changed,price,4.0,4.0,USD,USD,4.0,4.0,4.0,,,
NZL,airalo,Standard,3,3,changed,price,9.0,9.0,USD,USD,9.0,9.0,9.0,,,
NZL,airalo,Standard,3,9,new,,,11.5,,USD,,,,11.5,,
NZL,airalo,Standard,5,15,new,,,18.5,,USD,,,,18.5,,
NZL,airalo,Standard,7,3,changed,price,10.0,10.0,USD,USD,10.0,10.0,10.0,,,
NZL,airalo,Standard,7,5,changed,price,13.0,13.0,USD,USD,13.0,13.0,13.0,,,
NZL,airalo,Standard,7,10,changed,price,23.0,23.0,USD,USD,23.0,23.0,23.0,,,
NZL,airalo,Standard,7,21,new,,,27.0,,USD,,,,27.0,,
NZL,airalo,Standard,10,30,new,,,34.5,,USD,,,,34.5,,
NZL,airalo,Standard,15,5,changed,price,13.5,13.5,USD,USD,13.5,13.5,13.5,,,
NZL,airalo,Standard,15,10,changed,price,23.5,23.5,USD,USD,23.5,23.5,23.5,,,
NZL,airalo,Standard,15,20,changed,price,37.0,37.0,USD,USD,37.0,37.0,37.0,,,
NZL,airalo,Standard,15,45,new,,,48.0,,USD,,,,48.0,,
NZL,airalo,Standard,30,5,changed,price,14.0,14.0,USD,USD,14.0,14.0,14.0,,,
NZL,airalo,Standard,30,10,changed,price,24.0,24.0,USD,USD,24.0,24.0,24.0,,,
NZL,airalo,Standard,30,20,changed,price,38.0,38.0,USD,USD,38.0,38.0,38.0,,,
NZL,airalo,Standard,30,50,changed,price,49.0,49.0,USD,USD,49.0,49.0,49.0,,,
NZL,airalo,Standard,30,90,new,,,71.0,,USD,,,,71.0,,
NZL,airalo,Unlimited,5,15,changed,price,19.0,18.5,USD,USD,19.0,18.5,19.0,18.5,,
NZL,airalo,Unlimited,10,30,changed,price,35.0,34.5,USD,USD,35.0,34.5,35.0,34.5,,
NZL,airalo,Unlimited,15,45,changed,price,49.0,48.0,USD,USD,49.0,48.0,49.0,48.0,,
NZL,airalo,Unlimited,30,90,changed,price,72.0,71.0,USD,USD,72.0,71.0,72.0,71.0,,
PAN,airalo,Standard,3,1,changed,price,7.5,8.0,USD,USD,7.5,8.0,7.5,8.0,,
PAN,airalo,Standard,7,10,changed,price,37.0,32.5,USD,USD,37.0,32.5,37.0,32.5,,
PAN,airalo,Standard,15,20,changed,price,38.0,43.0,USD,USD,38.0,43.0,38.0,43.0,,
PAN,airalo,Standard,30,10,changed,price,39.0,35.0,USD,USD,39.0,35.0,39.0,35.0,,
PAN,airalo,Unlimited,3,9,changed,price,20.5,19.5,USD,USD,20.5,19.5,20.5,19.5,,
PAN,airalo,Unlimited,5,15,changed,price,29.5,28.0,USD,USD,29.5,28.0,29.5,28.0,,
PAN,holafly,Unlimited,1,3,changed,price,5.9,6.9,USD,USD,5.9,6.9,5.9,6.9,,
PAN,holafly,Unlimited,2,6,changed,price,11.9,13.5,USD,USD,11.9,13.5,11.5,12.5,,
PAN,holafly,Unlimited,3,9,changed,price,18.5,18.9,USD,USD,18.5,18.9,16.9,17.5,,
PAN,holafly,Unlimited,4,12,changed,price,23.9,23.5,USD,USD,23.9,23.5,22.5,21.9,,
PAN,holafly,Unlimited,5,15,changed,price,28.9,27.9,USD,USD,28.9,27.9,26.9,25.9,,
PAN,holafly,Unlimited,7,21,changed,price,36.5,33.9,USD,USD,36.5,33.9,33.9,31.9,,
PAN,holafly,Unlimited,8,24,changed,price,37.5,36.5,USD,USD,37.5,36.5,34.9,33.9,,
PAN,holafly,Unlimited,11,33,changed,price,41.9,42.9,USD,USD,41.9,42.9,38.9,39.9,,
PAN,holafly,Unlimited,12,36,changed,price,43.9,45.9,USD,USD,43.9,45.9,40.9,42.5,,
PAN,holafly,Unlimited,13,39,changed,price,45.9,48.9,USD,USD,45.9,48.9,42.9,45.5,,
PAN,holafly,Unlimited,14,42,changed,price,48.5,51.5,USD,USD,48.5,51.5,45.9,47.9,,
PAN,holafly,Unlimited,15,45,changed,price,51.5,54.9,USD,USD,51.5,54.9,48.9,50.9,,
PAN,holafly,Unlimited,16,48,changed,price,54.5,57.9,USD,USD,54.5,57.9,51.9,52.9,,
PAN,holafly,Unlimited,17,51,changed,price,59.5,61.5,USD,USD,59.5,61.5,54.9,55.9,,
PAN,holafly,Unlimited,18,54,changed,price,62.5,64.9,USD,USD,62.5,64.9,57.9,58.9,,
PAN,holafly,Unlimited,19,57,changed,price,66.5,68.5,USD,USD,66.5,68.5,60.9,62.5,,
PAN,holafly,Unlimited,20,60,changed,price,70.5,71.5,USD,USD,70.5,71.5,66.9,65.5,,
PAN,holafly,Unlimited,21,63,changed,price,73.5,74.5,USD,USD,73.5,74.5,69.9,68.5,,
PAN,holafly,Unlimited,22,66,changed,price,76.5,79.5,USD,USD,76.5,79.5,72.9,71.9,,
PAN,holafly,Unlimited,23,69,changed,price,79.5,82.5,USD,USD,79.5,82.5,75.9,74.9,,
PAN,holafly,Unlimited,24,72,changed,price,85.5,86.5,USD,USD,85.5,86.5,78.9,77.9,,
PAN,holafly,Unlimited,25,75,changed,price,88.5,89.5,USD,USD,88.5,89.5,81.9,80.9,,
PAN,holafly,Unlimited,26,78,changed,price,91.5,92.5,USD,USD,91.5,92.5,84.9,83.9,,
PAN,holafly,Unlimited,27,81,changed,price,95.5,96.5,USD,USD,95.5,96.5,87.9,87.5,,
PAN,holafly,Unlimited,28,84,changed,price,99.5,99.5,USD,USD,99.5,99.5,90.9,90.5,,
PAN,holafly,Unlimited,29,87,changed,price,103.5,102.5,USD,USD,103.5,102.5,93.9,93.5,,
PHL,airalo,Unlimited,5,15,changed,price,19.0,18.5,USD,USD,19.0,18.5,19.0,18.5,,
PHL,airalo,Unlimited,10,30,changed,price,35.0,34.5,USD,USD,35.0,34.5,35.0,34.5,,
PHL,airalo,Unlimited,15,45,changed,price,49.0,48.0,USD,USD,49.0,48.0,49.0,48.0,,
PHL,airalo,Unlimited,30,90,changed,price,72.0,71.0,USD,USD,72.0,71.0,72.0,71.0,,
PHL,saily,Unlimited,7,21,new,,,26.99,,USD,,26.99,,,,
POL,airalo,Unlimited,5,15,changed,price,19.5,18.5,USD,USD,19.5,18.5,19.5,18.5,,
POL,airalo,Unlimited,10,30,changed,price,35.0,34.5,USD,USD,35.0,34.5,35.0,34.5,,
POL,airalo,Unlimited,15,45,changed,price,49.0,48.0,USD,USD,49.0,48.0,49.0,48.0,,
POL,airalo,Unlimited,30,90,changed,price,72.5,69.0,USD,USD,72.5,69.0,72.5,69.0,,
POL,saily,Unlimited,7,21,new,,,26.99,,USD,,26.99,,,,
PRI,holafly,Unlimited,1,3,changed,price,5.9,6.9,USD,USD,5.9,6.9,5.9,6.9,,
PRI,holafly,Unlimited,2,6,changed,price,11.9,13.5,USD,USD,11.9,13.5,11.5,12.5,,
PRI,holafly,Unlimited,3,9,changed,price,18.5,18.9,USD,USD,18.5,18.9,16.9,17.5,,
PRI,holafly,Unlimited,4,12,changed,price,23.9,23.5,USD,USD,23.9,23.5,22.5,21.9,,
PRI,holafly,Unlimited,5,15,changed,price,28.9,27.9,USD,USD,28.9,27.9,26.9,25.9,,
PRI,holafly,Unlimited,7,21,changed,price,36.5,33.9,USD,USD,36.5,33.9,33.9,31.9,,
PRI,holafly,Unlimited,8,24,changed,price,37.5,36.5,USD,USD,37.5,36.5,34.9,33.9,,
PRI,holafly,Unlimited,11,33,changed,price,41.9,42.9,USD,USD,41.9,42.9,38.9,39.9,,
PRI,holafly,Unlimited,12,36,changed,price,43.9,45.9,USD,USD,43.9,45.9,40.9,42.5,,
PRI,holafly,Unlimited,13,39,changed,price,45.9,48.9,USD,USD,45.9,48.9,42.9,45.5,,
PRI,holafly,Unlimited,14,42,changed,price,48.5,51.5,USD,USD,48.5,51.5,45.9,47.9,,
PRI,holafly,Unlimited,15,45,changed,price,51.5,54.9,USD,USD,51.5,54.9,48.9,50.9,,
PRI,holafly,Unlimited,16,48,changed,price,54.5,57.9,USD,USD,54.5,57.9,51.9,52.9,,
PRI,holafly,Unlimited,17,51,changed,price,59.5,61.5,USD,USD,59.5,61.5,54.9,55.9,,
PRI,holafly,Unlimited,18,54,changed,price,62.5,64.9,USD,USD,62.5,64.9,57.9,58.9,,
PRI,holafly,Unlimited,19,57,changed,price,66.5,68.5,USD,USD,66.5,68.5,60.9,62.5,,
PRI,holafly,Unlimited,20,60,changed,price,70.5,71.5,USD,USD,70.5,71.5,66.9,65.5,,
PRI,holafly,Unlimited,21,63,changed,price,73.5,74.5,USD,USD,73.5,74.5,69.9,68.5,,
PRI,holafly,Unlimited,22,66,changed,price,76.5,79.5,USD,USD,76.5,79.5,72.9,71.9,,
PRI,holafly,Unlimited,23,69,changed,price,79.5,82.5,USD,USD,79.5,82.5,75.9,74.9,,
PRI,holafly,Unlimited,24,72,changed,price,85.5,86.5,USD,USD,85.5,86.5,78.9,77.9,,
PRI,holafly,Unlimited,25,75,changed,price,88.5,89.5,USD,USD,88.5,89.5,81.9,80.9,,
PRI,holafly,Unlimited,26,78,changed,price,91.5,92.5,USD,USD,91.5,92.5,84.9,83.9,,
PRI,holafly,Unlimited,27,81,changed,price,95.5,96.5,USD,USD,95.5,96.5,87.9,87.5,,
PRI,holafly,Unlimited,28,84,changed,price,99.5,99.5,USD,USD,99.5,99.5,90.9,90.5,,
PRI,holafly,Unlimited,29,87,changed,price,103.5,102.5,USD,USD,103.5,102.5,93.9,93.5,,
PRT,saily,Unlimited,5,15,new,,,18.99,,USD,,18.99,,,,
PRT,saily,Unlimited,7,21,new,,,26.99,,USD,,26.99,,,,
QAT,airalo,Unlimited,3,9,changed,price,20.5,19.5,USD,USD,20.5,19.5,20.5,19.5,,
QAT,airalo,Unlimited,5,15,changed,price,29.5,28.5,USD,USD,29.5,28.5,29.5,28.5,,
QAT,airalo,Unlimited,7,21,changed,price,36.5,36.0,USD,USD,36.5,36.0,36.5,36.0,,
ROU,airalo,Unlimited,5,15,changed,price,19.0,18.5,USD,USD,19.0,18.5,19.0,18.5,,
ROU,airalo,Unlimited,10,30,changed,price,35.0,34.5,USD,USD,35.0,34.5,35.0,34.5,,
ROU,airalo,Unlimited,15,45,changed,price,49.0,48.0,USD,USD,49.0,48.0,49.0,48.0,,
ROU,airalo,Unlimited,30,90,changed,price,72.0,69.0,USD,USD,72.0,69.0,72.0,69.0,,
ROU,saily,Unlimited,7,21,new,,,26.99,,USD,,26.99,,,,
RWA,orange,Data+Calls+SMS-10,30,10,changed,price,34.99,29.99,USD,EUR,34.99,,,29.99,,
SAU,airalo,Unlimited,5,15,changed,price,19.0,18.5,USD,USD,19.0,18.5,19.0,18.5,,
SAU,airalo,Unlimited,7,21,changed,price,29.5,27.0,USD,USD,29.5,27.0,29.5,27.0,,
SAU,airalo,Unlimited,10,30,changed,price,35.0,34.5,USD,USD,35.0,34.5,35.0,34.5,,
SAU,airalo,Unlimited,15,45,changed,price,55.0,54.0,USD,USD,55.0,54.0,55.0,54.0,,
SAU,airalo,Unlimited,30,90,changed,price,99.0,97.0,USD,USD,99.0,97.0,99.0,97.0,,
SEN,orange,Data+Calls+SMS-20,30,20,deleted,,35.99,,USD,,35.99,,,,40% OFF,
SGP,airalo,Unlimited,5,15,changed,price,19.0,18.5,USD,USD,19.0,18.5,19.0,18.5,,
SGP,airalo,Unlimited,10,30,changed,price,35.0,34.5,USD,USD,35.0,34.5,35.0,34.5,,
SGP,airalo,Unlimited,15,45,changed,price,49.0,48.0,USD,USD,49.0,48.0,49.0,48.0,,
SGP,airalo,Unlimited,30,90,changed,price,72.5,69.0,USD,USD,72.5,69.0,72.5,69.0,,
SGP,saily,Unlimited,7,21,new,,,26.99,,USD,,26.99,,,,
SLV,airalo,Standard,3,1,changed,price,6.0,5.5,USD,USD,6.0,5.5,6.0,5.5,,
SLV,airalo,Standard,3,3,changed,price,15.5,14.0,USD,USD,15.5,14.0,15.5,14.0,,
SLV,airalo,Standard,7,3,changed,price,16.0,15.0,USD,USD,16.0,15.0,16.0,15.0,,
SLV,airalo,Standard,7,5,changed,price,24.0,23.0,USD,USD,24.0,23.0,24.0,23.0,,
SLV,airalo,Standard,7,10,changed,price,34.0,33.0,USD,USD,34.0,33.0,34.0,33.0,,
SLV,airalo,Standard,15,5,changed,price,24.5,23.5,USD,USD,24.5,23.5,24.5,23.5,,
SLV,airalo,Standard,15,10,changed,price,34.5,33.5,USD,USD,34.5,33.5,34.5,33.5,,
SLV,airalo,Standard,30,5,changed,price,25.0,24.0,USD,USD,25.0,24.0,25.0,24.0,,
SLV,airalo,Standard,30,10,changed,price,35.0,34.0,USD,USD,35.0,34.0,35.0,34.0,,
SLV,airalo,Unlimited,3,9,changed,price,20.5,19.0,USD,USD,20.5,19.0,20.5,19.0,,
SLV,airalo,Unlimited,5,15,changed,price,29.5,28.0,USD,USD,29.5,28.0,29.5,28.0,,
SLV,airalo,Unlimited,7,21,changed,price,36.5,36.0,USD,USD,36.5,36.0,36.5,36.0,,
SRB,airalo,Unlimited,3,9,changed,price,20.5,19.5,USD,USD,20.5,19.5,20.5,19.5,,
SRB,airalo,Unlimited,5,15,changed,price,28.0,27.5,USD,USD,28.0,27.5,28.0,27.5,,
SRB,airalo,Unlimited,7,21,changed,price,36.5,34.0,USD,USD,36.5,34.0,36.5,34.0,,
SRB,airalo,Unlimited,10,30,changed,price,38.0,37.5,USD,USD,38.0,37.5,38.0,37.5,,
SRB,airalo,Unlimited,15,45,changed,price,49.0,48.0,USD,USD,49.0,48.0,49.0,48.0,,
SRB,airalo,Unlimited,30,90,changed,price,99.0,95.0,USD,USD,99.0,95.0,99.0,95.0,,
SRB,saily,Unlimited,7,21,new,,,35.99,,USD,,35.99,,,,
SVK,airalo,Unlimited,5,15,changed,price,19.0,18.5,USD,USD,19.0,18.5,19.0,18.5,,
SVK,airalo,Unlimited,10,30,changed,price,35.0,34.5,USD,USD,35.0,34.5,35.0,34.5,,
SVK,airalo,Unlimited,15,45,changed,price,49.0,48.0,USD,USD,49.0,48.0,49.0,48.0,,
SVN,airalo,Unlimited,5,15,changed,price,19.0,18.5,USD,USD,19.0,18.5,19.0,18.5,,
SVN,saily,Unlimited,7,21,new,,,26.99,,USD,,26.99,,,,
SWE,airalo,Unlimited,10,30,changed,price,35.0,34.5,USD,USD,35.0,34.5,35.0,34.5,,
SWE,airalo,Unlimited,30,90,changed,price,72.5,69.0,USD,USD,72.5,69.0,72.5,69.0,,
SWE,saily,Unlimited,5,15,new,,,18.99,,USD,,18.99,,,,
SWE,saily,Unlimited,7,21,new,,,26.99,,USD,,26.99,,,,
THA,orange,Data-10,7,10,changed,price+promo,13.99,2.71,USD,USD,13.99,2.71,,,,Clearance Sale
THA,orange,Data-5,7,5,changed,price,2.99,1.93,USD,USD,2.99,1.93,,,Clearance Sale,Clearance Sale
THA,orange,Data-50,30,50,changed,price,19.97,19.34,USD,USD,19.97,19.34,,,Clearance Sale,Clearance Sale
THA,saily,Unlimited,5,15,changed,price,18.99,14.99,USD,USD,18.99,14.99,,,,
THA,saily,Unlimited,7,21,changed,price,28.99,20.99,USD,USD,28.99,20.99,,,,
THA,saily,Unlimited,10,30,changed,price,34.99,30.99,USD,USD,34.99,30.99,,,,
THA,saily,Unlimited,15,45,changed,price,48.99,38.99,USD,USD,48.99,38.99,,,,
THA,saily,Unlimited,20,60,changed,price,59.99,43.99,USD,USD,59.99,43.99,,,,
THA,saily,Unlimited,25,75,changed,price,65.99,47.99,USD,USD,65.99,47.99,,,,
THA,saily,Unlimited,30,90,changed,price,71.99,48.99,USD,USD,71.99,48.99,,,,
TON,airalo,Standard,3,1,changed,price,5.0,4.5,USD,USD,5.0,4.5,5.0,4.5,,
TON,airalo,Unlimited,5,15,changed,price,42.5,41.5,USD,USD,42.5,41.5,42.5,41.5,,
TON,airalo,Unlimited,7,21,changed,price,53.5,53.0,USD,USD,53.5,53.0,53.5,53.0,,
TUN,orange,Data+Calls+SMS-100,30,100,deleted,,57.99,,USD,,57.99,,,,40% OFF,
TUN,orange,Data+Calls+SMS-20,30,20,deleted,,28.99,,USD,,28.99,,,,40% OFF,
TUN,orange,Data+Calls+SMS-50,30,50,deleted,,50.99,,USD,,50.99,,,,30% OFF,
TUR,airalo,Unlimited,5,15,changed,price,19.0,18.5,USD,USD,19.0,18.5,19.0,18.5,,
TUR,airalo,Unlimited,7,21,changed,price,27.0,24.5,USD,USD,27.0,24.5,27.0,24.5,,
TUR,airalo,Unlimited,10,30,changed,price,35.0,34.5,USD,USD,35.0,34.5,35.0,34.5,,
TUR,airalo,Unlimited,15,45,changed,price,49.0,39.0,USD,USD,49.0,39.0,49.0,39.0,,
TUR,airalo,Unlimited,30,90,changed,price,72.5,69.0,USD,USD,72.5,69.0,72.5,69.0,,
TUR,saily,Unlimited,7,21,new,,,26.99,,USD,,26.99,,,,
TWN,saily,Unlimited,7,21,new,,,26.99,,USD,,26.99,,,,
TZA,airalo,Standard,15,20,changed,price,45.0,43.0,USD,USD,45.0,43.0,45.0,43.0,,
TZA,airalo,Standard,30,20,changed,price,46.0,44.0,USD,USD,46.0,44.0,46.0,44.0,,
TZA,airalo,Unlimited,3,9,changed,price,20.5,19.5,USD,USD,20.5,19.5,20.5,19.5,,
TZA,airalo,Unlimited,5,15,changed,price,29.5,28.5,USD,USD,29.5,28.5,29.5,28.5,,
TZA,airalo,Unlimited,7,21,changed,price,36.5,36.0,USD,USD,36.5,36.0,36.5,36.0,,
URY,airalo,Standard,7,3,changed,price,18.5,17.0,USD,USD,18.5,17.0,18.5,17.0,,
URY,airalo,Standard,7,10,changed,price,38.0,36.0,USD,USD,38.0,36.0,38.0,36.0,,
URY,airalo,Standard,15,10,changed,price,39.0,37.0,USD,USD,39.0,37.0,39.0,37.0,,
URY,airalo,Standard,30,10,changed,price,40.0,38.0,USD,USD,40.0,38.0,40.0,38.0,,
URY,airalo,Unlimited,3,9,changed,price,20.0,19.5,USD,USD,20.0,19.5,20.0,19.5,,
URY,airalo,Unlimited,5,15,changed,price,29.0,28.5,USD,USD,29.0,28.5,29.0,28.5,,
URY,airalo,Unlimited,15,45,new,,,53.0,,USD,,53.0,,53.0,,
URY,airalo,Unlimited,30,90,new,,,87.0,,USD,,87.0,,87.0,,
USA,airalo,Unlimited,40,120,deleted,,70.0,,USD,,70.0,,70.0,,,
USA,saily,Unlimited,7,21,changed,price,28.99,26.99,USD,USD,28.99,26.99,,,,
VNM,airalo,Unlimited,5,15,changed,price,19.0,18.5,USD,USD,19.0,18.5,19.0,18.5,,
VNM,airalo,Unlimited,10,30,changed,price,35.0,34.5,USD,USD,35.0,34.5,35.0,34.5,,
VNM,airalo,Unlimited,15,45,changed,price,49.0,48.0,USD,USD,49.0,48.0,49.0,48.0,,
VNM,airalo,Unlimited,30,90,changed,price,72.0,69.0,USD,USD,72.0,69.0,72.0,69.0,,
VNM,saily,Unlimited,7,21,new,,,26.99,,USD,,26.99,,,,
