ISO3,Provider,Plan,Days,GB,ChangeType,ChangeReason,Price_old,Price_new,Currency_old,Currency_new,usd_price_old,usd_price_new,eur_price_old,eur_price_new,SpecialOffer_old,SpecialOffer_new
PRT,orange,Data-10,7,10,deleted,,15.99,,USD,,15.99,,,,,
PRT,orange,Data-3,7,3,deleted,,8.99,,USD,,8.99,,,,,
PRT,orange,Data-5,7,5,deleted,,10.99,,USD,,10.99,,,,,
PRY,orange,Data+Calls+SMS-15,30,15,deleted,,47.99,,USD,,47.99,,,,,
PRY,orange,Data-1,7,1,deleted,,7.99,,USD,,7.99,,,,,
PRY,orange,Data-10,7,10,deleted,,45.99,,USD,,45.99,,,,,
PRY,orange,Data-3,7,3,deleted,,17.99,,USD,,17.99,,,,,
PRY,orange,Data-5,7,5,deleted,,28.99,,USD,,28.99,,,,,
QAT,orange,Data+Calls+SMS-20,30,20,deleted,,71.99,,USD,,71.99,,,,,
QAT,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
QAT,orange,Data-10,7,10,deleted,,27.99,,USD,,27.99,,,,,
QAT,orange,Data-3,7,3,deleted,,9.99,,USD,,9.99,,,,,
QAT,orange,Data-5,7,5,deleted,,16.99,,USD,,16.99,,,,,
REU,orange,Data+Calls+SMS-20,30,20,deleted,,25.99,,USD,,25.99,,,,,
REU,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
REU,orange,Data-10,7,10,deleted,,22.99,,USD,,22.99,,,,,
REU,orange,Data-3,7,3,deleted,,11.99,,USD,,11.99,,,,,
REU,orange,Data-5,7,5,deleted,,15.99,,USD,,15.99,,,,,
ROU,orange,Data+Calls+SMS-1,7,1,deleted,,5.99,,USD,,5.99,,,,,
ROU,orange,Data+Calls+SMS-10,7,10,deleted,,19.99,,USD,,19.99,,,,,
ROU,orange,Data+Calls+SMS-3,7,3,deleted,,10.99,,USD,,10.99,,,,,
ROU,orange,Data+Calls+SMS-5,7,5,deleted,,13.99,,USD,,13.99,,,,,
ROU,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
ROU,orange,Data-10,7,10,deleted,,15.99,,USD,,15.99,,,,,
ROU,orange,Data-3,7,3,deleted,,8.99,,USD,,8.99,,,,,
ROU,orange,Data-5,7,5,deleted,,10.99,,USD,,10.99,,,,,
RWA,orange,Data+Calls+SMS-10,30,10,deleted,,34.99,,USD,,34.99,,,,,
SAU,orange,Data+Calls+SMS-2,7,2,deleted,,20.99,,USD,,20.99,,,,,
SAU,orange,Data+Calls+SMS-5,7,5,deleted,,38.99,,USD,,38.99,,,,,
SAU,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
SAU,orange,Data-10,7,10,deleted,,23.99,,USD,,23.99,,,,,
SAU,orange,Data-3,7,3,deleted,,11.99,,USD,,11.99,,,,,
SAU,orange,Data-5,7,5,deleted,,14.99,,USD,,14.99,,,,,
SEN,orange,Data+Calls+SMS-20,30,20,deleted,,35.99,,USD,,35.99,,,,40% OFF,
SEN,orange,Data-1,7,1,deleted,,5.99,,USD,,5.99,,,,,
SEN,orange,Data-10,7,10,deleted,,34.99,,USD,,34.99,,,,,
SEN,orange,Data-3,7,3,deleted,,14.99,,USD,,14.99,,,,,
SEN,orange,Data-5,7,5,deleted,,23.99,,USD,,23.99,,,,,
SGP,orange,Data+Calls+SMS-10,30,10,deleted,,38.99,,USD,,38.99,,,,,
SGP,orange,Data+Calls+SMS-100,30,100,deleted,,75.99,,USD,,75.99,,,,30% OFF,
SGP,orange,Data+Calls+SMS-2,30,2,deleted,,16.99,,USD,,16.99,,,,,
SGP,orange,Data+Calls+SMS-20,30,20,deleted,,59.99,,USD,,59.99,,,,,
SGP,orange,Data+Calls+SMS-5,30,5,deleted,,23.99,,USD,,23.99,,,,,
SGP,orange,Data+Calls+SMS-50,30,50,deleted,,58.99,,USD,,58.99,,,,30% OFF,
SGP,orange,Data-1,7,1,deleted,,7.99,,USD,,7.99,,,,,
SGP,orange,Data-10,7,10,deleted,,20.99,,USD,,20.99,,,,,
SGP,orange,Data-3,7,3,deleted,,10.99,,USD,,10.99,,,,,
SGP,orange,Data-5,7,5,deleted,,14.99,,USD,,14.99,,,,,
SLE,orange,Data+Calls+SMS-10,30,10,deleted,,34.99,,USD,,34.99,,,,,
SLV,orange,Data+Calls+SMS-100,30,100,deleted,,83.99,,USD,,83.99,,,,30% OFF,
SLV,orange,Data+Calls+SMS-20,30,20,deleted,,47.99,,USD,,47.99,,,,,
SLV,orange,Data+Calls+SMS-50,30,50,deleted,,67.99,,USD,,67.99,,,,30% OFF,
SLV,orange,Data-1,7,1,deleted,,5.99,,USD,,5.99,,,,,
SLV,orange,Data-10,7,10,deleted,,33.99,,USD,,33.99,,,,,
SLV,orange,Data-3,7,3,deleted,,15.99,,USD,,15.99,,,,,
SLV,orange,Data-5,7,5,deleted,,23.99,,USD,,23.99,,,,,
SRB,orange,Data+Calls+SMS-20,30,20,deleted,,29.99,,USD,,29.99,,,,,
SRB,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
SRB,orange,Data-10,7,10,deleted,,16.99,,USD,,16.99,,,,,
SRB,orange,Data-3,7,3,deleted,,8.99,,USD,,8.99,,,,,
SRB,orange,Data-5,7,5,deleted,,10.99,,USD,,10.99,,,,,
SVK,orange,Data+Calls+SMS-1,7,1,deleted,,5.99,,USD,,5.99,,,,,
SVK,orange,Data+Calls+SMS-10,7,10,deleted,,19.99,,USD,,19.99,,,,,
SVK,orange,Data+Calls+SMS-3,7,3,deleted,,10.99,,USD,,10.99,,,,,
SVK,orange,Data+Calls+SMS-5,7,5,deleted,,13.99,,USD,,13.99,,,,,
SVK,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
SVK,orange,Data-10,7,10,deleted,,15.99,,USD,,15.99,,,,,
SVK,orange,Data-3,7,3,deleted,,8.99,,USD,,8.99,,,,,
SVK,orange,Data-5,7,5,deleted,,10.99,,USD,,10.99,,,,,
SVN,orange,Data+Calls+SMS-1,7,1,deleted,,5.99,,USD,,5.99,,,,,
SVN,orange,Data+Calls+SMS-10,7,10,deleted,,19.99,,USD,,19.99,,,,,
SVN,orange,Data+Calls+SMS-3,7,3,deleted,,10.99,,USD,,10.99,,,,,
SVN,orange,Data+Calls+SMS-5,7,5,deleted,,13.99,,USD,,13.99,,,,,
SVN,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
SVN,orange,Data-10,7,10,deleted,,15.99,,USD,,15.99,,,,,
SVN,orange,Data-3,7,3,deleted,,8.99,,USD,,8.99,,,,,
SVN,orange,Data-5,7,5,deleted,,10.99,,USD,,10.99,,,,,
SWE,orange,Data+Calls+SMS-1,7,1,deleted,,5.99,,USD,,5.99,,,,,
SWE,orange,Data+Calls+SMS-10,7,10,deleted,,19.99,,USD,,19.99,,,,,
SWE,orange,Data+Calls+SMS-3,7,3,deleted,,10.99,,USD,,10.99,,,,,
SWE,orange,Data+Calls+SMS-5,7,5,deleted,,13.99,,USD,,13.99,,,,,
SWE,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
SWE,orange,Data-10,7,10,deleted,,15.99,,USD,,15.99,,,,,
SWE,orange,Data-3,7,3,deleted,,8.99,,USD,,8.99,,,,,
SWE,orange,Data-5,7,5,deleted,,10.99,,USD,,10.99,,,,,
TCA,orange,Data+Calls+SMS-1,30,1,deleted,,28.99,,USD,,28.99,,,,,
THA,orange,Data+Calls+SMS-2,7,2,deleted,,17.99,,USD,,17.99,,,,,
THA,orange,Data+Calls+SMS-5,7,5,deleted,,27.99,,USD,,27.99,,,,,
THA,orange,Data-10,7,10,deleted,,13.99,,USD,,13.99,,,,,
THA,orange,Data-10,14,10,changed,price,3.99,3.97,USD,USD,3.99,3.97,,,Clearance Sale,Clearance Sale
THA,orange,Data-3,7,3,deleted,,1.21,,USD,,1.21,,,,Clearance Sale,
THA,orange,Data-30,30,30,new,,,13.99,,USD,,13.99,,,,Clearance Sale
THA,orange,Data-5,7,5,deleted,,2.99,,USD,,2.99,,,,Clearance Sale,
THA,orange,Data-50,30,50,changed,price+promo,32.99,21.99,USD,USD,32.99,21.99,,,,Clearance Sale
TON,orange,Data+Calls+SMS-5,30,5,deleted,,34.99,,USD,,34.99,,,,,
TUN,orange,Data+Calls+SMS-100,30,100,deleted,,57.99,,USD,,57.99,,,,40% OFF,
TUN,orange,Data+Calls+SMS-20,30,20,deleted,,28.99,,USD,,28.99,,,,40% OFF,
TUN,orange,Data+Calls+SMS-50,30,50,deleted,,50.99,,USD,,50.99,,,,30% OFF,
TUN,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
TUN,orange,Data-10,7,10,deleted,,19.99,,USD,,19.99,,,,,
TUN,orange,Data-3,7,3,deleted,,10.99,,USD,,10.99,,,,,
TUN,orange,Data-5,7,5,deleted,,12.99,,USD,,12.99,,,,,
TUR,orange,Data+Calls+SMS-5,7,5,deleted,,23.99,,USD,,23.99,,,,,
TUR,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
TUR,orange,Data-10,7,10,deleted,,15.99,,USD,,15.99,,,,,
TUR,orange,Data-3,7,3,deleted,,8.99,,USD,,8.99,,,,,
TUR,orange,Data-5,7,5,deleted,,10.99,,USD,,10.99,,,,,
TWN,orange,Data+Calls+SMS-20,30,20,deleted,,21.99,,USD,,21.99,,,,40% OFF,
TWN,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
TWN,orange,Data-10,7,10,deleted,,17.99,,USD,,17.99,,,,,
TWN,orange,Data-3,7,3,deleted,,8.99,,USD,,8.99,,,,,
TWN,orange,Data-5,7,5,deleted,,11.99,,USD,,11.99,,,,,
TZA,orange,Data+Calls+SMS-10,30,10,deleted,,46.99,,USD,,46.99,,,,,
TZA,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
TZA,orange,Data-10,7,10,deleted,,25.99,,USD,,25.99,,,,,
TZA,orange,Data-3,7,3,deleted,,10.99,,USD,,10.99,,,,,
TZA,orange,Data-5,7,5,deleted,,14.99,,USD,,14.99,,,,,
URY,orange,Data+Calls+SMS-100,30,100,deleted,,67.99,,USD,,67.99,,,,30% OFF,
URY,orange,Data+Calls+SMS-20,30,20,deleted,,46.99,,USD,,46.99,,,,,
URY,orange,Data+Calls+SMS-50,30,50,deleted,,50.99,,USD,,50.99,,,,30% OFF,
URY,orange,Data-1,7,1,deleted,,7.99,,USD,,7.99,,,,,
URY,orange,Data-10,7,10,deleted,,37.99,,USD,,37.99,,,,,
URY,orange,Data-3,7,3,deleted,,17.99,,USD,,17.99,,,,,
URY,orange,Data-5,7,5,deleted,,28.99,,USD,,28.99,,,,,
USA,orange,Data+Calls+SMS-2,7,2,deleted,,11.99,,USD,,11.99,,,,,
USA,orange,Data+Calls+SMS-5,7,5,deleted,,23.99,,USD,,23.99,,,,,
USA,orange,Data-1,7,1,deleted,,7.99,,USD,,7.99,,,,,
USA,orange,Data-10,7,10,deleted,,22.99,,USD,,22.99,,,,,
USA,orange,Data-3,7,3,deleted,,10.99,,USD,,10.99,,,,,
USA,orange,Data-5,7,5,deleted,,13.99,,USD,,13.99,,,,,
UZB,orange,Data+Calls+SMS-20,30,20,deleted,,34.99,,USD,,34.99,,,,40% OFF,
UZB,orange,Data-5,7,5,deleted,,14.99,,USD,,14.99,,,,,
VEN,orange,Data+Calls+SMS-1,30,1,deleted,,34.99,,USD,,34.99,,,,,
VNM,orange,Data+Calls+SMS-2,7,2,deleted,,16.99,,USD,,16.99,,,,,
VNM,orange,Data+Calls+SMS-5,7,5,deleted,,28.99,,USD,,28.99,,,,,
VNM,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
VNM,orange,Data-10,7,10,deleted,,17.99,,USD,,17.99,,,,,
VNM,orange,Data-3,7,3,deleted,,9.99,,USD,,9.99,,,,,
VNM,orange,Data-5,7,5,deleted,,11.99,,USD,,11.99,,,,,
ZAF,orange,Data+Calls+SMS-2,7,2,deleted,,20.99,,USD,,20.99,,,,,
ZAF,orange,Data+Calls+SMS-3,7,3,deleted,,20.99,,USD,,20.99,,,,,
ZAF,orange,Data+Calls+SMS-5,7,5,deleted,,33.99,,USD,,33.99,,,,,
ZAF,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
ZAF,orange,Data-10,7,10,deleted,,20.99,,USD,,20.99,,,,,
ZAF,orange,Data-3,7,3,deleted,,9.99,,USD,,9.99,,,,,
ZAF,orange,Data-5,7,5,deleted,,11.99,,USD,,11.99,,,,,
